,Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
0,AATF,CDKN1A,?,2,262,2-262
1,AATF,CDKN1B,?,2,262,2-262
2,AATF,MYCB,+,2,1007,2-1007
3,AATF,MYC,+,2,1007,2-1007
4,AATF,TP53,?,2,1621,2-1621
5,ABL1,BCL2,-,16,147,16-147
6,ABL1,BCL2,-,16,147,16-147
7,ABL1,BCL6,-,16,149,16-149
8,ABL1,CCND2,+,16,222,16-222
9,ABL1,CDKN1A,+,16,262,16-262
10,ABL1,CDKN1B,+,16,262,16-262
11,ABL1,JUN,+,16,820,16-820
12,ABL1,JUN,-,16,820,16-820
13,ABL1,PIM1,+,16,1186,16-1186
14,ABL1,TP53,+,16,1621,16-1621
15,AHR,ABCG2,?,56,13,56-13
16,AHR,ABCG2,?,56,13,56-13
17,AHR,AHRR,+,56,57,56-57
18,AHR,CA9,-,56,187,56-187
19,AHR,CCND1,?,56,221,56-221
20,AHR,CCNG2,+,56,225,56-225
21,AHR,CYP1B1,+,56,367,56-367
22,AHR,CYP1B1,+,56,367,56-367
23,AHR,CYP1B1,?,56,367,56-367
24,AHR,CYP1B1,?,56,367,56-367
25,AHR,FOS,?,56,559,56-559
26,AHR,IL1B,?,56,774,56-774
27,AHR,IL1B,?,56,774,56-774
28,AHR,MFSD2AB,?,56,964,56-964
29,AHR,MFSD2AB,?,56,964,56-964
30,AHR,MYCB,?,56,1007,56-1007
31,AHR,MYC,?,56,1007,56-1007
32,AHR,PCNA,+,56,1139,56-1139
33,AHR,UGT1A5,+,56,1667,56-1667
34,AHR,UGT1A5,?,56,1668,56-1668
35,AIP,AHR,+,58,56,58-56
36,AIP,GREB1,-,58,641,58-641
37,AIP,NFKB2,-,58,1052,58-1052
38,AIRE,CHRNA1,?,59,288,59-288
39,AIRE,CHRNA1,?,59,288,59-288
40,APBB1,GMPS,-,86,634,86-634
41,APC,AKT1,-,87,63,87-63
42,APC,DNMT1,-,87,423,87-423
43,APC,F8,?,87,514,87-514
44,APC,KLF4,?,87,845,87-845
45,APC,MYCB,-,87,1007,87-1007
46,APC,MYC,-,87,1007,87-1007
47,APC,NOS2,+,87,1075,87-1075
48,APC,NOS2,+,87,1075,87-1075
49,APC,ODC1,-,87,1110,87-1110
50,APC,PTGS2,-,87,1279,87-1279
51,APC,PTGS2,?,87,1279,87-1279
52,APC,SGK1,-,87,1382,87-1382
53,ARID1A,CDKN1A,?,98,262,98-262
54,ARID1A,CDKN1B,?,98,262,98-262
55,ARID1A,CDKN1A,?,98,262,98-262
56,ARID1A,CDKN1B,?,98,262,98-262
57,ARID1A,KAG9260855.1,?,98,1440,98-1440
58,ARID1A,KAG9273192.1,?,98,1440,98-1440
59,ARID1A,KAG9260855.1,?,98,1440,98-1440
60,ARID1A,KAG9273192.1,?,98,1440,98-1440
61,ARID3A,KAG9266670.1,?,100,249,100-249
62,ARID3A,CDK1,?,100,256,100-256
63,ARID3A,CSMD3,?,100,319,100-319
64,ARX,KDM5C,?,103,835,103-835
65,ARX,LMO1,?,103,885,103-885
66,ARX,PAX4,?,103,1134,103-1134
67,ARX,SHOX2,?,103,1387,103-1387
68,KAG9280174.1,DKK1,-,106,407,106-407
69,KAG9280174.1,IGF2,-,106,762,106-762
70,KAG9280174.1,IGF2,-,106,762,106-762
71,KAG9280174.1,TPH,-,106,1628,106-1628
72,ASH1L,TGFB1,?,108,1576,108-1576
73,ASH1L,TGFB1,?,108,1576,108-1576
74,ATF2,ATF3,+,114,115,114-115
75,ATF2,CCND1,+,114,221,114-221
76,ATF2,CDKN1A,?,114,262,114-262
77,ATF2,CDKN1B,?,114,262,114-262
78,ATF2,CYP11B,?,114,364,114-364
79,ATF2,DUSP1,?,114,437,114-437
80,ATF2,DUSP10,?,114,438,114-438
81,ATF2,FASLG,?,114,524,114-524
82,ATF2,KAT5,-,114,825,114-825
83,ATF2,INS,+,114,786,114-786
84,ATF2,INS,?,114,786,114-786
85,ATF2,ITGB8,?,114,814,114-814
86,ATF2,JUN,+,114,820,114-820
87,ATF2,MAP3K1,?,114,925,114-925
88,ATF2,MMP2,+,114,981,114-981
89,ATF2,PCK1,+,114,1138,114-1138
90,ATF2,PLAU,?,114,1200,114-1200
91,ATF2,POLB,+,114,1216,114-1216
92,ATF2,PTGS2,?,114,1279,114-1279
93,ATF2,KAG9259909.1,+,114,1317,114-1317
94,ATF2,TGFB2,-,114,1577,114-1577
95,ATF2,TNF,+,114,1601,114-1601
96,ATF3,ADIPOR1,-,115,45,115-45
97,ATF3,ADIPOR1,-,115,45,115-45
98,ATF3,ADIPOR2,-,115,46,115-46
99,ATF3,AK4,?,115,60,115-60
100,ATF3,ASNS,+,115,109,115-109
101,ATF3,ASNS,+,115,109,115-109
102,ATF3,ASNS,?,115,109,115-109
103,ATF3,ASNS,?,115,109,115-109
104,ATF3,CD82,?,115,241,115-241
105,ATF3,CD82,?,115,241,115-241
106,ATF3,ID1,-,115,753,115-753
107,ATF3,LDLR,-,115,868,115-868
108,ATF3,MMP2,-,115,981,115-981
109,ATF3,PENK,?,115,1166,115-1166
110,ATF3,TP53,?,115,1621,115-1621
111,ATF4,ASNS,+,116,109,116-109
112,ATF4,ASNS,+,116,109,116-109
113,ATF4,ASNS,?,116,109,116-109
114,ATF4,ASNS,?,116,109,116-109
115,ATF4,ATF3,+,116,115,116-115
116,ATF4,ATF3,?,116,115,116-115
117,ATF4,ATG5,+,116,118,116-118
118,ATF4,BGLAP,?,116,152,116-152
119,ATF4,CA9,?,116,187,116-187
120,ATF4,CCL11,?,116,212,116-212
121,ATF4,CHAC1,+,116,284,116-284
122,ATF4,CXCL8,?,116,355,116-355
123,ATF4,CXCL8,?,116,355,116-355
124,ATF4,DDIT4,+,116,396,116-396
125,ATF4,DDR2,+,116,397,116-397
126,ATF4,F7,?,116,513,116-513
127,ATF4,FGF19,+,116,539,116-539
128,ATF4,HSPA5,-,116,746,116-746
129,ATF4,IGFBP1,+,116,765,116-765
130,ATF4,IRF3,-,116,797,116-797
131,ATF4,MAP1LC3B,+,116,923,116-923
132,ATF4,KAG9268785.1,+,116,1034,116-1034
133,ATF4,PLAU,+,116,1200,116-1200
134,ATF4,PTGS2,?,116,1279,116-1279
135,ATF4,TNFRSF23,?,116,1603,116-1603
136,ATF4,KAG9260490.1,+,116,1635,116-1635
137,ATF4,KAG9260490.1,?,116,1635,116-1635
138,ATF6,ATP2A2,?,117,122,117-122
139,ATF6,ATP2A2,?,117,122,117-122
140,ATF6,BGLAP,?,117,152,117-152
141,ATF6,KAG9271209.1,+,117,419,117-419
142,ATF6,KAG9274323.1,+,117,419,117-419
143,ATF6,HSPA5,?,117,746,117-746
144,ATF6,MAFAA,-,117,914,117-914
145,ATF6,NR0B2,+,117,1087,117-1087
146,ATF6,NR0B2,+,117,1087,117-1087
147,ATF6,NUCB1,+,117,1108,117-1108
148,ATF6,PDX1,-,117,1160,117-1160
149,ATF6,SRF,?,117,1502,117-1502
150,ATF6,STARD4,+,117,1514,117-1514
151,ATF6,WBP1,+,117,1698,117-1698
152,ATF6,WBP1,+,117,1698,117-1698
153,ATM,APLF,?,120,89,120-89
154,ATM,BCL2,-,120,147,120-147
155,ATM,BCL2,-,120,147,120-147
156,ATM,CDKN1A,?,120,262,120-262
157,ATM,CDKN1B,?,120,262,120-262
158,ATM,CFLAR,+,120,279,120-279
159,ATM,CFLAR,-,120,279,120-279
160,ATM,DUSP1,+,120,437,120-437
161,ATM,GADD45A,+,120,599,120-599
162,ATM,IGF1R,?,120,761,120-761
163,ATM,IGF1R,?,120,761,120-761
164,ATM,MTF1,?,120,996,120-996
165,ATM,PBK,?,120,1136,120-1136
166,ATM,PCNA,?,120,1139,120-1139
167,ATM,SLC2A1,-,120,1416,120-1416
168,ATM,SLC2A1,-,120,1416,120-1416
169,ATM,SP1,-,120,1480,120-1480
170,ATM,SP1,?,120,1480,120-1480
171,ATM,TNFRSF23,-,120,1603,120-1603
172,ATRX,KAG9280087.1,-,127,665,127-665
173,ATRX,HBA,-,127,665,127-665
174,ATRX,HBA,-,127,665,127-665
175,ATRX,KAG9280099.1,-,127,665,127-665
176,ATRX,KAG9280087.1,-,127,666,127-666
177,ATRX,HBA,-,127,666,127-666
178,ATRX,HBA,-,127,666,127-666
179,ATRX,KAG9280099.1,-,127,666,127-666
180,BACH2,BCL2,?,137,147,137-147
181,BACH2,BCL2,?,137,147,137-147
182,BARX2,ESR1,?,142,499,142-499
183,BCL6,BCL6,-,149,149,149-149
184,BCL6,CCND2,-,149,222,149-222
185,BCL6,CDKN1A,-,149,262,149-262
186,BCL6,CDKN1B,-,149,262,149-262
187,BCL6,CDKN2B,-,149,264,149-264
188,BCL6,IRF4,-,149,794,149-794
189,BCL6,MYCB,+,149,1007,149-1007
190,BCL6,MYC,+,149,1007,149-1007
191,BCL6,STAT3,?,149,1516,149-1516
192,BHLHE41,CCND1,-,156,221,156-221
193,BHLHE41,MLH1,-,156,971,156-971
194,BRCA2,PSMD3,?,168,1267,168-1267
195,BRCA2,KAG9282298.1,?,168,1296,168-1296
196,BRIP1,MLH1,?,172,971,172-971
197,BTAF1,DR1,-,175,429,175-429
198,BTAF1,TBP,-,175,1546,175-1546
199,BTAF1,TBP,?,175,1546,175-1546
200,BTF3,ATM,+,176,120,176-120
201,BTF3,EPHB2,+,176,484,176-484
202,BTF3,EPHB2,+,176,484,176-484
203,BTF3,SSPN,-,176,1507,176-1507
204,BTG1,CCND1,-,178,221,178-221
205,BTG1,HRAS,-,178,734,178-734
206,BTG1,HRAS,-,178,734,178-734
207,BTG1,SPHK1,+,178,1491,178-1491
208,CBFB,GATA2,?,204,605,204-605
209,CBFB,RUNX2,?,204,1347,204-1347
210,CBFB,RUNX2,?,204,1347,204-1347
211,KAG9277415.1,CDKN1A,-,207,262,207-262
212,KAG9277415.1,CDKN1B,-,207,262,207-262
213,CDC5L,PLRG1,?,248,1209,248-1209
214,CDX1,DSC1,?,267,435,267-435
215,CDX1,IRF2BP2B,?,267,793,267-793
216,CDX1,PCNA,+,267,1139,267-1139
217,CDX1,PPARG,+,267,1236,267-1236
218,CDX1,PTGS2,+,267,1279,267-1279
219,CDX1,TBP,?,267,1546,267-1546
220,CEBPA,BCL2,-,269,147,269-147
221,CEBPA,BCL2,-,269,147,269-147
222,CEBPA,CCL11,+,269,212,269-212
223,CEBPA,CRMP1,?,269,332,269-332
224,CEBPA,CSF3R,+,269,338,269-338
225,CEBPA,CXCR1,?,269,357,269-357
226,CEBPA,CYP3A30,?,269,376,269-376
227,CEBPA,F9,+,269,515,269-515
228,CEBPA,GAPDH,?,269,603,269-603
229,CEBPA,HSPA4,+,269,745,269-745
230,CEBPA,ID1,?,269,753,269-753
231,CEBPA,KAG9280168.1,+,269,760,269-760
232,CEBPA,IGF2,?,269,762,269-762
233,CEBPA,IGF2,?,269,762,269-762
234,CEBPA,IL10,?,269,771,269-771
235,CEBPA,INSR,+,269,788,269-788
236,CEBPA,INSR,+,269,788,269-788
237,CEBPA,ITGAX,+,269,809,269-809
238,CEBPA,MAD1L1,?,269,911,269-911
239,CEBPA,MYCB,-,269,1007,269-1007
240,CEBPA,MYC,-,269,1007,269-1007
241,CEBPA,PCK1,?,269,1138,269-1138
242,CEBPA,PRL,?,269,1252,269-1252
243,CEBPA,PRL,?,269,1252,269-1252
244,CEBPA,SERPINC1,+,269,1371,269-1371
245,CEBPA,SLC10A1,?,269,1401,269-1401
246,CEBPA,SLC10A1,?,269,1401,269-1401
247,CEBPA,SOCS3,+,269,1463,269-1463
248,CEBPA,SOCS3,+,269,1463,269-1463
249,CEBPA,SPI1,?,269,1492,269-1492
250,CEBPA,STAR,+,269,1513,269-1513
251,CEBPA,STAT3,?,269,1516,269-1516
252,CEBPA,TLR9,?,269,1596,269-1596
253,CEBPA,VLDLR,?,269,1691,269-1691
254,CEBPD,C3,?,270,183,270-183
255,CEBPD,CASP8,?,270,200,270-200
256,CEBPD,CCL20,+,270,213,270-213
257,CEBPD,CYP19A1,-,270,366,270-366
258,CEBPD,GADD45G,?,270,600,270-600
259,CEBPD,GAPDH,?,270,603,270-603
260,CEBPD,PDGFRA,?,270,1151,270-1151
261,CEBPD,PPARG,+,270,1236,270-1236
262,CEBPD,PRL,?,270,1252,270-1252
263,CEBPD,PRL,?,270,1252,270-1252
264,CEBPD,PTGS2,?,270,1279,270-1279
265,CEBPD,SOD1,+,270,1465,270-1465
266,CEBPD,TNF,?,270,1601,270-1601
267,CEBPG,HBB2,?,271,667,271-667
268,CEBPZ,APC,+,272,87,272-87
269,CEBPZ,COL11A1,-,272,310,272-310
270,CEBPZ,MCPT4,?,272,661,272-661
271,CEBPZ,GZMB,?,272,661,272-661
272,CEBPZ,MLH1,-,272,971,272-971
273,CEBPZ,SOX9,?,272,1479,272-1479
274,CHD8,CCNE2,+,287,224,287-224
275,CHD8,HOXA2B,?,287,724,287-724
276,CHD8,MYCB,?,287,1007,287-1007
277,CHD8,MYC,?,287,1007,287-1007
278,CHD8,TYMS,?,287,1657,287-1657
279,CIITA,CREBBP,?,293,325,293-325
280,CIITA,FASLG,?,293,524,293-524
281,CIITA,KAG9261548.1,+,293,702,293-702
282,CIITA,PATR-A,+,293,702,293-702
283,CIITA,KAG9261552.1,+,293,702,293-702
284,CIITA,H2-AA,+,293,706,293-706
285,CIITA,H2-AA,?,293,706,293-706
286,CIITA,KAG9270537.1,?,293,707,293-707
287,CIITA,KAG9270537.1,?,293,708,293-708
288,CIITA,IRF1,?,293,791,293-791
289,CIITA,IRF2,?,293,792,293-792
290,CIITA,MMP9,-,293,983,293-983
291,CIITA,PLXNA1,?,293,1211,293-1211
292,CIITA,PLXNA1,?,293,1211,293-1211
293,CIITA,PSMC5,+,293,1265,293-1265
294,CIITA,RAB4B,?,293,1292,293-1292
295,CIITA,KAG9275887.1,-,293,1352,293-1352
296,CIITA,SLC26A3,?,293,1413,293-1413
297,CIITA,SLC26A3,?,293,1413,293-1413
298,CITED3,MMP13,-,296,978,296-978
299,CLOCK,BHLHE40,+,304,155,304-155
300,CLOCK,BHLHE41,+,304,156,304-156
301,CLOCK,CRY1,+,304,334,304-334
302,CLOCK,CRY1,?,304,334,304-334
303,CLOCK,KAT5,?,304,825,304-825
304,CLOCK,NAMPT,+,304,1021,304-1021
305,CLOCK,NR0B2,+,304,1087,304-1087
306,CLOCK,NR0B2,+,304,1087,304-1087
307,CLOCK,KAG9274369.1,+,304,1167,304-1167
308,CLOCK,KAG9274369.1,?,304,1167,304-1167
309,CLOCK,KAG9278600.1,+,304,1168,304-1168
310,CLOCK,KAG9278600.1,?,304,1168,304-1168
311,CLOCK,KAG9260254.1,+,304,1169,304-1169
312,CLOCK,STAR,+,304,1513,304-1513
313,CLOCK,TPO,?,304,1630,304-1630
314,CNOT8,PMP22,?,307,1212,307-1212
315,COPS5,CDKN1B,-,312,263,312-263
316,CRABP2,RARA,+,321,1300,321-1300
317,CREB1,ACACA,+,322,17,322-17
318,CREB1,ACACA,+,322,17,322-17
319,CREB1,BCL2,+,322,147,322-147
320,CREB1,BCL2,+,322,147,322-147
321,CREB1,BCL2,+,322,147,322-147
322,CREB1,BCL2,+,322,147,322-147
323,CREB1,BCL2,?,322,147,322-147
324,CREB1,BCL2,?,322,147,322-147
325,CREB1,BCL2,?,322,147,322-147
326,CREB1,BCL2,?,322,147,322-147
327,CREB1,BCL2L11,?,322,148,322-148
328,CREB1,BCL2L11,?,322,148,322-148
329,CREB1,BDKRB2,?,322,150,322-150
330,CREB1,BDKRB2,?,322,150,322-150
331,CREB1,CASP8,+,322,200,322-200
332,CREB1,CASP8,+,322,200,322-200
333,CREB1,CCK,?,322,208,322-208
334,CREB1,CCK,?,322,208,322-208
335,CREB1,CGA,?,322,281,322-281
336,CREB1,CGA,?,322,281,322-281
337,CREB1,CRTC1,?,322,333,322-333
338,CREB1,CRTC1,?,322,333,322-333
339,CREB1,CYP11A1,?,322,363,322-363
340,CREB1,CYP11A1,?,322,363,322-363
341,CREB1,CYP11B,?,322,364,322-364
342,CREB1,CYP11B,?,322,364,322-364
343,CREB1,CYP17A1,?,322,365,322-365
344,CREB1,CYP17A1,?,322,365,322-365
345,CREB1,CYP19A1,+,322,366,322-366
346,CREB1,CYP19A1,+,322,366,322-366
347,CREB1,ERBB2,?,322,490,322-490
348,CREB1,ERBB2,?,322,490,322-490
349,CREB1,FLT1,?,322,553,322-553
350,CREB1,FLT1,?,322,553,322-553
351,CREB1,FOS,?,322,559,322-559
352,CREB1,FOS,?,322,559,322-559
353,CREB1,FOXA1,?,322,562,322-562
354,CREB1,FOXA1,?,322,562,322-562
355,CREB1,GABPA,?,322,595,322-595
356,CREB1,GABPA,?,322,595,322-595
357,CREB1,GRPR,+,322,646,322-646
358,CREB1,GRPR,+,322,646,322-646
359,CREB1,GSK3B,?,322,648,322-648
360,CREB1,GSK3A,?,322,648,322-648
361,CREB1,GSK3B,?,322,648,322-648
362,CREB1,GSK3A,?,322,648,322-648
363,CREB1,IL10,+,322,771,322-771
364,CREB1,IL10,+,322,771,322-771
365,CREB1,IL10,?,322,771,322-771
366,CREB1,IL10,?,322,771,322-771
367,CREB1,IL5RA,?,322,779,322-779
368,CREB1,IL5RA,?,322,779,322-779
369,CREB1,JUN,-,322,820,322-820
370,CREB1,JUN,-,322,820,322-820
371,CREB1,JUN,?,322,820,322-820
372,CREB1,JUN,?,322,820,322-820
373,CREB1,LAPTM4B,?,322,862,322-862
374,CREB1,LAPTM4B,?,322,862,322-862
375,CREB1,MC2R,+,322,937,322-937
376,CREB1,MC2R,+,322,937,322-937
377,CREB1,MITF,+,322,969,322-969
378,CREB1,MITF,+,322,969,322-969
379,CREB1,MMP2,?,322,981,322-981
380,CREB1,MMP2,?,322,981,322-981
381,CREB1,KAG9268785.1,+,322,1034,322-1034
382,CREB1,KAG9268785.1,+,322,1034,322-1034
383,CREB1,NF1,?,322,1044,322-1044
384,CREB1,NF1,?,322,1044,322-1044
385,CREB1,NF1,?,322,1044,322-1044
386,CREB1,NF1,?,322,1044,322-1044
387,CREB1,NMNAT2,?,322,1069,322-1069
388,CREB1,NMNAT2,?,322,1069,322-1069
389,CREB1,NPY,?,322,1085,322-1085
390,CREB1,NPY,?,322,1085,322-1085
391,CREB1,NR2F1A,-,322,1094,322-1094
392,CREB1,NR2F1A,-,322,1094,322-1094
393,CREB1,NR2F6,-,322,1095,322-1095
394,CREB1,NR2F6,-,322,1095,322-1095
395,CREB1,NR4A3,?,322,1097,322-1097
396,CREB1,NR4A3,?,322,1097,322-1097
397,CREB1,NR5A2,+,322,1098,322-1098
398,CREB1,NR5A2,+,322,1098,322-1098
399,CREB1,NRF1,?,322,1101,322-1101
400,CREB1,NRF1,?,322,1101,322-1101
401,CREB1,NTS,?,322,1107,322-1107
402,CREB1,NTS,?,322,1107,322-1107
403,CREB1,ODC1,?,322,1110,322-1110
404,CREB1,ODC1,?,322,1110,322-1110
405,CREB1,PCSK1,+,322,1140,322-1140
406,CREB1,PCSK1,+,322,1140,322-1140
407,CREB1,PLAU,?,322,1200,322-1200
408,CREB1,PLAU,?,322,1200,322-1200
409,CREB1,POLD2,?,322,1218,322-1218
410,CREB1,POLD2,?,322,1218,322-1218
411,CREB1,PPM1D,?,322,1239,322-1239
412,CREB1,PPM1D,?,322,1239,322-1239
413,CREB1,PPP2CB,+,322,1241,322-1241
414,CREB1,PPP2CA,+,322,1241,322-1241
415,CREB1,PPP2CA,+,322,1241,322-1241
416,CREB1,PPP2CB,+,322,1241,322-1241
417,CREB1,PPP2CA,+,322,1241,322-1241
418,CREB1,PPP2CA,+,322,1241,322-1241
419,CREB1,PRL,?,322,1252,322-1252
420,CREB1,PRL,?,322,1252,322-1252
421,CREB1,PRL,?,322,1252,322-1252
422,CREB1,PRL,?,322,1252,322-1252
423,CREB1,PSEN1,+,322,1260,322-1260
424,CREB1,PSEN1,+,322,1260,322-1260
425,CREB1,PTGES,?,322,1275,322-1275
426,CREB1,PTGES,?,322,1275,322-1275
427,CREB1,PTGS2,+,322,1279,322-1279
428,CREB1,PTGS2,+,322,1279,322-1279
429,CREB1,SLC19A1,?,322,1405,322-1405
430,CREB1,SLC19A1,?,322,1405,322-1405
431,CREB1,SLC20A1B,+,322,1407,322-1407
432,CREB1,SLC20A1B,+,322,1407,322-1407
433,CREB1,SLC22A6,?,322,1411,322-1411
434,CREB1,SLC22A6,?,322,1411,322-1411
435,CREB1,SLC39A1,?,322,1421,322-1421
436,CREB1,SLC39A1,?,322,1421,322-1421
437,CREB1,SLC39A1,?,322,1421,322-1421
438,CREB1,SLC39A1,?,322,1421,322-1421
439,CREB1,KAG9273191.1,+,322,1442,322-1442
440,CREB1,KAG9273191.1,+,322,1442,322-1442
441,CREB1,KAG9269893.1,-,322,1453,322-1453
442,CREB1,KAG9269893.1,-,322,1453,322-1453
443,CREB1,SNAI2,-,322,1454,322-1454
444,CREB1,SNAI2,-,322,1454,322-1454
445,CREB1,SOX9,?,322,1479,322-1479
446,CREB1,SOX9,?,322,1479,322-1479
447,CREB1,KAG9265893.1,?,322,1496,322-1496
448,CREB1,KAG9265893.1,?,322,1496,322-1496
449,CREB1,TH,?,322,1584,322-1584
450,CREB1,TH,?,322,1584,322-1584
451,CREB1,TLR9,?,322,1596,322-1596
452,CREB1,TLR9,?,322,1596,322-1596
453,CREB1,UXT,+,322,1682,322-1682
454,CREB1,UXT,+,322,1682,322-1682
455,CREB1,XPC,?,322,1718,322-1718
456,CREB1,XPC,?,322,1718,322-1718
457,CREB3L4,KAG9274832.1,?,323,418,323-418
458,CREB5,ATP6V0E1,+,324,126,324-126
459,CREB5,CFB,+,324,277,324-277
460,CREB5,CFB,+,324,277,324-277
461,CREB5,KAG9265877.1,+,324,277,324-277
462,CREB5,KAG9265878.1,+,324,277,324-277
463,CREB5,LGALS3BPB,-,324,872,324-872
464,CREB5,MAPKAPK3,+,324,931,324-931
465,CREB5,RASGRP3,-,324,1304,324-1304
466,CREB5,TGFBR3,+,324,1582,324-1582
467,CREB5,TNFRSF11B,-,324,1605,324-1605
468,CREBBP,CCK,?,325,208,325-208
469,CREBBP,CDKN1A,+,325,262,325-262
470,CREBBP,CDKN1B,+,325,262,325-262
471,CREBBP,CREB1,+,325,322,325-322
472,CREBBP,CREB1,+,325,322,325-322
473,CREBBP,EGFR,?,325,456,325-456
474,CREBBP,EP300,?,325,478,325-478
475,CREBBP,HINFP,+,325,697,325-697
476,CREBBP,HOXA10B,+,325,722,325-722
477,CREBBP,INSM1A,+,325,787,325-787
478,CREBBP,IRF1,+,325,791,325-791
479,CREBBP,PPARA,?,325,1234,325-1234
480,CREBBP,PSMC5,+,325,1265,325-1265
481,CREBBP,PTGS2,?,325,1279,325-1279
482,CREBBP,KAG9282298.1,?,325,1296,325-1296
483,CREBBP,RARA,?,325,1300,325-1300
484,CREBBP,XLRS1,?,325,1345,325-1345
485,CREBBP,KAG9275887.1,?,325,1352,325-1352
486,CREBBP,TP53,?,325,1621,325-1621
487,CREG1,HSPA4,-,326,745,326-745
488,CTBP1,BRCA2,-,342,168,342-168
489,CTBP1,CLDN7A,-,342,302,342-302
490,CTBP1,KRT18,?,342,856,342-856
491,CTCF,ASAP2,?,344,105,344-105
492,CTCF,ATXN7,?,344,129,344-129
493,CTCF,BCL6,-,344,149,344-149
494,CTCF,CCND1,?,344,221,344-221
495,CTCF,IGF2,?,344,762,344-762
496,CTCF,IGF2,?,344,762,344-762
497,CTCF,IPO13,?,344,789,344-789
498,CTCF,MYCB,+,344,1007,344-1007
499,CTCF,MYC,+,344,1007,344-1007
500,CTCF,MYCB,-,344,1007,344-1007
501,CTCF,MYC,-,344,1007,344-1007
502,CTCF,MYCB,?,344,1007,344-1007
503,CTCF,MYC,?,344,1007,344-1007
504,CTCF,NF1,?,344,1044,344-1044
505,CTCF,NF1,?,344,1044,344-1044
506,CTCF,PTPRG,?,344,1286,344-1286
507,CTCF,KAG9279880.1,?,344,1295,344-1295
508,CTCF,KAG9283740.1,?,344,1295,344-1295
509,CTCF,RBL2,?,344,1308,344-1308
510,CTCF,SLC6A4,?,344,1430,344-1430
511,DDB2,BCL2,-,395,147,395-147
512,DDB2,BCL2,-,395,147,395-147
513,DEDD,CFLAR,?,400,279,400-279
514,DEDD,FADD,?,400,520,400-520
515,DENND4A,ERBB2,-,401,490,401-490
516,DLX3B,CGA,+,412,281,412-281
517,DLX5A,IGFBP3,?,414,766,414-766
518,DLX5A,IRS2,+,414,799,414-799
519,DLX5A,IRS2,+,414,799,414-799
520,DLX5A,MYCB,+,414,1007,414-1007
521,DLX5A,MYC,+,414,1007,414-1007
522,DMAP1,ATM,?,415,120,415-120
523,DMAP1,CDKN1A,?,415,262,415-262
524,DMAP1,CDKN1B,?,415,262,415-262
525,DMAP1,DNMT1,?,415,423,415-423
526,DNMT1,BAG1,?,423,138,423-138
527,DNMT1,BMP2,-,423,163,423-163
528,DNMT1,BMP2,-,423,163,423-163
529,DNMT1,CASP8,-,423,200,423-200
530,DNMT1,CDKN2B,?,423,264,423-264
531,DNMT1,TACSTD1,?,423,481,423-481
532,DNMT1,ESR1,?,423,499,423-499
533,DNMT1,GAD1,-,423,598,423-598
534,DNMT1,GAD1,-,423,598,423-598
535,DNMT1,HDAC1,?,423,677,423-677
536,DNMT1,HDAC2,?,423,677,423-677
537,DNMT1,MBD2,-,423,935,423-935
538,DNMT1,MGMT,?,423,966,423-966
539,DNMT1,MSH2,+,423,987,423-987
540,DNMT1,RASSF1,?,423,1305,423-1305
541,DNMT1,RASSF1,?,423,1305,423-1305
542,DNMT1,RELN,-,423,1319,423-1319
543,DNMT1,SFRP1,?,423,1380,423-1380
544,DNMT1,SFRP5,?,423,1380,423-1380
545,DNMT1,SFRP5,?,423,1381,423-1381
546,DNMT1,TIMP3,-,423,1590,423-1590
547,DNMT1,TNFRSF23,-,423,1603,423-1603
548,DNMT1,TP53,?,423,1621,423-1621
549,DNMT3A,CDH10,-,424,255,424-255
550,DNMT3A,CDH10,-,424,255,424-255
551,DNMT3A,CDH10,-,424,255,424-255
552,DNMT3A,CDH6,-,424,255,424-255
553,DNMT3A,CDH10,-,424,255,424-255
554,DNMT3A,CDH10,-,424,255,424-255
555,DNMT3A,CDH10,-,424,255,424-255
556,DNMT3A,CDH6,-,424,255,424-255
557,DNMT3A,CDKN1A,?,424,262,424-262
558,DNMT3A,CDKN1B,?,424,262,424-262
559,DNMT3A,CDKN1A,?,424,262,424-262
560,DNMT3A,CDKN1B,?,424,262,424-262
561,DNMT3A,IGFBP3,-,424,766,424-766
562,DNMT3A,IGFBP3,-,424,766,424-766
563,DNMT3A,JUP,?,424,823,424-823
564,DNMT3A,JUP,?,424,823,424-823
565,DNMT3A,SETDB1B,?,424,1377,424-1377
566,DNMT3A,SETDB1B,?,424,1377,424-1377
567,DNMT3A,SFRP1,?,424,1380,424-1380
568,DNMT3A,SFRP5,?,424,1380,424-1380
569,DNMT3A,SFRP1,?,424,1380,424-1380
570,DNMT3A,SFRP5,?,424,1380,424-1380
571,DNMT3A,SFRP5,?,424,1381,424-1381
572,DNMT3A,SFRP5,?,424,1381,424-1381
573,DR1,NR1I2,+,429,1091,429-1091
574,DR1,NR2C1-B,?,429,1092,429-1092
575,DR1,PTGS2,+,429,1279,429-1279
576,DR1,TBP,-,429,1546,429-1546
577,DR1,TBP,?,429,1546,429-1546
578,DRAP1,TBP,?,431,1546,431-1546
579,E2F3,AURKA-A,+,441,130,441-130
580,E2F3,CCNA2,?,441,217,441-217
581,E2F3,CCNB1,?,441,218,441-218
582,E2F3,KAG9266670.1,?,441,249,441-249
583,E2F3,CDK1,?,441,256,441-256
584,E2F3,CDKN1A,+,441,262,441-262
