,Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
0,AATF,CDKN1D,?,2,274,2-274
1,AATF,CDKN1A,?,2,274,2-274
2,AATF,CDKN1A,?,2,274,2-274
3,AATF,MYCB,+,2,1060,2-1060
4,AATF,MYCA,+,2,1060,2-1060
5,AATF,TP53,?,2,1709,2-1709
6,AATF,TP53,?,2,1709,2-1709
7,AATF,TP53,?,2,1709,2-1709
8,AATF,TP53,?,2,1709,2-1709
9,ABL1,BCL2B,-,16,149,16-149
10,ABL1,BCL2A,-,16,149,16-149
11,ABL1,BCL6AA,-,16,151,16-151
12,ABL1,BCL6AA,-,16,151,16-151
13,ABL1,BCL6AA,-,16,151,16-151
14,ABL1,BCL6AA,-,16,151,16-151
15,ABL1,CCND2A,+,16,230,16-230
16,ABL1,CDKN1D,+,16,274,16-274
17,ABL1,CDKN1A,+,16,274,16-274
18,ABL1,CDKN1A,+,16,274,16-274
19,ABL1,JUN,+,16,864,16-864
20,ABL1,JUN,-,16,864,16-864
21,ABL1,PIM1,+,16,1251,16-1251
22,ABL1,TP53,+,16,1709,16-1709
23,ABL1,TP53,+,16,1709,16-1709
24,ABL1,TP53,+,16,1709,16-1709
25,ABL1,TP53,+,16,1709,16-1709
26,LOC103045566,ABCG2D,?,59,13,59-13
27,LOC103045566,ABCG2A,?,59,13,59-13
28,AHR1B,ABCG2D,?,59,13,59-13
29,AHR1B,ABCG2A,?,59,13,59-13
30,LOC103045566,AHRRB,+,59,60,59-60
31,AHR1B,AHRRB,+,59,60,59-60
32,LOC103045566,CA9,-,59,192,59-192
33,AHR1B,CA9,-,59,192,59-192
34,LOC103045566,CCND1,?,59,229,59-229
35,AHR1B,CCND1,?,59,229,59-229
36,LOC103045566,CCNG2,+,59,233,59-233
37,AHR1B,CCNG2,+,59,233,59-233
38,LOC103045566,LOC103036816,+,59,387,59-387
39,LOC103045566,LOC103030149,+,59,387,59-387
40,AHR1B,LOC103036816,+,59,387,59-387
41,AHR1B,LOC103030149,+,59,387,59-387
42,LOC103045566,LOC103036816,?,59,387,59-387
43,LOC103045566,LOC103030149,?,59,387,59-387
44,AHR1B,LOC103036816,?,59,387,59-387
45,AHR1B,LOC103030149,?,59,387,59-387
46,LOC103045566,FOSAB,?,59,590,59-590
47,AHR1B,FOSAB,?,59,590,59-590
48,LOC103045566,LOC103026214,?,59,818,59-818
49,LOC103045566,LOC111194997,?,59,818,59-818
50,AHR1B,LOC103026214,?,59,818,59-818
51,AHR1B,LOC111194997,?,59,818,59-818
52,LOC103045566,MFSD2AA,?,59,1018,59-1018
53,LOC103045566,MFSD2AB,?,59,1018,59-1018
54,AHR1B,MFSD2AA,?,59,1018,59-1018
55,AHR1B,MFSD2AB,?,59,1018,59-1018
56,LOC103045566,MYCB,?,59,1060,59-1060
57,LOC103045566,MYCA,?,59,1060,59-1060
58,AHR1B,MYCB,?,59,1060,59-1060
59,AHR1B,MYCA,?,59,1060,59-1060
60,LOC103045566,PCNA,+,59,1199,59-1199
61,AHR1B,PCNA,+,59,1199,59-1199
62,LOC103045566,LOC103026744,+,59,1756,59-1756
63,LOC103045566,LOC103026744,+,59,1756,59-1756
64,LOC103045566,LOC103026744,+,59,1756,59-1756
65,LOC103045566,LOC103026744,+,59,1756,59-1756
66,LOC103045566,LOC103026744,+,59,1756,59-1756
67,LOC103045566,LOC103026744,+,59,1756,59-1756
68,LOC103045566,LOC103026744,+,59,1756,59-1756
69,LOC103045566,LOC103026744,+,59,1756,59-1756
70,LOC103045566,LOC103026744,+,59,1756,59-1756
71,LOC103045566,LOC103026744,+,59,1756,59-1756
72,LOC103045566,LOC103026744,+,59,1756,59-1756
73,AHR1B,LOC103026744,+,59,1756,59-1756
74,AHR1B,LOC103026744,+,59,1756,59-1756
75,AHR1B,LOC103026744,+,59,1756,59-1756
76,AHR1B,LOC103026744,+,59,1756,59-1756
77,AHR1B,LOC103026744,+,59,1756,59-1756
78,AHR1B,LOC103026744,+,59,1756,59-1756
79,AHR1B,LOC103026744,+,59,1756,59-1756
80,AHR1B,LOC103026744,+,59,1756,59-1756
81,AHR1B,LOC103026744,+,59,1756,59-1756
82,AHR1B,LOC103026744,+,59,1756,59-1756
83,AHR1B,LOC103026744,+,59,1756,59-1756
84,LOC103045566,LOC103027829,?,59,1758,59-1758
85,LOC103045566,LOC103027829,?,59,1758,59-1758
86,LOC103045566,LOC103027829,?,59,1758,59-1758
87,LOC103045566,LOC103026744,?,59,1758,59-1758
88,LOC103045566,LOC103026744,?,59,1758,59-1758
89,LOC103045566,LOC103026744,?,59,1758,59-1758
90,LOC103045566,LOC103026744,?,59,1758,59-1758
91,AHR1B,LOC103027829,?,59,1758,59-1758
92,AHR1B,LOC103027829,?,59,1758,59-1758
93,AHR1B,LOC103027829,?,59,1758,59-1758
94,AHR1B,LOC103026744,?,59,1758,59-1758
95,AHR1B,LOC103026744,?,59,1758,59-1758
96,AHR1B,LOC103026744,?,59,1758,59-1758
97,AHR1B,LOC103026744,?,59,1758,59-1758
98,LOC103034758,LOC103045566,+,61,59,61-59
99,LOC103034758,AHR1B,+,61,59,61-59
100,LOC103034758,GREB1,-,61,675,61-675
101,LOC103034758,GREB1,-,61,675,61-675
102,LOC103034758,GREB1,-,61,675,61-675
103,LOC103034758,NFKB2,-,61,1111,61-1111
104,LOC103034758,NFKB2,-,61,1111,61-1111
105,AIRE,LOC103028684,?,62,301,62-301
106,AIRE,CHRNA1,?,62,301,62-301
107,APBB1,GMPS,-,88,668,88-668
108,APBB1,GMPS,-,88,668,88-668
109,APC,LOC103026930,-,89,66,89-66
110,APC,AKT1,-,89,66,89-66
111,APC,DLG1A,?,89,430,89-430
112,APC,DLG1A,?,89,430,89-430
113,APC,DLG1B,?,89,430,89-430
114,APC,DLG1A,?,89,430,89-430
115,APC,DNMT1,-,89,446,89-446
116,APC,F8,?,89,543,89-543
117,APC,KLF4,?,89,892,89-892
118,APC,MYCB,-,89,1060,89-1060
119,APC,MYCA,-,89,1060,89-1060
120,APC,LOC103026958,+,89,1134,89-1134
121,APC,LOC103031688,+,89,1134,89-1134
122,APC,LOC103026958,+,89,1134,89-1134
123,APC,ODC1,-,89,1171,89-1171
124,APC,PTGS2B,-,89,1347,89-1347
125,APC,PTGS2B,?,89,1347,89-1347
126,APC,SGK1,-,89,1456,89-1456
127,APC,SGK1,-,89,1456,89-1456
128,APC,SGK1,-,89,1456,89-1456
129,APC,SGK1,-,89,1456,89-1456
130,APC,SGK1,-,89,1456,89-1456
131,APEX1,LOC103026652,-,91,384,91-384
132,APEX1,RELA,+,91,1387,91-1387
133,APEX1,SLC5A5,+,91,1504,91-1504
134,APEX1,SLC5A5,+,91,1504,91-1504
135,ARID1AA,CDKN1D,?,101,274,101-274
136,ARID1AA,CDKN1A,?,101,274,101-274
137,ARID1AA,CDKN1A,?,101,274,101-274
138,ARID1AA,CDKN1D,?,101,274,101-274
139,ARID1AA,CDKN1A,?,101,274,101-274
140,ARID1AA,CDKN1A,?,101,274,101-274
141,ARID1AB,CDKN1D,?,101,274,101-274
142,ARID1AB,CDKN1A,?,101,274,101-274
143,ARID1AB,CDKN1A,?,101,274,101-274
144,ARID1AB,CDKN1D,?,101,274,101-274
145,ARID1AB,CDKN1A,?,101,274,101-274
146,ARID1AB,CDKN1A,?,101,274,101-274
147,ARID1AA,SMAD3B,?,101,1518,101-1518
148,ARID1AA,SMAD3A,?,101,1518,101-1518
149,ARID1AA,SMAD3B,?,101,1518,101-1518
150,ARID1AA,SMAD3A,?,101,1518,101-1518
151,ARID1AB,SMAD3B,?,101,1518,101-1518
152,ARID1AB,SMAD3A,?,101,1518,101-1518
153,ARID1AB,SMAD3B,?,101,1518,101-1518
154,ARID1AB,SMAD3A,?,101,1518,101-1518
155,ARID3A,CDC6,?,103,260,103-260
156,ARID3A,CDK1,?,103,268,103-268
157,ARID3A,SI:CH73-217N20.1,?,103,331,103-331
158,ARID3A,E2F1,?,103,463,103-463
159,ARXA,KDM5C,?,106,881,106-881
160,ARXA,KDM5C,?,106,881,106-881
161,ARXA,KDM5C,?,106,881,106-881
162,ARXA,LMO1,?,106,936,106-936
163,ARXA,PAX4,?,106,1193,106-1193
164,ARXA,SHOX2,?,106,1462,106-1462
165,ARXA,SHOX2,?,106,1462,106-1462
166,ASCL1A,DKK1B,-,109,428,109-428
167,ASCL1A,IGF2B,-,109,806,109-806
168,ASCL1A,IGF2A,-,109,806,109-806
169,ASCL1A,TPH1A,-,109,1716,109-1716
170,ASCL1A,TPH1A,-,109,1716,109-1716
171,ASCL1A,TPH1A,-,109,1716,109-1716
172,ASH1L,TGFB1A,?,111,1661,111-1661
173,ASH1L,TGFB1B,?,111,1661,111-1661
174,ASH1L,TGFB1A,?,111,1661,111-1661
175,ASH1L,TGFB1B,?,111,1661,111-1661
176,ATF2,ATF3,+,116,117,116-117
177,ATF2,ATF3,+,116,117,116-117
178,ATF2,CCND1,+,116,229,116-229
179,ATF2,CCND1,+,116,229,116-229
180,ATF2,CDKN1D,?,116,274,116-274
181,ATF2,CDKN1A,?,116,274,116-274
182,ATF2,CDKN1A,?,116,274,116-274
183,ATF2,CDKN1D,?,116,274,116-274
184,ATF2,CDKN1A,?,116,274,116-274
185,ATF2,CDKN1A,?,116,274,116-274
186,ATF2,LOC103026652,?,116,384,116-384
187,ATF2,LOC103026652,?,116,384,116-384
188,ATF2,DUSP1,?,116,459,116-459
189,ATF2,DUSP1,?,116,459,116-459
190,ATF2,DUSP10,?,116,460,116-460
191,ATF2,DUSP10,?,116,460,116-460
192,ATF2,FASLG,?,116,553,116-553
193,ATF2,FASLG,?,116,553,116-553
194,ATF2,KAT5B,-,116,869,116-869
195,ATF2,KAT5B,-,116,869,116-869
196,ATF2,INS,+,116,830,116-830
197,ATF2,INS,+,116,830,116-830
198,ATF2,INS,?,116,830,116-830
199,ATF2,INS,?,116,830,116-830
200,ATF2,ITGB8,?,116,858,116-858
201,ATF2,ITGB8,?,116,858,116-858
202,ATF2,JUN,+,116,864,116-864
203,ATF2,JUN,+,116,864,116-864
204,ATF2,MAP3K1,?,116,977,116-977
205,ATF2,MAP3K1,?,116,977,116-977
206,ATF2,MAP3K1,?,116,977,116-977
207,ATF2,MAP3K1,?,116,977,116-977
208,ATF2,MAP3K1,?,116,977,116-977
209,ATF2,MAP3K1,?,116,977,116-977
210,ATF2,MAP3K1,?,116,977,116-977
211,ATF2,MAP3K1,?,116,977,116-977
212,ATF2,MAP3K1,?,116,977,116-977
213,ATF2,MAP3K1,?,116,977,116-977
214,ATF2,MMP2,+,116,1036,116-1036
215,ATF2,MMP2,+,116,1036,116-1036
216,ATF2,PCK1,+,116,1197,116-1197
217,ATF2,PCK1,+,116,1197,116-1197
218,ATF2,PCK2,?,116,1198,116-1198
219,ATF2,PCK2,?,116,1198,116-1198
220,ATF2,PLAUB,?,116,1265,116-1265
221,ATF2,PLAUB,?,116,1265,116-1265
222,ATF2,POLB,+,116,1281,116-1281
223,ATF2,POLB,+,116,1281,116-1281
224,ATF2,PTGS2B,?,116,1347,116-1347
225,ATF2,PTGS2B,?,116,1347,116-1347
226,ATF2,RELA,+,116,1387,116-1387
227,ATF2,RELA,+,116,1387,116-1387
228,ATF2,TGFB2,-,116,1662,116-1662
229,ATF2,TGFB2,-,116,1662,116-1662
230,ATF2,TNFA,+,116,1690,116-1690
231,ATF2,TNFB,+,116,1690,116-1690
232,ATF2,TNFA,+,116,1690,116-1690
233,ATF2,TNFB,+,116,1690,116-1690
234,ATF3,ADIPOR1B,-,117,47,117-47
235,ATF3,ADIPOR1A,-,117,47,117-47
236,ATF3,ADIPOR1A,-,117,47,117-47
237,ATF3,ADIPOR1A,-,117,47,117-47
238,ATF3,ADIPOR2,-,117,48,117-48
239,ATF3,AK4,?,117,63,117-63
240,ATF3,LOC111190432,+,117,112,117-112
241,ATF3,LOC111190432,+,117,112,117-112
242,ATF3,LOC111190432,+,117,112,117-112
243,ATF3,LOC111190432,+,117,112,117-112
244,ATF3,LOC111190432,+,117,112,117-112
245,ATF3,LOC111190432,+,117,112,117-112
246,ATF3,LOC111190432,+,117,112,117-112
247,ATF3,LOC111190432,+,117,112,117-112
248,ATF3,LOC111190432,+,117,112,117-112
249,ATF3,LOC111190432,+,117,112,117-112
250,ATF3,LOC111190432,+,117,112,117-112
251,ATF3,LOC103025788,+,117,112,117-112
252,ATF3,LOC111190432,?,117,112,117-112
253,ATF3,LOC111190432,?,117,112,117-112
254,ATF3,LOC111190432,?,117,112,117-112
255,ATF3,LOC111190432,?,117,112,117-112
256,ATF3,LOC111190432,?,117,112,117-112
257,ATF3,LOC111190432,?,117,112,117-112
258,ATF3,LOC111190432,?,117,112,117-112
259,ATF3,LOC111190432,?,117,112,117-112
260,ATF3,LOC111190432,?,117,112,117-112
261,ATF3,LOC111190432,?,117,112,117-112
262,ATF3,LOC111190432,?,117,112,117-112
263,ATF3,LOC103025788,?,117,112,117-112
264,ATF3,CD82B,?,117,252,117-252
265,ATF3,CD82A,?,117,252,117-252
266,ATF3,ID1,-,117,797,117-797
267,ATF3,LDLRA,-,117,919,117-919
268,ATF3,MMP2,-,117,1036,117-1036
269,ATF3,PENKB,?,117,1228,117-1228
270,ATF3,TP53,?,117,1709,117-1709
271,ATF3,TP53,?,117,1709,117-1709
272,ATF3,TP53,?,117,1709,117-1709
273,ATF3,TP53,?,117,1709,117-1709
274,ATF4A,LOC111190432,+,118,112,118-112
275,ATF4A,LOC111190432,+,118,112,118-112
276,ATF4A,LOC111190432,+,118,112,118-112
277,ATF4A,LOC111190432,+,118,112,118-112
278,ATF4A,LOC111190432,+,118,112,118-112
279,ATF4A,LOC111190432,+,118,112,118-112
280,ATF4A,LOC111190432,+,118,112,118-112
281,ATF4A,LOC111190432,+,118,112,118-112
282,ATF4A,LOC111190432,+,118,112,118-112
283,ATF4A,LOC111190432,+,118,112,118-112
284,ATF4A,LOC111190432,+,118,112,118-112
285,ATF4A,LOC103025788,+,118,112,118-112
286,ATF4A,LOC111190432,?,118,112,118-112
287,ATF4A,LOC111190432,?,118,112,118-112
288,ATF4A,LOC111190432,?,118,112,118-112
289,ATF4A,LOC111190432,?,118,112,118-112
290,ATF4A,LOC111190432,?,118,112,118-112
291,ATF4A,LOC111190432,?,118,112,118-112
292,ATF4A,LOC111190432,?,118,112,118-112
293,ATF4A,LOC111190432,?,118,112,118-112
294,ATF4A,LOC111190432,?,118,112,118-112
295,ATF4A,LOC111190432,?,118,112,118-112
296,ATF4A,LOC111190432,?,118,112,118-112
297,ATF4A,LOC103025788,?,118,112,118-112
298,ATF4A,ATF3,+,118,117,118-117
299,ATF4A,ATF3,?,118,117,118-117
300,ATF4A,ATG5,+,118,120,118-120
301,ATF4A,ATG5,+,118,120,118-120
302,ATF4A,BGLAP,?,118,156,118-156
303,ATF4A,CA9,?,118,192,118-192
304,ATF4A,CHAC1,+,118,297,118-297
305,ATF4A,CXCL8A,?,118,373,118-373
306,ATF4A,DDIT4,+,118,417,118-417
307,ATF4A,DDR2A,+,118,418,118-418
308,ATF4A,DDR2A,+,118,418,118-418
309,ATF4A,DDR2A,+,118,418,118-418
310,ATF4A,F7,?,118,542,118-542
311,ATF4A,FGF19,+,118,568,118-568
312,ATF4A,HSPA5,-,118,790,118-790
313,ATF4A,IGFBP1A,+,118,809,118-809
314,ATF4A,IRF7,-,118,841,118-841
315,ATF4A,IRF7,-,118,841,118-841
316,ATF4A,MAP1LC3B,+,118,975,118-975
317,ATF4A,NDC80,+,118,1089,118-1089
318,ATF4A,NDC80,+,118,1089,118-1089
319,ATF4A,PLAUB,+,118,1265,118-1265
320,ATF4A,PTGS2B,?,118,1347,118-1347
321,ATF4A,SIRT1,+,118,1468,118-1468
322,ATF4A,SIRT1,-,118,1468,118-1468
323,ATF4A,HDR,?,118,1692,118-1692
324,ATF4A,TRIB3,+,118,1723,118-1723
325,ATF4A,TRIB3,?,118,1723,118-1723
326,ATF6,ATP2A2A,?,119,124,119-124
327,ATF6,ATP2A2B,?,119,124,119-124
328,ATF6,ATP2A2B,?,119,124,119-124
329,ATF6,ATP2A2B,?,119,124,119-124
330,ATF6,BGLAP,?,119,156,119-156
331,ATF6,DNAJC3B,+,119,442,119-442
332,ATF6,DNAJC3A,+,119,442,119-442
333,ATF6,HSPA5,?,119,790,119-790
334,ATF6,MAFAA,-,119,966,119-966
335,ATF6,NR0B2A,+,119,1146,119-1146
336,ATF6,NUCB1,+,119,1169,119-1169
337,ATF6,PDX1,-,119,1222,119-1222
338,ATF6,SRFB,?,119,1580,119-1580
339,ATF6,SRFB,?,119,1580,119-1580
340,ATF6,STARD4,+,119,1592,119-1592
341,ATF6,STARD4,+,119,1592,119-1592
342,ATF6,WBP1,+,119,1791,119-1791
343,ATF6,XBP1,?,119,1810,119-1810
344,ATM,APLF,?,122,92,122-92
345,ATM,APLF,?,122,92,122-92
346,ATM,APLF,?,122,92,122-92
347,ATM,APLF,?,122,92,122-92
348,ATM,BCL2B,-,122,149,122-149
349,ATM,BCL2A,-,122,149,122-149
350,ATM,BCL2B,-,122,149,122-149
351,ATM,BCL2A,-,122,149,122-149
352,ATM,CDKN1D,?,122,274,122-274
353,ATM,CDKN1A,?,122,274,122-274
354,ATM,CDKN1A,?,122,274,122-274
355,ATM,CDKN1D,?,122,274,122-274
356,ATM,CDKN1A,?,122,274,122-274
357,ATM,CDKN1A,?,122,274,122-274
358,ATM,LOC103047016,+,122,292,122-292
359,ATM,LOC103047016,+,122,292,122-292
360,ATM,LOC103047016,+,122,292,122-292
361,ATM,LOC103047016,+,122,292,122-292
362,ATM,LOC103047016,-,122,292,122-292
363,ATM,LOC103047016,-,122,292,122-292
364,ATM,LOC103047016,-,122,292,122-292
365,ATM,LOC103047016,-,122,292,122-292
366,ATM,DUSP1,+,122,459,122-459
367,ATM,DUSP1,+,122,459,122-459
368,ATM,GADD45AB,+,122,632,122-632
369,ATM,GADD45AB,+,122,632,122-632
370,ATM,IGF1RB,?,122,805,122-805
371,ATM,IGF1RA,?,122,805,122-805
372,ATM,IGF1RB,?,122,805,122-805
373,ATM,IGF1RA,?,122,805,122-805
374,ATM,MTF1,?,122,1050,122-1050
375,ATM,MTF1,?,122,1050,122-1050
376,ATM,MTF1,?,122,1050,122-1050
377,ATM,MTF1,?,122,1050,122-1050
378,ATM,PBK,?,122,1195,122-1195
379,ATM,PBK,?,122,1195,122-1195
380,ATM,PCNA,?,122,1199,122-1199
381,ATM,PCNA,?,122,1199,122-1199
382,ATM,SLC2A1A,-,122,1493,122-1493
383,ATM,SLC2A1B,-,122,1493,122-1493
384,ATM,SLC2A1A,-,122,1493,122-1493
385,ATM,SLC2A1B,-,122,1493,122-1493
386,ATM,SP1,-,122,1558,122-1558
387,ATM,SP1,-,122,1558,122-1558
388,ATM,SP1,?,122,1558,122-1558
389,ATM,SP1,?,122,1558,122-1558
390,ATM,HDR,-,122,1692,122-1692
391,ATM,HDR,-,122,1692,122-1692
392,ATRX,LOC103025029,-,129,700,129-700
393,ATRX,LOC103026054,-,129,700,129-700
394,ATRX,LOC103027153,-,129,700,129-700
395,ATRX,LOC111191627,-,129,700,129-700
396,ATRX,LOC103024400,-,129,700,129-700
397,ATRX,LOC111196760,-,129,700,129-700
398,ATRX,LOC111191633,-,129,700,129-700
399,ATRX,LOC103025029,-,129,700,129-700
400,ATRX,LOC103026054,-,129,700,129-700
401,ATRX,LOC103027153,-,129,700,129-700
402,ATRX,LOC111191627,-,129,700,129-700
403,ATRX,LOC103024400,-,129,700,129-700
404,ATRX,LOC111196760,-,129,700,129-700
405,ATRX,LOC111191633,-,129,700,129-700
406,ATRX,LOC103025029,-,129,701,129-701
407,ATRX,LOC103026054,-,129,701,129-701
408,ATRX,LOC103027153,-,129,701,129-701
409,ATRX,LOC111191627,-,129,701,129-701
410,ATRX,LOC103024400,-,129,701,129-701
411,ATRX,LOC111196760,-,129,701,129-701
412,ATRX,LOC111191633,-,129,701,129-701
413,ATRX,LOC103025029,-,129,701,129-701
414,ATRX,LOC103026054,-,129,701,129-701
415,ATRX,LOC103027153,-,129,701,129-701
416,ATRX,LOC111191627,-,129,701,129-701
417,ATRX,LOC103024400,-,129,701,129-701
418,ATRX,LOC111196760,-,129,701,129-701
419,ATRX,LOC111191633,-,129,701,129-701
420,BACH2B,BCL2B,?,139,149,139-149
421,BACH2B,BCL2A,?,139,149,139-149
422,BACH2B,XBP1,-,139,1810,139-1810
423,BARX2,ESR1,?,144,524,144-524
424,BATF3,LOC103041163,?,145,242,145-242
425,BATF,LOC103041163,?,145,242,145-242
426,BCL6AA,BCL6AA,-,151,151,151-151
427,BCL6AA,BCL6AA,-,151,151,151-151
428,BCL6AA,BCL6AA,-,151,151,151-151
429,BCL6AA,BCL6AA,-,151,151,151-151
430,BCL6AA,BCL6AA,-,151,151,151-151
431,BCL6AA,BCL6AA,-,151,151,151-151
432,BCL6AA,BCL6AA,-,151,151,151-151
433,BCL6AA,BCL6AA,-,151,151,151-151
434,BCL6AA,BCL6AA,-,151,151,151-151
435,BCL6AA,BCL6AA,-,151,151,151-151
436,BCL6AA,BCL6AA,-,151,151,151-151
437,BCL6AA,BCL6AA,-,151,151,151-151
438,BCL6AA,BCL6AA,-,151,151,151-151
439,BCL6AA,BCL6AA,-,151,151,151-151
440,BCL6AA,BCL6AA,-,151,151,151-151
441,BCL6AA,BCL6AA,-,151,151,151-151
442,BCL6AA,CCND2A,-,151,230,151-230
443,BCL6AA,CCND2A,-,151,230,151-230
444,BCL6AA,CCND2A,-,151,230,151-230
445,BCL6AA,CCND2A,-,151,230,151-230
446,BCL6AA,CDKN1D,-,151,274,151-274
447,BCL6AA,CDKN1A,-,151,274,151-274
448,BCL6AA,CDKN1A,-,151,274,151-274
449,BCL6AA,CDKN1D,-,151,274,151-274
450,BCL6AA,CDKN1A,-,151,274,151-274
451,BCL6AA,CDKN1A,-,151,274,151-274
452,BCL6AA,CDKN1D,-,151,274,151-274
453,BCL6AA,CDKN1A,-,151,274,151-274
454,BCL6AA,CDKN1A,-,151,274,151-274
455,BCL6AA,CDKN1D,-,151,274,151-274
456,BCL6AA,CDKN1A,-,151,274,151-274
457,BCL6AA,CDKN1A,-,151,274,151-274
458,BCL6AA,CDKN2A/B,-,151,276,151-276
459,BCL6AA,CDKN2A/B,-,151,276,151-276
460,BCL6AA,CDKN2A/B,-,151,276,151-276
461,BCL6AA,CDKN2A/B,-,151,276,151-276
462,BCL6AA,CDKN2A/B,-,151,276,151-276
463,BCL6AA,CDKN2A/B,-,151,276,151-276
464,BCL6AA,CDKN2A/B,-,151,276,151-276
465,BCL6AA,CDKN2A/B,-,151,276,151-276
466,BCL6AA,HDAC7A,-,151,717,151-717
467,BCL6AA,HDAC7A,-,151,717,151-717
468,BCL6AA,HDAC7A,-,151,717,151-717
469,BCL6AA,HDAC7A,-,151,717,151-717
470,BCL6AA,HDAC7A,-,151,717,151-717
471,BCL6AA,HDAC7A,-,151,717,151-717
472,BCL6AA,HDAC7A,-,151,717,151-717
473,BCL6AA,HDAC7A,-,151,717,151-717
474,BCL6AA,HDAC7A,-,151,717,151-717
475,BCL6AA,HDAC7A,-,151,717,151-717
476,BCL6AA,HDAC7A,-,151,717,151-717
477,BCL6AA,HDAC7A,-,151,717,151-717
478,BCL6AA,HDAC7A,-,151,717,151-717
479,BCL6AA,HDAC7A,-,151,717,151-717
480,BCL6AA,HDAC7A,-,151,717,151-717
481,BCL6AA,HDAC7A,-,151,717,151-717
482,BCL6AA,HDAC7A,-,151,717,151-717
483,BCL6AA,HDAC7A,-,151,717,151-717
484,BCL6AA,HDAC7A,-,151,717,151-717
485,BCL6AA,HDAC7A,-,151,717,151-717
486,BCL6AA,HDAC7A,-,151,717,151-717
487,BCL6AA,HDAC7A,-,151,717,151-717
488,BCL6AA,HDAC7A,-,151,717,151-717
489,BCL6AA,HDAC7A,-,151,717,151-717
490,BCL6AA,HDAC7A,-,151,717,151-717
491,BCL6AA,HDAC7A,-,151,717,151-717
492,BCL6AA,HDAC7A,-,151,717,151-717
493,BCL6AA,HDAC7A,-,151,717,151-717
494,BCL6AA,HDAC7A,-,151,717,151-717
495,BCL6AA,HDAC7A,-,151,717,151-717
496,BCL6AA,HDAC7A,-,151,717,151-717
497,BCL6AA,HDAC7A,-,151,717,151-717
498,BCL6AA,HDAC7A,-,151,717,151-717
499,BCL6AA,HDAC7A,-,151,717,151-717
500,BCL6AA,HDAC7A,-,151,717,151-717
501,BCL6AA,HDAC7A,-,151,717,151-717
502,BCL6AA,HDAC7A,-,151,717,151-717
503,BCL6AA,HDAC7A,-,151,717,151-717
504,BCL6AA,HDAC7A,-,151,717,151-717
505,BCL6AA,HDAC7A,-,151,717,151-717
506,BCL6AA,IRF4A,-,151,838,151-838
507,BCL6AA,IRF4A,-,151,838,151-838
508,BCL6AA,IRF4A,-,151,838,151-838
509,BCL6AA,IRF4A,-,151,838,151-838
510,BCL6AA,IRF4A,-,151,838,151-838
511,BCL6AA,IRF4A,-,151,838,151-838
512,BCL6AA,IRF4A,-,151,838,151-838
513,BCL6AA,IRF4A,-,151,838,151-838
514,BCL6AA,LITAF,-,151,935,151-935
515,BCL6AA,LITAF,-,151,935,151-935
516,BCL6AA,LITAF,-,151,935,151-935
517,BCL6AA,LITAF,-,151,935,151-935
518,BCL6AA,MYCB,+,151,1060,151-1060
519,BCL6AA,MYCA,+,151,1060,151-1060
520,BCL6AA,MYCB,+,151,1060,151-1060
521,BCL6AA,MYCA,+,151,1060,151-1060
522,BCL6AA,MYCB,+,151,1060,151-1060
523,BCL6AA,MYCA,+,151,1060,151-1060
524,BCL6AA,MYCB,+,151,1060,151-1060
525,BCL6AA,MYCA,+,151,1060,151-1060
526,BCL6AA,STAT3,?,151,1594,151-1594
527,BCL6AA,STAT3,?,151,1594,151-1594
528,BCL6AA,STAT3,?,151,1594,151-1594
529,BCL6AA,STAT3,?,151,1594,151-1594
530,BCL6AA,STAT3,?,151,1594,151-1594
531,BCL6AA,STAT3,?,151,1594,151-1594
532,BCL6AA,STAT3,?,151,1594,151-1594
533,BCL6AA,STAT3,?,151,1594,151-1594
534,BCL6AA,XBP1,-,151,1810,151-1810
535,BCL6AA,XBP1,-,151,1810,151-1810
536,BCL6AA,XBP1,-,151,1810,151-1810
537,BCL6AA,XBP1,-,151,1810,151-1810
538,BHLHE41,CCND1,-,160,229,160-229
539,BHLHE41,MLH1,-,160,1026,160-1026
540,BHLHE41,MLH1,-,160,1026,160-1026
541,BPTF,HOXC8A,?,171,772,171-772
542,BRCA2,PSMD3,?,172,1335,172-1335
543,BRCA2,PSMD3,?,172,1335,172-1335
544,BRCA2,RAD51,?,172,1366,172-1366
545,BRCA2,RAD51,?,172,1366,172-1366
546,BRCA2,RAD51,?,172,1366,172-1366
547,BRCA2,RAD51,?,172,1366,172-1366
548,BRCA2,RAD51,?,172,1366,172-1366
549,BRCA2,RAD51,?,172,1366,172-1366
550,BRIP1,MLH1,?,176,1026,176-1026
551,BRIP1,MLH1,?,176,1026,176-1026
552,BRIP1,MLH1,?,176,1026,176-1026
553,BRIP1,MLH1,?,176,1026,176-1026
554,BRIP1,MLH1,?,176,1026,176-1026
555,BRIP1,MLH1,?,176,1026,176-1026
556,BRIP1,MLH1,?,176,1026,176-1026
557,BRIP1,MLH1,?,176,1026,176-1026
558,BRIP1,MLH1,?,176,1026,176-1026
559,BRIP1,MLH1,?,176,1026,176-1026
560,BTAF1,DR1,-,179,452,179-452
561,BTAF1,LOC103034133,-,179,1628,179-1628
562,BTAF1,LOC103034133,?,179,1628,179-1628
563,BTF3,ATM,+,180,122,180-122
564,BTF3,ATM,+,180,122,180-122
565,BTF3,ATM,+,180,122,180-122
