Source_ortolog,Target_ortolog,Interaction,ID_source,ID_target,Grupo_interaccion
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,SPTAN1,?,30,25,30-25
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,ETV6,?,30,30,30-30
ETV6,PPP1R13BB,?,30,49,30-49
ETV6,PPP1R13BB,?,30,49,30-49
ETV6,PPP1R13BB,?,30,49,30-49
ETV6,PPP1R13BB,?,30,49,30-49
ETV6,TGFBR1B,?,30,67,30-67
ETV6,ACVR1BA,?,30,67,30-67
ETV6,TGFBR1B,?,30,67,30-67
ETV6,ACVR1BA,?,30,67,30-67
ETV6,TGFBR1B,?,30,67,30-67
ETV6,ACVR1BA,?,30,67,30-67
ETV6,TGFBR1B,?,30,67,30-67
ETV6,ACVR1BA,?,30,67,30-67
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,PARD3AB,?,30,70,30-70
ETV6,TUBB2B,?,30,79,30-79
ETV6,TUBB4BL,?,30,79,30-79
ETV6,ZGC:65894,?,30,79,30-79
ETV6,TUBB5,?,30,79,30-79
ETV6,LOC103041736,?,30,79,30-79
ETV6,TUBB6,?,30,79,30-79
ETV6,TUBB2B,?,30,79,30-79
ETV6,TUBB4BL,?,30,79,30-79
ETV6,ZGC:65894,?,30,79,30-79
ETV6,TUBB5,?,30,79,30-79
ETV6,LOC103041736,?,30,79,30-79
ETV6,TUBB6,?,30,79,30-79
ETV6,TUBB2B,?,30,79,30-79
ETV6,TUBB4BL,?,30,79,30-79
ETV6,ZGC:65894,?,30,79,30-79
ETV6,TUBB5,?,30,79,30-79
ETV6,LOC103041736,?,30,79,30-79
ETV6,TUBB6,?,30,79,30-79
ETV6,TUBB2B,?,30,79,30-79
ETV6,TUBB4BL,?,30,79,30-79
ETV6,ZGC:65894,?,30,79,30-79
ETV6,TUBB5,?,30,79,30-79
ETV6,LOC103041736,?,30,79,30-79
ETV6,TUBB6,?,30,79,30-79
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC107197089,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,LOC103026865,?,30,116,30-116
ETV6,CAMTA1B,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA2,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1B,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA2,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1B,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA2,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1B,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA2,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,CAMTA1A,?,30,127,30-127
ETV6,LOC103033695,?,30,176,30-176
ETV6,LOC103033695,?,30,176,30-176
ETV6,LOC103033695,?,30,176,30-176
ETV6,LOC103033695,?,30,176,30-176
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q2,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,UBE2Q1,?,30,301,30-301
ETV6,ATP10A,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10A,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10A,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10A,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,ATP10D,?,30,357,30-357
ETV6,PPM1LB,?,30,507,30-507
ETV6,PPM1LB,?,30,507,30-507
ETV6,PPM1LB,?,30,507,30-507
ETV6,PPM1LB,?,30,507,30-507
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1A,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1A,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1A,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,FNBP1L,?,30,614,30-614
ETV6,LOC103046602,?,30,614,30-614
ETV6,FNBP1A,?,30,614,30-614
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AA,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,MYO7AB,?,30,615,30-615
ETV6,EPB41L2,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41L2,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41L2,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41L2,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,EPB41A,?,30,632,30-632
ETV6,CRB1,?,30,640,30-640
ETV6,CRB1,?,30,640,30-640
ETV6,CRB1,?,30,640,30-640
ETV6,CRB1,?,30,640,30-640
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1B,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM1A,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DAAM2,?,30,675,30-675
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG1A,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DLG1B,?,30,706,30-706
ETV6,DLG2,?,30,706,30-706
ETV6,DCHS1A,?,30,728,30-728
ETV6,DCHS1B,?,30,728,30-728
ETV6,DCHS1A,?,30,728,30-728
ETV6,DCHS1B,?,30,728,30-728
ETV6,DCHS1A,?,30,728,30-728
ETV6,DCHS1B,?,30,728,30-728
ETV6,DCHS1A,?,30,728,30-728
ETV6,DCHS1B,?,30,728,30-728
ETV6,DUOX,?,30,731,30-731
ETV6,DUOX,?,30,731,30-731
ETV6,DUOX,?,30,731,30-731
ETV6,DUOX,?,30,731,30-731
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,DMD,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,UTRN,?,30,734,30-734
ETV6,EGFRA,?,30,750,30-750
ETV6,LOC103032492,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,LOC103029321,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,EGFRA,?,30,750,30-750
ETV6,LOC103032492,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,LOC103029321,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,EGFRA,?,30,750,30-750
ETV6,LOC103032492,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,LOC103029321,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,EGFRA,?,30,750,30-750
ETV6,LOC103032492,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,LOC103029321,?,30,750,30-750
ETV6,LOC125785888,?,30,750,30-750
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,CDK14,?,30,752,30-752
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM2,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1B,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,NCAM1A,?,30,774,30-774
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,FHOD3A,?,30,785,30-785
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,CSNK1G2B,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G1,?,30,840,30-840
ETV6,CSNK1G2A,?,30,840,30-840
ETV6,LOC103043194,?,30,840,30-840
