Source,Target,Interaction
FOXO1B,PSMC4,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTCH1,?
FOXO1B,PTCH1,?
FOXO1B,QKIA,?
FOXO1B,QKIA,?
FOXO1B,RALGAPB,?
FOXO1B,ROCK1,?
FOXO1B,ROCK1,?
FOXO1B,RPS6KA4,?
FOXO1B,RPS6KA4,?
FOXO1B,SCARB1,?
FOXO1B,SCARB1,?
FOXO1B,SCRIB,?
FOXO1B,SCYL1,?
FOXO1B,SDK2A,?
FOXO1B,SDK2A,?
FOXO1B,SDK2A,?
FOXO1B,SF3B4,?
FOXO1B,SHHA,?
FOXO1B,SHHA,?
FOXO1B,KIF1C,?
FOXO1B,NOS1APA,?
FOXO1B,MAP4K4,?
FOXO1B,SIN3AB,?
FOXO1B,SIN3AB,?
FOXO1B,SLIT1A,?
FOXO1B,SLIT1A,?
FOXO1B,SMAD4A,?
FOXO1B,SMAD4A,?
FOXO1B,SMAD4A,?
FOXO1B,LOC103039515,?
FOXO1B,SPRED2B,?
FOXO1B,SPRED2B,?
FOXO1B,SPRED2B,?
FOXO1B,SPTBN5,?
FOXO1B,SRRT,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:110158,?
FOXO1B,STAT5A,?
FOXO1B,STAT5A,?
FOXO1B,SULF1,?
FOXO1B,SULF1,?
FOXO1B,SULF1,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TCERG1A,?
FOXO1B,TENM3,?
FOXO1B,TENM3,?
FOXO1B,TENM3,?
FOXO1B,TES,?
FOXO1B,TFDP2,?
FOXO1B,TFDP2,?
FOXO1B,TIMELESS,?
FOXO1B,TLE3B,?
FOXO1B,TLE3B,?
FOXO1B,TLL1,?
FOXO1B,TM9SF4,?
FOXO1B,TMEM35,?
FOXO1B,MAP4K4,?
FOXO1B,MAP4K4,?
FOXO1B,TOP1B,?
FOXO1B,TRAK1A,?
FOXO1B,TRIOA,?
FOXO1B,TRIOA,?
FOXO1B,TWSG1B,?
FOXO1B,TWSG1B,?
FOXO1B,UBE2Q2,?
FOXO1B,UBE2Q2,?
FOXO1B,UHRF1BP1L,?
FOXO1B,USP9,?
FOXO1B,DMD,?
FOXO1B,VEPH1,?
FOXO1B,WNT7AA,?
FOXO1B,WNT7AA,?
FOXO1B,WNT7AA,?
FOXO1B,LOC103040182,?
FOXO1B,ZDHHC14,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:77849,?
FOXO1B,ABR,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ADAM10A,?
FOXO1B,AP1G1,?
FOXO1B,LOC103030203,?
FOXO1B,LOC103041141,?
FOXO1B,ARRB2A,?
FOXO1B,ARRB2A,?
FOXO1B,ARRB2A,?
FOXO1B,ATP10A,?
FOXO1B,ATP10A,?
FOXO1B,ATP6V1C1A,?
FOXO1B,ATP6V1C1A,?
FOXO1B,ABR,?
FOXO1B,BICD2,?
FOXO1B,BICD2,?
FOXO1B,TLL1,?
FOXO1B,TLL1,?
FOXO1B,BMP4,?
FOXO1B,BMP4,?
FOXO1B,BMPR1AB,?
FOXO1B,BMPR1AB,?
FOXO1B,BMPR1AB,?
FOXO1B,BRD3B,?
FOXO1B,BRWD3,?
FOXO1B,BTBD3A,?
FOXO1B,BTBD3A,?
FOXO1B,CAMTA1B,?
FOXO1B,CAMTA1B,?
FOXO1B,CAMTA1B,?
FOXO1B,CAP1,?
FOXO1B,CAP1,?
FOXO1B,CHD5,?
FOXO1B,CHD5,?
FOXO1B,CHD5,?
FOXO1B,CHD5,?
FOXO1B,CHRD,?
FOXO1B,CLASP2,?
FOXO1B,CLASP2,?
FOXO1B,CNTN4,?
FOXO1B,CNTN4,?
FOXO1B,CNTN4,?
FOXO1B,CNTN4,?
FOXO1B,CRB1,?
FOXO1B,CSNK1E,?
FOXO1B,CSNK1E,?
FOXO1B,CSNK1E,?
FOXO1B,CTBP2A,?
FOXO1B,CTNNB1,?
FOXO1B,DCHS1A,?
FOXO1B,DCHS1A,?
FOXO1B,DDX39AB,?
FOXO1B,DDX39AB,?
FOXO1B,DDX39AB,?
FOXO1B,LOC103046784,?
FOXO1B,DENND4A,?
FOXO1B,DIAPH2,?
FOXO1B,DIAPH2,?
FOXO1B,DISP1,?
FOXO1B,DLG1B,?
FOXO1B,DLG1B,?
FOXO1B,DLG1B,?
FOXO1B,DMD,?
FOXO1B,DMXL2,?
FOXO1B,DMXL2,?
FOXO1B,DPH6,?
FOXO1B,DUOX,?
FOXO1B,DYNC1H1,?
FOXO1B,EGFRA,?
FOXO1B,EIF4G2B,?
FOXO1B,EP400,?
FOXO1B,EPB41L2,?
FOXO1B,EPB41L2,?
FOXO1B,EPS8A,?
FOXO1B,ESRP1,?
FOXO1B,ESRP1,?
FOXO1B,EZH2,?
FOXO1B,EZH2,?
FOXO1B,FAXCA,?
FOXO1B,FBXL14A,?
FOXO1B,FBXL14A,?
FOXO1B,FJX1,?
FOXO1B,FLNCB,?
FOXO1B,FLNCB,?
FOXO1B,FLNCB,?
FOXO1B,FOXO1B,?
FOXO1B,FOXO1B,?
FOXO1B,FOXO1B,?
FOXO1B,FOXO1B,?
FOXO1B,FRYL,?
FOXO1B,FRYL,?
FOXO1B,FRYL,?
FOXO1B,FURINA,?
FOXO1B,FURINA,?
FOXO1B,FXR2,?
FOXO1B,FXR2,?
FOXO1B,FZD5,?
FOXO1B,FZD5,?
FOXO1B,GALNT1,?
FOXO1B,GALNT1,?
FOXO1B,GDI1,?
FOXO1B,GDI1,?
FOXO1B,GPC6A,?
FOXO1B,GRK5L,?
FOXO1B,GRK5L,?
FOXO1B,GSK3BB,?
FOXO1B,GSK3BB,?
FOXO1B,HDLBPA,?
FOXO1B,HDLBPA,?
FOXO1B,HNRNPA1A,?
FOXO1B,HNRNPA1A,?
FOXO1B,HNRNPDL,?
FOXO1B,HNRNPDL,?
FOXO1B,SHHA,?
FOXO1B,INO80,?
FOXO1B,LOC103040182,?
FOXO1B,ITGA6B,?
FOXO1B,TRIOA,?
FOXO1B,KIF1C,?
FOXO1B,KIF1C,?
FOXO1B,LOC103035435,?
FOXO1B,LAMA1,?
FOXO1B,LAMA5,?
FOXO1B,LAMB2,?
FOXO1B,LAMC1,?
FOXO1B,LARP1,?
FOXO1B,LETM1,?
FOXO1B,LIN9,?
FOXO1B,LMNB2,?
FOXO1B,LOC103024007,?
FOXO1B,MARK3B,?
FOXO1B,CLASP2,?
FOXO1B,QKIA,?
FOXO1B,ADAM10A,?
FOXO1B,FLNCB,?
FOXO1B,EGFRA,?
FOXO1B,LOC103030203,?
FOXO1B,EGFRA,?
FOXO1B,MED13A,?
FOXO1B,CTNNB1,?
FOXO1B,LOC103035435,?
FOXO1B,CTBP2A,?
FOXO1B,CTBP2A,?
FOXO1B,GDI1,?
FOXO1B,ACTB1,?
FOXO1B,PPP2R2D,?
FOXO1B,LOC103039515,?
FOXO1B,LOC103040182,?
FOXO1B,LOC103041141,?
FOXO1B,CSNK1E,?
FOXO1B,MAP4K4,?
FOXO1B,LOC103042331,?
FOXO1B,BRWD3,?
FOXO1B,LOC103042522,?
FOXO1B,CTBP2A,?
FOXO1B,USP9,?
FOXO1B,ROCK1,?
FOXO1B,LOC103046282,?
FOXO1B,BMPR1AB,?
FOXO1B,CSNK1E,?
FOXO1B,PSMC4,?
FOXO1B,EGFRA,?
FOXO1B,LRP1AB,?
FOXO1B,LRP1AB,?
FOXO1B,LRP1AB,?
FOXO1B,LRP5,?
FOXO1B,MACO1A,?
FOXO1B,MAGI1B,?
FOXO1B,MAGI1B,?
FOXO1B,MAP4K4,?
FOXO1B,MARK3B,?
FOXO1B,MARK3B,?
FOXO1B,MARK3B,?
FOXO1B,MED13A,?
FOXO1B,MED13A,?
FOXO1B,MED14,?
FOXO1B,MEN1,?
FOXO1B,MFFB,?
FOXO1B,MIB1,?
FOXO1B,MAP4K4,?
FOXO1B,PALS2A,?
FOXO1B,PALS2A,?
FOXO1B,LOC103042331,?
FOXO1B,MYH9A,?
FOXO1B,MYLIPB,?
FOXO1B,MYO15AA,?
FOXO1B,MYO15AA,?
FOXO1B,NEBL,?
FOXO1B,LOC103042522,?
FOXO1B,LOC103042522,?
FOXO1B,NEDD4A,?
FOXO1B,NEDD4A,?
FOXO1B,NOS1APA,?
FOXO1B,LOC103024007,?
FOXO1B,PALS2A,?
FOXO1B,PALS2A,?
FOXO1B,PAPOLG,?
FOXO1B,PAPOLG,?
FOXO1B,PAQR3B,?
FOXO1B,PAQR3B,?
FOXO1B,PARD3AB,?
FOXO1B,PCSK5B,?
FOXO1B,PCSK5B,?
FOXO1B,PDE5AB,?
FOXO1B,PDE5AB,?
FOXO1B,PDE5AB,?
FOXO1B,PHGDH,?
FOXO1B,PICALMA,?
FOXO1B,PKN2B,?
FOXO1B,PKN2B,?
FOXO1B,PLXDC2A,?
FOXO1B,PNPLA7B,?
FOXO1B,PNPLA7B,?
FOXO1B,PNPLA7B,?
FOXO1B,PPP1R13BB,?
FOXO1B,PPP2R2D,?
FOXO1B,PPP2R2D,?
FOXO1B,PRKG1B,?
FOXO1B,PRKG1B,?
FOXO1B,PSMC4,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTCH1,?
FOXO1B,PTCH1,?
FOXO1B,QKIA,?
FOXO1B,QKIA,?
FOXO1B,RALGAPB,?
FOXO1B,ROCK1,?
FOXO1B,ROCK1,?
FOXO1B,RPS6KA4,?
FOXO1B,RPS6KA4,?
FOXO1B,SCARB1,?
FOXO1B,SCARB1,?
FOXO1B,SCRIB,?
FOXO1B,SCYL1,?
FOXO1B,SDK2A,?
FOXO1B,SDK2A,?
FOXO1B,SDK2A,?
FOXO1B,SF3B4,?
FOXO1B,SHHA,?
FOXO1B,SHHA,?
FOXO1B,KIF1C,?
FOXO1B,NOS1APA,?
FOXO1B,MAP4K4,?
FOXO1B,SIN3AB,?
FOXO1B,SIN3AB,?
FOXO1B,SLIT1A,?
FOXO1B,SLIT1A,?
FOXO1B,SMAD4A,?
FOXO1B,SMAD4A,?
FOXO1B,SMAD4A,?
FOXO1B,LOC103039515,?
FOXO1B,SPRED2B,?
FOXO1B,SPRED2B,?
FOXO1B,SPRED2B,?
FOXO1B,SPTBN5,?
FOXO1B,SRRT,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:110158,?
FOXO1B,STAT5A,?
FOXO1B,STAT5A,?
FOXO1B,SULF1,?
FOXO1B,SULF1,?
FOXO1B,SULF1,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TCERG1A,?
FOXO1B,TENM3,?
FOXO1B,TENM3,?
FOXO1B,TENM3,?
FOXO1B,TES,?
FOXO1B,TFDP2,?
FOXO1B,TFDP2,?
FOXO1B,TIMELESS,?
FOXO1B,TLE3B,?
FOXO1B,TLE3B,?
FOXO1B,TLL1,?
FOXO1B,TM9SF4,?
FOXO1B,TMEM35,?
FOXO1B,MAP4K4,?
FOXO1B,MAP4K4,?
FOXO1B,TOP1B,?
FOXO1B,TRAK1A,?
FOXO1B,TRIOA,?
FOXO1B,TRIOA,?
FOXO1B,TWSG1B,?
FOXO1B,TWSG1B,?
FOXO1B,UBE2Q2,?
FOXO1B,UBE2Q2,?
FOXO1B,UHRF1BP1L,?
FOXO1B,USP9,?
FOXO1B,DMD,?
FOXO1B,VEPH1,?
FOXO1B,WNT7AA,?
FOXO1B,WNT7AA,?
FOXO1B,WNT7AA,?
FOXO1B,LOC103040182,?
FOXO1B,ZDHHC14,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:77849,?
FOXO3B,CCND1,-
FOXO3B,CCND2A,-
FOXO3B,CCNG2,+
FOXO3B,CDKN1BB,+
FOXO3B,GADD45AB,+
FOXO1B,ABR,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ACTB1,?
FOXO1B,ADAM10A,?
FOXO1B,AP1G1,?
FOXO1B,LOC103030203,?
FOXO1B,LOC103041141,?
FOXO1B,ARRB2A,?
FOXO1B,ARRB2A,?
FOXO1B,ARRB2A,?
FOXO1B,ATP10A,?
FOXO1B,ATP10A,?
FOXO1B,ATP6V1C1A,?
FOXO1B,ATP6V1C1A,?
FOXO1B,BCL2L11,?
FOXO1B,BCL6AA,+
FOXO1B,ABR,?
FOXO1B,BICD2,?
FOXO1B,BICD2,?
FOXO1B,TLL1,?
FOXO1B,TLL1,?
FOXO1B,BMP4,?
FOXO1B,BMP4,?
FOXO1B,BMPR1AB,?
FOXO1B,BMPR1AB,?
FOXO1B,BMPR1AB,?
FOXO1B,BRD3B,?
FOXO1B,BRWD3,?
FOXO1B,BTBD3A,?
FOXO1B,BTBD3A,?
FOXO1B,CAMTA1B,?
FOXO1B,CAMTA1B,?
FOXO1B,CAMTA1B,?
FOXO1B,CAP1,?
FOXO1B,CAP1,?
FOXO1B,CCND1,-
FOXO1B,CCND2A,-
FOXO1B,CHD5,?
FOXO1B,CHD5,?
FOXO1B,CHD5,?
FOXO1B,CHD5,?
FOXO1B,CHRD,?
FOXO1B,CLASP2,?
FOXO1B,CLASP2,?
FOXO1B,CNTN4,?
FOXO1B,CNTN4,?
FOXO1B,CNTN4,?
FOXO1B,CNTN4,?
FOXO1B,CRB1,?
FOXO1B,CREB1B,+
FOXO1B,CREB1B,+
FOXO1B,CSNK1E,?
FOXO1B,CSNK1E,?
FOXO1B,CSNK1E,?
FOXO1B,CTBP2A,?
FOXO1B,CTNNB1,?
FOXO1B,DCHS1A,?
FOXO1B,DCHS1A,?
FOXO1B,DDX39AB,?
FOXO1B,DDX39AB,?
FOXO1B,DDX39AB,?
FOXO1B,LOC103046784,?
FOXO1B,DENND4A,?
FOXO1B,DIAPH2,?
FOXO1B,DIAPH2,?
FOXO1B,DISP1,?
FOXO1B,DLG1B,?
FOXO1B,DLG1B,?
FOXO1B,DLG1B,?
FOXO1B,DMD,?
FOXO1B,DMXL2,?
FOXO1B,DMXL2,?
FOXO1B,DPH6,?
FOXO1B,DUOX,?
FOXO1B,DYNC1H1,?
FOXO1B,EGFRA,?
FOXO1B,EIF4G2B,?
FOXO1B,EP400,?
FOXO1B,EPB41L2,?
FOXO1B,EPB41L2,?
FOXO1B,EPS8A,?
FOXO1B,ESRP1,?
FOXO1B,ESRP1,?
FOXO1B,EZH2,?
FOXO1B,EZH2,?
FOXO1B,FAXCA,?
FOXO1B,FBXL14A,?
FOXO1B,FBXL14A,?
FOXO1B,FJX1,?
FOXO1B,FLNCB,?
FOXO1B,FLNCB,?
FOXO1B,FLNCB,?
FOXO1B,FOXO1B,?
FOXO1B,FOXO1B,?
FOXO1B,FOXO1B,?
FOXO1B,FOXO1B,?
FOXO1B,FRYL,?
FOXO1B,FRYL,?
FOXO1B,FRYL,?
FOXO1B,FURINA,?
FOXO1B,FURINA,?
FOXO1B,FXR2,?
FOXO1B,FXR2,?
FOXO1B,FZD5,?
FOXO1B,FZD5,?
FOXO1B,GADD45AB,+
FOXO1B,GALNT1,?
FOXO1B,GALNT1,?
FOXO1B,GDI1,?
FOXO1B,GDI1,?
FOXO1B,GPC6A,?
FOXO1B,GRK5L,?
FOXO1B,GRK5L,?
FOXO1B,GSK3BB,?
FOXO1B,GSK3BB,?
FOXO1B,HDLBPA,?
FOXO1B,HDLBPA,?
FOXO1B,HIF1AB,-
FOXO1B,HNRNPA1A,?
FOXO1B,HNRNPA1A,?
FOXO1B,HNRNPDL,?
FOXO1B,HNRNPDL,?
FOXO1B,SHHA,?
FOXO1B,INO80,?
FOXO1B,LOC103040182,?
FOXO1B,ITGA6B,?
FOXO1B,TRIOA,?
FOXO1B,KIF1C,?
FOXO1B,KIF1C,?
FOXO1B,LOC103035435,?
FOXO1B,LAMA1,?
FOXO1B,LAMA5,?
FOXO1B,LAMB2,?
FOXO1B,LAMC1,?
FOXO1B,LARP1,?
FOXO1B,LETM1,?
FOXO1B,LIN9,?
FOXO1B,LMNB2,?
FOXO1B,LOC103024007,?
FOXO1B,MARK3B,?
FOXO1B,CLASP2,?
FOXO1B,QKIA,?
FOXO1B,ADAM10A,?
FOXO1B,FLNCB,?
FOXO1B,EGFRA,?
FOXO1B,LOC103030203,?
FOXO1B,EGFRA,?
FOXO1B,MED13A,?
FOXO1B,CTNNB1,?
FOXO1B,LOC103035435,?
FOXO1B,CTBP2A,?
FOXO1B,CTBP2A,?
FOXO1B,GDI1,?
FOXO1B,ACTB1,?
FOXO1B,PPP2R2D,?
FOXO1B,LOC103039515,?
FOXO1B,LOC103040182,?
FOXO1B,LOC103041141,?
FOXO1B,CSNK1E,?
FOXO1B,MAP4K4,?
FOXO1B,LOC103042331,?
FOXO1B,BRWD3,?
FOXO1B,LOC103042522,?
FOXO1B,CTBP2A,?
FOXO1B,USP9,?
FOXO1B,ROCK1,?
FOXO1B,LOC103046282,?
FOXO1B,BMPR1AB,?
FOXO1B,CSNK1E,?
FOXO1B,PSMC4,?
FOXO1B,EGFRA,?
FOXO1B,LRP1AB,?
FOXO1B,LRP1AB,?
FOXO1B,LRP1AB,?
FOXO1B,LRP5,?
FOXO1B,MACO1A,?
FOXO1B,MAGI1B,?
FOXO1B,MAGI1B,?
FOXO1B,MAP4K4,?
FOXO1B,MARK3B,?
FOXO1B,MARK3B,?
FOXO1B,MARK3B,?
FOXO1B,MED13A,?
FOXO1B,MED13A,?
FOXO1B,MED14,?
FOXO1B,MEN1,?
FOXO1B,MFFB,?
FOXO1B,MIB1,?
FOXO1B,MAP4K4,?
FOXO1B,PALS2A,?
FOXO1B,PALS2A,?
FOXO1B,LOC103042331,?
FOXO1B,MYH9A,?
FOXO1B,MYLIPB,?
FOXO1B,MYO15AA,?
FOXO1B,MYO15AA,?
FOXO1B,NEBL,?
FOXO1B,LOC103042522,?
FOXO1B,LOC103042522,?
FOXO1B,NEDD4A,?
FOXO1B,NEDD4A,?
FOXO1B,NOS1APA,?
FOXO1B,LOC103024007,?
FOXO1B,PALS2A,?
FOXO1B,PALS2A,?
FOXO1B,PAPOLG,?
FOXO1B,PAPOLG,?
FOXO1B,PAQR3B,?
FOXO1B,PAQR3B,?
FOXO1B,PARD3AB,?
FOXO1B,PCSK5B,?
FOXO1B,PCSK5B,?
FOXO1B,PDE5AB,?
FOXO1B,PDE5AB,?
FOXO1B,PDE5AB,?
FOXO1B,PHGDH,?
FOXO1B,PICALMA,?
FOXO1B,PKN2B,?
FOXO1B,PKN2B,?
FOXO1B,PLXDC2A,?
FOXO1B,PNPLA7B,?
FOXO1B,PNPLA7B,?
FOXO1B,PNPLA7B,?
FOXO1B,PPARGC1A,?
FOXO1B,PPP1R13BB,?
FOXO1B,PPP2R2D,?
FOXO1B,PPP2R2D,?
FOXO1B,PRKG1B,?
FOXO1B,PRKG1B,?
FOXO1B,PSMC4,?
FOXO1B,PSMD11B,?
FOXO1B,PSMD11B,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTBP1A,?
FOXO1B,PTCH1,?
FOXO1B,PTCH1,?
FOXO1B,QKIA,?
FOXO1B,QKIA,?
FOXO1B,RALGAPB,?
FOXO1B,RBL2,+
FOXO1B,ROCK1,?
FOXO1B,ROCK1,?
FOXO1B,RPS6KA4,?
FOXO1B,RPS6KA4,?
FOXO1B,SCARB1,?
FOXO1B,SCARB1,?
FOXO1B,SCRIB,?
FOXO1B,SCYL1,?
FOXO1B,SDK2A,?
FOXO1B,SDK2A,?
FOXO1B,SDK2A,?
FOXO1B,SF3B4,?
FOXO1B,SHHA,?
FOXO1B,SHHA,?
FOXO1B,KIF1C,?
FOXO1B,NOS1APA,?
FOXO1B,MAP4K4,?
FOXO1B,SIN3AB,?
FOXO1B,SIN3AB,?
FOXO1B,SLIT1A,?
FOXO1B,SLIT1A,?
FOXO1B,SMAD4A,?
FOXO1B,SMAD4A,?
FOXO1B,SMAD4A,?
FOXO1B,LOC103039515,?
FOXO1B,SPRED2B,?
FOXO1B,SPRED2B,?
FOXO1B,SPRED2B,?
FOXO1B,SPTBN5,?
FOXO1B,SRRT,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:110158,?
FOXO1B,STAT5A,?
FOXO1B,STAT5A,?
FOXO1B,SULF1,?
FOXO1B,SULF1,?
FOXO1B,SULF1,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TANC1B,?
FOXO1B,TCERG1A,?
FOXO1B,TENM3,?
FOXO1B,TENM3,?
FOXO1B,TENM3,?
FOXO1B,TES,?
FOXO1B,TFDP2,?
FOXO1B,TFDP2,?
FOXO1B,TIMELESS,?
FOXO1B,TLE3B,?
FOXO1B,TLE3B,?
FOXO1B,TLL1,?
FOXO1B,TM9SF4,?
FOXO1B,TMEM35,?
FOXO1B,TNFSF10,+
FOXO1B,MAP4K4,?
FOXO1B,MAP4K4,?
FOXO1B,TOP1B,?
FOXO1B,TRAK1A,?
FOXO1B,TRIOA,?
FOXO1B,TRIOA,?
FOXO1B,TWSG1B,?
FOXO1B,TWSG1B,?
FOXO1B,UBE2Q2,?
FOXO1B,UBE2Q2,?
FOXO1B,UHRF1BP1L,?
FOXO1B,USP9,?
FOXO1B,DMD,?
FOXO1B,VEPH1,?
FOXO1B,WNT7AA,?
FOXO1B,WNT7AA,?
FOXO1B,WNT7AA,?
FOXO1B,LOC103040182,?
FOXO1B,ZDHHC14,?
FOXO1B,ZGC:110158,?
FOXO1B,ZGC:77849,?
FOXP1B,FGF16,+
FOXP1B,FGF20B,+
FOXP1B,FGF3,+
FOXP1B,LHX4,?
FOXP3B,CD28,+
FOXP3B,CDKN1D,?
FOXP3B,CDKN1D,?
FOXP3B,ERBB2,?
FOXP3B,IL10,?
FOXP3B,SI:CABZ01093077.1,+
FOXP3B,LOC103038899,?
FOXP3B,NFKB1,?
FOXP3B,OPN1SW2,+
FOXP3B,SI:CABZ01093077.1,+
FOXP3B,TNFRSF18,+
FOXQ1A,LOC103023785,?
FOXQ1A,WNT3A,+
FOXQ1A,LOC103023785,?
FOXQ1A,WNT3A,+
FUBP1,CDKN1D,?
FUBP1,CDKN1D,?
FUBP1,MYCB,?
FUBP1,MYCB,?
FUBP3,FGF20B,?
FUS,MDM2,-
GABPA,ERBB2,?
GABPA,GUCY1B1,?
GABPA,TRPC4A,?
GABPA,OXTRA,?
GABPA,PPP1R14BB,?
GABPA,PPP1R14BB,?
GABPA,RPS3A,?
GABPA,TOMM70A,+
GABPA,TRPC4A,?
GABPA,TRPC4A,?
GABPA,TRPC4A,?
GABPB1,OXTRA,?
GABPB1,SOD3B,+
GATA1A,AGGF1,+
GATA1A,ALAS2,?
GATA1A,BACH1A,+
GATA1A,BACH1A,+
GATA1A,BDKRB1,?
GATA1A,CBFB,-
GATA1A,CDAB,+
GATA1A,CDC6,+
GATA1A,CEBPA,-
GATA1A,CGA,?
GATA1A,COPS5,?
GATA1A,DICER1,+
GATA1A,DPYSL2A,?
GATA1A,DPYSL2A,?
GATA1A,EPOA,+
GATA1A,EPOR,+
GATA1A,F13A1B,?
GATA1A,FCER1G,+
GATA1A,FCER1G,+
GATA1A,FLI1RS,-
GATA1A,FURINA,?
GATA1A,FURINA,?
GATA1A,GATA1A,+
GATA1A,GFI1B,?
GATA1A,GP1BB,+
GATA1A,GP9,+
GATA1A,HBBA2,?
GATA1A,IL1RL1,?
GATA1A,ITGA2B,?
GATA1A,LOC103025029,?
GATA1A,LOC103025029,?
GATA1A,LOC103025029,?
GATA1A,HBBA2,?
GATA1A,HBBA2,?
GATA1A,LOC103025029,?
GATA1A,LOC103031151,+
GATA1A,LOC111194559,?
GATA1A,LOC103025029,?
GATA1A,LOC103025029,?
GATA1A,LOC111193412,?
GATA1A,LOC111194559,?
GATA1A,LOC103025029,?
GATA1A,LOC111194559,?
GATA1A,NFE2,?
GATA1A,PTGFR,-
GATA1A,RUNX1,?
GATA1A,SMAD5,?
GATA1A,SMAD5,?
GATA1A,SPI1B,-
GATA1A,TAL1,?
GATA1A,TBXA2R,+
GATA1A,ZBTB7A,?
GATA2A,ANGPT2A,+
GATA2A,CEBPA,-
GATA2A,NKX6.1,?
GATA2A,RC3H1B,+
GATA2A,SMAD6B,+
GATA2A,SPI1B,+
GATA2A,TSHBA,?
GATA3,DLC1,+
GATA3,EPOA,-
GATA3,EPOR,?
GATA3,ESR1,?
GATA3,FOXC1A,-
GATA3,FOXP3B,?
GATA3,GATA3,?
GATA3,HSD17B1,-
GATA3,IL10,?
GATA3,IL12RB2,-
GATA3,LOC103023785,+
GATA3,LOC103028569,?
GATA3,FUT9A,?
GATA3,LOXA,-
GATA3,RAG2,+
GATA3,RELA,?
GATA3,RUNX3,-
GATA3,STAT4,-
GATA3,TCF7L2,?
GATA3,TEK,+
GATA3,TGFBR3,?
GATA3,ZEB1B,+
GATA4,CCND2A,+
GATA4,ERBB2,-
GATA4,FABP2,+
GATA4,FGF22,?
GATA4,FGF22,?
GATA4,LOC103036160,?
GATA4,SGPL1,?
GATA4,SI,+
GATA4,STAR,?
GATA5,LOC103043237,?
GATA5,LOC103043237,?
GATA6,CAV1,-
GATA6,DKK1B,?
GATA6,LOC103021835,+
GATA6,LOC103036160,+
GATA6,PLAUB,-
GATA6,VWF,?
GBX2,LHX9,-
GBX2,LMO3,-
GBX2,SHHA,+
GBX2,SHHA,+
GCM2,CASR,+
GFI1AB,CDKN1D,?
GFI1AB,CDKN1D,?
GFI1AB,CDKN2A/B,-
GFI1AB,GFI1B,?
GFI1AB,GUCY1B1,?
GFI1AB,LOC103035224,-
GFI1AB,NF1A,?
GFI1AB,NF1A,?
GFI1AB,SPI1B,-
GFI1AB,ZBTB16A,?
GFI1B,ELF1,-
GFI1B,GFI1AB,?
GFI1B,GFI1B,?
GFI1B,RAG1,+
GFI1B,RAG2,+
GLI1,LOC103026930,?
GLI1,BCL2B,+
GLI1,BCL2B,+
GLI1,BHLHE41,+
GLI1,CDK2,+
GLI1,EGR2B,-
GLI1,HDR,-
GLI1,JUND,?
GLI1,LOC103026930,?
GLI1,LOC103039568,?
GLI1,PDGFRA,+
GLI1,SFRP1A,+
GLI1,SFRP1A,+
GLI1,SMAD4A,?
GLI1,SOCS1A,+
GLI2A,ASCL1A,+
GLI2A,BCL2B,+
GLI2A,BCL2B,+
GLI2A,BHLHE41,?
GLI2A,BMP4,+
GLI2A,FGF19,?
GLI2A,FKBP8,?
GLI2A,FOXA2,?
GLI2A,FOXE1,-
GLI2A,FOXF1,+
GLI2A,FSTA,+
GLI2A,HDR,-
GLI2A,IFITM5,+
GLI2A,JUND,?
GLI2A,LOC103023785,-
GLI2A,LOC103033400,?
GLI2A,MYF5,+
GLI2A,PDGFRA,+
GLI2A,SHHA,?
GLI2A,SHHA,?
GLI2A,SOCS1A,+
GLI2A,WNT2BA,+
GLI2A,WNT2BB,+
