,Source,Target,Interaction
0,KAG9281985.1,KAG9264203.1,-
1,KAG9281985.1,KAG9260832.1,?
3,KAG9281985.1,KAG9273957.1,+
5,KAG9281890.1,KAG9264203.1,+
6,KAG9281890.1,KAG9283483.1,-
7,KAG9281890.1,KAG9277742.1,-
8,KAG9281890.1,KAG9271954.1,+
9,KAG9281890.1,KAG9260832.1,+
12,KAG9281890.1,KAG9282496.1,+
13,KAG9281890.1,KAG9282715.1,+
14,KAG9281890.1,KAG9282715.1,-
15,KAG9281890.1,KAG9270022.1,+
20,KAG9261101.1,KAG9275618.1,?
21,KAG9261101.1,KAG9278757.1,+
22,KAG9261101.1,KAG9276351.1,?
24,KAG9261101.1,KAG9263511.1,-
25,KAG9261101.1,KAG9267104.1,?
26,KAG9261101.1,KAG9266044.1,+
27,KAG9261101.1,KAG9273424.1,+
28,KAG9261101.1,KAG9273424.1,-
29,KAG9261101.1,KAG9273424.1,?
31,KAG9261101.1,KAG9275526.1,+
32,KAG9261101.1,KAG9275526.1,?
34,KAG9261101.1,KAG9282293.1,?
36,KAG9261101.1,KAG9262952.1,?
39,KAG9261101.1,KAG9279747.1,?
41,KAG9261101.1,KAG9273957.1,?
42,KAG9261101.1,KAG9263395.1,+
43,KAG9261101.1,KAG9263701.1,+
44,KAG9261101.1,KAG9271745.1,+
46,KAG9275732.1,KAG9261101.1,+
47,KAG9275732.1,KAG9268337.1,-
48,KAG9275732.1,KAG9275553.1,-
49,KAG9275732.1,KAG9272858.1,-
51,KAG9264757.1,KAG9271466.1,?
53,KAG9263534.1,KAG9273375.1,-
54,KAG9263037.1,KAG9268166.1,-
56,KAG9263037.1,KAG9267915.1,?
57,KAG9263037.1,KAG9278789.1,?
58,KAG9263037.1,KAG9278979.1,-
59,KAG9263037.1,KAG9263782.1,?
60,KAG9263037.1,KAG9266142.1,?
61,KAG9263037.1,KAG9273957.1,-
62,KAG9263037.1,KAG9264903.1,+
63,KAG9263037.1,KAG9268815.1,-
64,KAG9263037.1,KAG9282614.1,-
65,KAG9263037.1,KAG9282614.1,?
66,KAG9263037.1,KAG9269795.1,-
76,KAG9271938.1,KAG9268166.1,+
77,KAG9271938.1,KAG9268166.1,-
78,KAG9271938.1,KAG9266523.1,?
79,KAG9271938.1,KAG9267570.1,+
80,KAG9271938.1,KAG9274930.1,+
81,KAG9271938.1,KAG9283645.1,?
82,KAG9271938.1,KAG9266658.1,?
83,KAG9271938.1,KAG9280684.1,-
85,KAG9271938.1,KAG9270051.1,+
86,KAG9271938.1,KAG9266670.1,+
87,KAG9271938.1,KAG9266670.1,?
89,KAG9271938.1,KAG9261214.1,?
90,KAG9271938.1,KAG9274619.1,+
92,KAG9271938.1,KAG9279787.1,?
93,KAG9271938.1,KAG9260832.1,+
94,KAG9271938.1,KAG9260832.1,-
96,KAG9271938.1,KAG9278249.1,-
98,KAG9271938.1,KAG9283750.1,?
99,KAG9271938.1,KAG9263822.1,+
100,KAG9271938.1,KAG9278243.1,-
101,KAG9271938.1,KAG9275830.1,+
102,KAG9271938.1,KAG9260271.1,?
103,KAG9271938.1,KAG9267782.1,+
104,KAG9271938.1,KAG9267287.1,+
105,KAG9271938.1,KAG9267287.1,?
106,KAG9271938.1,KAG9277050.1,+
107,KAG9271938.1,KAG9264961.1,+
108,KAG9271938.1,KAG9272976.1,?
109,KAG9271938.1,KAG9262232.1,?
110,KAG9271938.1,KAG9265282.1,?
111,KAG9271938.1,KAG9268649.1,?
112,KAG9271938.1,KAG9268874.1,?
113,KAG9271938.1,KAG9268337.1,?
114,KAG9271938.1,KAG9263905.1,?
118,KAG9271938.1,KAG9266987.1,+
119,KAG9271938.1,KAG9282675.1,?
120,KAG9271938.1,KAG9282715.1,+
122,KAG9271938.1,KAG9273605.1,+
123,KAG9271938.1,KAG9262536.1,?
130,KAG9271938.1,KAG9267254.1,?
131,KAG9271938.1,KAG9262375.1,?
133,KAG9271938.1,KAG9273957.1,?
134,KAG9271938.1,KAG9260937.1,+
135,KAG9271938.1,KAG9279773.1,?
136,KAG9271938.1,KAG9263807.1,-
137,KAG9271938.1,KAG9270430.1,+
138,KAG9271938.1,KAG9270430.1,?
140,KAG9271938.1,KAG9270012.1,-
141,KAG9271938.1,KAG9265858.1,+
143,KAG9271938.1,KAG9262071.1,?
146,KAG9271938.1,KAG9277850.1,?
147,KAG9271938.1,KAG9282442.1,?
149,KAG9271938.1,KAG9267703.1,+
150,KAG9271938.1,KAG9267703.1,?
151,KAG9271938.1,KAG9282614.1,-
152,KAG9271938.1,KAG9270872.1,?
153,KAG9271938.1,KAG9259909.1,-
157,KAG9271938.1,KAG9282498.1,?
158,KAG9271938.1,KAG9282760.1,?
159,KAG9271938.1,KAG9264912.1,?
160,KAG9271938.1,KAG9275460.1,?
161,KAG9271938.1,KAG9267884.1,?
163,KAG9271938.1,KAG9281130.1,+
164,KAG9271938.1,KAG9260940.1,+
165,KAG9271938.1,KAG9263113.1,+
166,KAG9271938.1,KAG9263113.1,?
167,KAG9271938.1,KAG9279882.1,?
168,KAG9271938.1,KAG9266287.1,-
169,KAG9271938.1,KAG9262659.1,-
173,KAG9271938.1,KAG9278337.1,+
174,KAG9271938.1,KAG9278337.1,?
175,KAG9271938.1,KAG9276490.1,-
176,KAG9271938.1,KAG9273133.1,-
177,KAG9271938.1,KAG9280830.1,+
178,KAG9271938.1,KAG9272543.1,-
179,KAG9276408.1,KAG9260832.1,?
181,KAG9276408.1,KAG9273192.1,?
183,KAG9266755.1,KAG9266670.1,?
184,KAG9266755.1,KAG9268240.1,?
188,KAG9266755.1,KAG9277932.1,?
189,KAG9276351.1,KAG9261101.1,?
190,KAG9276351.1,KAG9260657.1,?
192,KAG9276351.1,KAG9263511.1,+
193,KAG9276351.1,KAG9261199.1,-
194,KAG9276351.1,KAG9260368.1,-
195,KAG9276351.1,KAG9273119.1,?
196,KAG9276351.1,KAG9273424.1,+
197,KAG9276351.1,KAG9273424.1,?
198,KAG9276351.1,KAG9275526.1,+
199,KAG9276351.1,KAG9275526.1,?
201,KAG9276351.1,KAG9274523.1,+
202,KAG9276351.1,KAG9283012.1,?
203,KAG9276351.1,KAG9282293.1,-
204,KAG9276351.1,KAG9271444.1,?
205,KAG9276351.1,KAG9282821.1,+
206,KAG9276351.1,KAG9282715.1,-
207,KAG9276351.1,KAG9279747.1,?
208,KAG9276351.1,KAG9265361.1,?
210,KAG9276351.1,KAG9278337.1,?
222,KAG9283403.1,KAG9270354.1,?
223,KAG9283403.1,KAG9267177.1,?
224,KAG9283403.1,KAG9280634.1,?
225,KAG9283403.1,KAG9278537.1,?
226,KAG9280174.1,KAG9272787.1,?
228,KAG9280174.1,KAG9272788.1,?
229,KAG9280174.1,KAG9267310.1,-
230,KAG9280174.1,KAG9260824.1,-
231,KAG9280174.1,KAG9266518.1,-
232,KAG9280174.1,KAG9280804.1,-
233,KAG9279390.1,KAG9265568.1,?
236,KAG9277196.1,KAG9283483.1,?
237,KAG9277196.1,KAG9263707.1,-
238,KAG9277196.1,KAG9273217.1,+
239,KAG9277196.1,KAG9268757.1,?
241,KAG9277196.1,KAG9276288.1,?
242,KAG9277196.1,KAG9267287.1,?
243,KAG9277196.1,KAG9283348.1,?
244,KAG9277196.1,KAG9266555.1,+
245,KAG9277196.1,KAG9266555.1,-
246,KAG9277196.1,KAG9271118.1,?
247,KAG9277196.1,KAG9260526.1,+
248,KAG9277196.1,KAG9281138.1,?
249,KAG9277196.1,KAG9272047.1,+
250,KAG9277196.1,KAG9269944.1,+
251,KAG9277196.1,KAG9269944.1,?
253,KAG9277196.1,KAG9273124.1,?
254,KAG9277196.1,KAG9266302.1,+
256,KAG9277196.1,KAG9263337.1,+
258,KAG9277196.1,KAG9276393.1,+
259,KAG9277196.1,KAG9281130.1,?
260,KAG9277196.1,KAG9267590.1,?
261,KAG9277196.1,KAG9263857.1,?
263,KAG9271470.1,KAG9282578.1,+
264,KAG9271470.1,KAG9267104.1,+
265,KAG9271470.1,KAG9260832.1,?
267,KAG9271470.1,KAG9276288.1,?
268,KAG9271470.1,KAG9271856.1,?
269,KAG9271470.1,KAG9282519.1,?
271,KAG9271470.1,KAG9282718.1,?
272,KAG9271470.1,KAG9262232.1,?
273,KAG9271470.1,KAG9281911.1,-
277,KAG9271470.1,KAG9270907.1,?
278,KAG9271470.1,KAG9282128.1,+
279,KAG9271470.1,KAG9282128.1,?
280,KAG9271470.1,KAG9278959.1,?
281,KAG9271470.1,KAG9282715.1,+
282,KAG9271470.1,KAG9263516.1,?
283,KAG9271470.1,KAG9260913.1,+
285,KAG9271470.1,KAG9277848.1,+
288,KAG9271470.1,KAG9275434.1,?
289,KAG9271470.1,KAG9269958.1,+
290,KAG9271470.1,KAG9282614.1,?
291,KAG9271470.1,KAG9259909.1,+
293,KAG9271470.1,KAG9272769.1,+
294,KAG9271470.1,KAG9276393.1,-
295,KAG9271470.1,KAG9264931.1,+
296,KAG9282578.1,KAG9260470.1,-
297,KAG9282578.1,KAG9280198.1,-
298,KAG9282578.1,KAG9277323.1,?
299,KAG9282578.1,KAG9279601.1,+
300,KAG9282578.1,KAG9279601.1,?
302,KAG9282578.1,KAG9273561.1,?
305,KAG9282578.1,KAG9260570.1,-
307,KAG9282578.1,KAG9280878.1,?
308,KAG9282578.1,KAG9264331.1,-
309,KAG9282578.1,KAG9260913.1,-
310,KAG9282578.1,KAG9274042.1,?
314,KAG9277484.1,KAG9279601.1,+
315,KAG9277484.1,KAG9279601.1,?
316,KAG9277484.1,KAG9282578.1,+
317,KAG9277484.1,KAG9282578.1,?
318,KAG9277484.1,KAG9278476.1,+
319,KAG9277484.1,KAG9279090.1,?
320,KAG9277484.1,KAG9263511.1,?
323,KAG9277484.1,KAG9282990.1,+
327,KAG9277484.1,KAG9267988.1,+
328,KAG9277484.1,KAG9277271.1,+
330,KAG9277484.1,KAG9262334.1,?
331,KAG9277484.1,KAG9267102.1,+
334,KAG9277484.1,KAG9281622.1,-
335,KAG9277484.1,KAG9282676.1,+
337,KAG9277484.1,KAG9281146.1,-
338,KAG9277484.1,KAG9272047.1,+
339,KAG9277484.1,KAG9281463.1,?
340,KAG9277484.1,KAG9268785.1,+
341,KAG9277484.1,KAG9264435.1,+
342,KAG9277484.1,KAG9275434.1,+
343,KAG9277484.1,KAG9282614.1,?
345,KAG9277484.1,KAG9263465.1,+
348,KAG9277484.1,KAG9278576.1,-
349,KAG9277484.1,KAG9261455.1,?
350,KAG9277484.1,KAG9260490.1,+
351,KAG9277484.1,KAG9260490.1,?
352,KAG9277484.1,KAG9278337.1,+
353,KAG9277484.1,KAG9278337.1,?
362,KAG9282605.1,KAG9266333.1,?
363,KAG9282605.1,KAG9279090.1,?
365,KAG9282605.1,KAG9274323.1,+
366,KAG9282605.1,KAG9281622.1,?
367,KAG9282605.1,KAG9277308.1,-
368,KAG9282605.1,KAG9259576.1,+
369,KAG9282605.1,KAG9264089.1,+
370,KAG9282605.1,KAG9283344.1,-
371,KAG9282605.1,KAG9266169.1,+
372,KAG9282605.1,KAG9275488.1,?
373,KAG9282605.1,KAG9266316.1,+
374,KAG9282605.1,KAG9281880.1,+
376,KAG9269770.1,KAG9267287.1,?
377,KAG9269770.1,KAG9276428.1,+
378,KAG9278580.1,KAG9262580.1,?
379,KAG9278580.1,KAG9264203.1,+
380,KAG9278580.1,KAG9283483.1,-
381,KAG9278580.1,KAG9260832.1,?
382,KAG9278580.1,KAG9271806.1,+
383,KAG9278580.1,KAG9271806.1,-
384,KAG9278580.1,KAG9271856.1,+
386,KAG9278580.1,KAG9280557.1,+
387,KAG9278580.1,KAG9277794.1,+
388,KAG9278580.1,KAG9266987.1,?
390,KAG9278580.1,KAG9281463.1,+
391,KAG9278580.1,KAG9276449.1,?
392,KAG9278580.1,KAG9283079.1,?
393,KAG9278580.1,KAG9263395.1,?
397,KAG9278580.1,KAG9269655.1,-
398,KAG9278580.1,KAG9260423.1,-
399,KAG9278580.1,KAG9260423.1,?
400,KAG9278580.1,KAG9283235.1,-
401,KAG9278580.1,KAG9261455.1,-
402,KAG9278580.1,KAG9278337.1,-
406,KAG9271883.1,KAG9280093.1,-
410,KAG9282415.1,KAG9283483.1,?
413,KAG9271729.1,KAG9283012.1,+
414,KAG9273358.1,KAG9283012.1,?
424,KAG9277742.1,KAG9269570.1,-
425,KAG9277742.1,KAG9277742.1,-
426,KAG9277742.1,KAG9271954.1,-
428,KAG9277742.1,KAG9260832.1,-
429,KAG9277742.1,KAG9275760.1,-
430,KAG9277742.1,KAG9265594.1,-
433,KAG9277742.1,KAG9274640.1,-
434,KAG9277742.1,KAG9279980.1,-
435,KAG9277742.1,KAG9273957.1,+
436,KAG9277742.1,KAG9263807.1,-
437,KAG9277742.1,KAG9275461.1,-
438,KAG9277742.1,KAG9275461.1,?
439,KAG9277742.1,KAG9264255.1,?
445,KAG9273118.1,KAG9267104.1,-
446,KAG9273118.1,KAG9274816.1,-
447,KAG9271583.1,KAG9273957.1,?
448,KAG9278458.1,KAG9281482.1,-
514,KAG9264639.1,KAG9267647.1,?
515,KAG9264639.1,KAG9279496.1,?
516,KAG9264639.1,KAG9260612.1,?
517,KAG9264639.1,KAG9282298.1,?
518,KAG9260928.1,KAG9279317.1,+
520,KAG9260928.1,KAG9276156.1,-
521,KAG9260928.1,KAG9276156.1,?
522,KAG9265462.1,KAG9271729.1,?
523,KAG9265462.1,KAG9274816.1,?
524,KAG9270239.1,KAG9266969.1,?
525,KAG9270239.1,KAG9281355.1,?
526,KAG9275513.1,KAG9277792.1,-
527,KAG9275513.1,KAG9275460.1,-
528,KAG9275513.1,KAG9275460.1,?
529,KAG9281962.1,KAG9270845.1,+
530,KAG9281962.1,KAG9278580.1,+
531,KAG9281962.1,KAG9260155.1,+
532,KAG9281962.1,KAG9275308.1,+
535,KAG9281962.1,KAG9263807.1,-
536,KAG9281962.1,KAG9267174.1,-
537,KAG9281962.1,KAG9273117.1,-
545,KAG9273258.1,KAG9262158.1,?
546,KAG9273258.1,KAG9268729.1,?
547,KAG9273258.1,KAG9274859.1,?
548,KAG9267783.1,KAG9261199.1,-
550,KAG9277415.1,KAG9260832.1,-
551,KAG9268731.1,KAG9259846.1,?
554,KAG9266161.1,KAG9266998.1,?
556,KAG9266161.1,KAG9263395.1,+
557,KAG9266161.1,KAG9264629.1,?
558,KAG9266161.1,KAG9260361.1,+
559,KAG9266161.1,KAG9282614.1,+
560,KAG9266161.1,KAG9275460.1,?
599,KAG9260932.1,KAG9283483.1,-
602,KAG9260932.1,KAG9259643.1,?
605,KAG9260932.1,KAG9276441.1,+
607,KAG9260932.1,KAG9262887.1,?
612,KAG9260932.1,KAG9263220.1,+
613,KAG9260932.1,KAG9262232.1,?
614,KAG9260932.1,KAG9276573.1,?
617,KAG9260932.1,KAG9278672.1,?
619,KAG9260932.1,KAG9281216.1,+
621,KAG9260932.1,KAG9260570.1,?
622,KAG9260932.1,KAG9280168.1,+
623,KAG9260932.1,KAG9260824.1,?
624,KAG9260932.1,KAG9260526.1,?
628,KAG9260932.1,KAG9266932.1,+
629,KAG9260932.1,KAG9267405.1,+
631,KAG9260932.1,KAG9262133.1,?
633,KAG9260932.1,KAG9273957.1,-
634,KAG9260932.1,KAG9277848.1,?
636,KAG9260932.1,KAG9280874.1,?
639,KAG9260932.1,KAG9266645.1,+
641,KAG9260932.1,KAG9268149.1,?
642,KAG9260932.1,KAG9267911.1,+
643,KAG9260932.1,KAG9260881.1,?
645,KAG9260932.1,KAG9270548.1,+
646,KAG9260932.1,KAG9264255.1,?
647,KAG9260932.1,KAG9270200.1,?
648,KAG9260932.1,KAG9263448.1,?
720,KAG9275792.1,KAG9262728.1,?
721,KAG9275792.1,KAG9277633.1,?
722,KAG9275792.1,KAG9278192.1,+
724,KAG9275792.1,KAG9273473.1,-
727,KAG9275792.1,KAG9270592.1,?
728,KAG9275792.1,KAG9276573.1,?
730,KAG9275792.1,KAG9282764.1,?
732,KAG9275792.1,KAG9260361.1,+
733,KAG9275792.1,KAG9280874.1,?
734,KAG9275792.1,KAG9282614.1,?
735,KAG9275792.1,KAG9263678.1,+
736,KAG9275792.1,KAG9264931.1,?
737,KAG9275792.1,KAG9271429.1,+
745,KAG9260933.1,KAG9280088.1,?
747,KAG9283099.1,KAG9263037.1,+
748,KAG9283099.1,KAG9276794.1,-
750,KAG9283099.1,KAG9266883.1,?
751,KAG9283099.1,KAG9274816.1,-
752,KAG9283099.1,KAG9264569.1,?
754,KAG9276304.1,KAG9283141.1,?
756,KAG9273824.1,KAG9276139.1,+
757,KAG9273824.1,KAG9276678.1,?
758,KAG9273824.1,KAG9273957.1,?
759,KAG9273824.1,KAG9274070.1,?
763,KAG9263851.1,KAG9261318.1,?
764,KAG9263851.1,KAG9282718.1,?
765,KAG9263851.1,KAG9261550.1,+
776,KAG9263851.1,KAG9270535.1,+
777,KAG9263851.1,KAG9270535.1,?
778,KAG9263851.1,KAG9270537.1,?
786,KAG9263851.1,KAG9266208.1,?
787,KAG9263851.1,KAG9272586.1,?
788,KAG9263851.1,KAG9270760.1,-
789,KAG9263851.1,KAG9269155.1,?
790,KAG9263851.1,KAG9267596.1,+
791,KAG9263851.1,KAG9264990.1,?
792,KAG9263851.1,KAG9275887.1,-
794,KAG9263851.1,KAG9280332.1,?
795,KAG9263851.1,KAG9261109.1,?
797,KAG9278898.1,KAG9264620.1,-
798,KAG9282177.1,KAG9260657.1,+
799,KAG9282177.1,KAG9273118.1,+
800,KAG9282177.1,KAG9280281.1,+
801,KAG9282177.1,KAG9280281.1,?
802,KAG9282177.1,KAG9272004.1,+
803,KAG9282177.1,KAG9272004.1,?
805,KAG9282177.1,KAG9281911.1,?
806,KAG9282177.1,KAG9280125.1,+
807,KAG9282177.1,KAG9259576.1,+
808,KAG9282177.1,KAG9265964.1,-
809,KAG9282177.1,KAG9274369.1,+
810,KAG9282177.1,KAG9274369.1,?
811,KAG9282177.1,KAG9278600.1,+
812,KAG9282177.1,KAG9278600.1,?
813,KAG9282177.1,KAG9260254.1,+
814,KAG9282177.1,KAG9270548.1,+
815,KAG9282177.1,KAG9268743.1,?
818,KAG9272615.1,KAG9267439.1,?
820,KAG9265914.1,KAG9267439.1,?
821,KAG9283389.1,KAG9280827.1,-
822,KAG9283389.1,KAG9278337.1,+
823,KAG9275779.1,KAG9264063.1,+
824,KAG9271194.1,KAG9281984.1,+
825,KAG9271194.1,KAG9270634.1,?
826,KAG9271194.1,KAG9266114.1,?
827,KAG9271194.1,KAG9271938.1,?
828,KAG9271194.1,KAG9283483.1,+
829,KAG9271194.1,KAG9283483.1,?
830,KAG9271194.1,KAG9275008.1,?
832,KAG9271194.1,KAG9268748.1,?
834,KAG9271194.1,KAG9277633.1,+
835,KAG9271194.1,KAG9263824.1,?
838,KAG9271194.1,KAG9268757.1,?
839,KAG9271194.1,KAG9266767.1,?
841,KAG9271194.1,KAG9281025.1,?
843,KAG9271194.1,KAG9276288.1,?
844,KAG9271194.1,KAG9275388.1,?
845,KAG9271194.1,KAG9273473.1,+
846,KAG9271194.1,KAG9267287.1,?
848,KAG9271194.1,KAG9283348.1,?
849,KAG9271194.1,KAG9282293.1,?
850,KAG9271194.1,KAG9268649.1,?
851,KAG9271194.1,KAG9271118.1,?
852,KAG9271194.1,KAG9261021.1,+
853,KAG9271194.1,KAG9279339.1,?
854,KAG9271194.1,KAG9271691.1,?
858,KAG9271194.1,KAG9275717.1,?
862,KAG9271194.1,KAG9260526.1,+
863,KAG9271194.1,KAG9260526.1,?
865,KAG9271194.1,KAG9262364.1,?
867,KAG9271194.1,KAG9282715.1,-
868,KAG9271194.1,KAG9282715.1,?
869,KAG9271194.1,KAG9279705.1,?
871,KAG9271194.1,KAG9276614.1,+
872,KAG9271194.1,KAG9269944.1,+
873,KAG9271194.1,KAG9260913.1,?
878,KAG9271194.1,KAG9268785.1,+
879,KAG9271194.1,KAG9263087.1,?
880,KAG9271194.1,KAG9273831.1,?
882,KAG9271194.1,KAG9280045.1,?
883,KAG9271194.1,KAG9261883.1,-
884,KAG9271194.1,KAG9266742.1,-
885,KAG9271194.1,KAG9283607.1,?
886,KAG9271194.1,KAG9266799.1,+
887,KAG9271194.1,KAG9280525.1,?
888,KAG9271194.1,KAG9273124.1,?
889,KAG9271194.1,KAG9268815.1,?
890,KAG9271194.1,KAG9266302.1,+
892,KAG9271194.1,KAG9275434.1,?
893,KAG9271194.1,KAG9270544.1,?
894,KAG9271194.1,KAG9281824.1,?
895,KAG9271194.1,KAG9266380.1,+
896,KAG9271194.1,KAG9265476.1,+
897,KAG9271194.1,KAG9280874.1,?
898,KAG9271194.1,KAG9268826.1,+
899,KAG9271194.1,KAG9281778.1,?
900,KAG9271194.1,KAG9282614.1,+
902,KAG9271194.1,KAG9279703.1,?
903,KAG9271194.1,KAG9277908.1,?
904,KAG9271194.1,KAG9263337.1,+
906,KAG9271194.1,KAG9266573.1,?
907,KAG9271194.1,KAG9273191.1,+
908,KAG9271194.1,KAG9269893.1,-
909,KAG9271194.1,KAG9275789.1,-
910,KAG9271194.1,KAG9264569.1,?
912,KAG9271194.1,KAG9276420.1,?
913,KAG9271194.1,KAG9281130.1,?
914,KAG9271194.1,KAG9270200.1,?
916,KAG9271194.1,KAG9270038.1,+
917,KAG9271194.1,KAG9275006.1,?
918,KAG9271194.1,KAG9270905.1,?
921,KAG9276291.1,KAG9274832.1,?
922,KAG9276686.1,KAG9281161.1,+
923,KAG9276686.1,KAG9265878.1,+
926,KAG9276686.1,KAG9264602.1,-
928,KAG9276686.1,KAG9260636.1,+
929,KAG9276686.1,KAG9262227.1,+
930,KAG9276686.1,KAG9268383.1,-
931,KAG9276686.1,KAG9262416.1,-
932,KAG9276686.1,KAG9261109.1,-
933,KAG9276686.1,KAG9277785.1,+
934,KAG9276686.1,KAG9276184.1,-
937,KAG9261318.1,KAG9263824.1,?
938,KAG9261318.1,KAG9260832.1,+
939,KAG9261318.1,KAG9271194.1,+
941,KAG9261318.1,KAG9275830.1,?
942,KAG9261318.1,KAG9267782.1,?
943,KAG9261318.1,KAG9283278.1,?
944,KAG9261318.1,KAG9281754.1,+
945,KAG9261318.1,KAG9276680.1,+
948,KAG9261318.1,KAG9283108.1,+
949,KAG9261318.1,KAG9266208.1,+
951,KAG9261318.1,KAG9280829.1,?
952,KAG9261318.1,KAG9267596.1,+
953,KAG9261318.1,KAG9282614.1,?
954,KAG9261318.1,KAG9282298.1,?
955,KAG9261318.1,KAG9264063.1,?
956,KAG9261318.1,KAG9261034.1,?
957,KAG9261318.1,KAG9275887.1,?
960,KAG9262338.1,KAG9281216.1,-
961,KAG9278227.1,KAG9267326.1,+
965,KAG9278227.1,KAG9263707.1,?
966,KAG9278227.1,KAG9272231.1,-
967,KAG9278227.1,KAG9262339.1,-
968,KAG9278227.1,KAG9271194.1,-
969,KAG9278227.1,KAG9271856.1,-
970,KAG9278227.1,KAG9265526.1,-
971,KAG9278227.1,KAG9282718.1,-
972,KAG9278227.1,KAG9282293.1,-
973,KAG9278227.1,KAG9269299.1,-
974,KAG9278227.1,KAG9266605.1,?
977,KAG9278227.1,KAG9262364.1,?
979,KAG9278227.1,KAG9276614.1,+
980,KAG9278227.1,KAG9276614.1,-
982,KAG9278227.1,KAG9270162.1,+
983,KAG9278227.1,KAG9270162.1,-
984,KAG9278227.1,KAG9270548.1,?
985,KAG9278227.1,KAG9269909.1,?
986,KAG9278227.1,KAG9275460.1,?
987,KAG9278227.1,KAG9281130.1,?
988,KAG9278227.1,KAG9270088.1,?
999,KAG9272194.1,KAG9264639.1,-
1000,KAG9272194.1,KAG9263161.1,-
1001,KAG9272194.1,KAG9269458.1,?
1003,KAG9273247.1,KAG9262175.1,+
1004,KAG9273247.1,KAG9262175.1,-
1005,KAG9273247.1,KAG9268481.1,?
1006,KAG9273247.1,KAG9260611.1,?
1008,KAG9273247.1,KAG9277742.1,-
1010,KAG9273247.1,KAG9267104.1,?
1013,KAG9273247.1,KAG9263559.1,?
1017,KAG9273247.1,KAG9260824.1,?
1018,KAG9273247.1,KAG9282733.1,?
1021,KAG9273247.1,KAG9273957.1,+
1022,KAG9273247.1,KAG9273957.1,-
1023,KAG9273247.1,KAG9273957.1,?
1025,KAG9273247.1,KAG9263087.1,?
1026,KAG9273247.1,KAG9271990.1,+
1027,KAG9273247.1,KAG9271990.1,-
1028,KAG9273247.1,KAG9271990.1,?
1030,KAG9273247.1,KAG9260584.1,?
1031,KAG9273247.1,KAG9283740.1,?
1033,KAG9273247.1,KAG9281048.1,?
1035,KAG9273247.1,KAG9265096.1,?
1036,KAG9273247.1,KAG9281482.1,-
1037,KAG9273247.1,KAG9271989.1,?
1039,KAG9263822.1,KAG9271938.1,?
1040,KAG9263822.1,KAG9267915.1,?
1041,KAG9263822.1,KAG9267104.1,+
1042,KAG9263822.1,KAG9267104.1,-
1043,KAG9263822.1,KAG9267104.1,?
1047,KAG9263822.1,KAG9261691.1,?
1048,KAG9263822.1,KAG9260862.1,?
1049,KAG9263822.1,KAG9271132.1,?
1050,KAG9263822.1,KAG9282715.1,+
1051,KAG9263822.1,KAG9282715.1,?
1052,KAG9263822.1,KAG9273820.1,+
1054,KAG9263822.1,KAG9273957.1,+
1055,KAG9263822.1,KAG9273957.1,?
1056,KAG9263822.1,KAG9283229.1,?
1057,KAG9263822.1,KAG9280630.1,?
1058,KAG9263822.1,KAG9264706.1,+
1059,KAG9263822.1,KAG9260753.1,?
1060,KAG9263822.1,KAG9282614.1,?
1062,KAG9263822.1,KAG9263336.1,+
1064,KAG9263822.1,KAG9276490.1,+
1068,KAG9278508.1,KAG9280827.1,?
1069,KAG9278508.1,KAG9273217.1,?
1071,KAG9278508.1,KAG9261019.1,+
1072,KAG9278508.1,KAG9266450.1,?
1073,KAG9278508.1,KAG9260917.1,?
1074,KAG9278508.1,KAG9269144.1,?
1075,KAG9278508.1,KAG9280199.1,+
1076,KAG9271070.1,KAG9282293.1,-
1077,KAG9271070.1,KAG9274272.1,?
1085,KAG9273204.1,KAG9283483.1,-
1086,KAG9273204.1,KAG9282917.1,-
1087,KAG9273204.1,KAG9259725.1,?
1109,KAG9264500.1,KAG9260824.1,?
1110,KAG9280779.1,KAG9259419.1,?
1111,KAG9280779.1,KAG9265546.1,-
1112,KAG9270173.1,KAG9271806.1,?
1113,KAG9270173.1,KAG9267097.1,?
1119,KAG9273183.1,KAG9267287.1,-
1120,KAG9267324.1,KAG9268757.1,+
1124,KAG9279805.1,KAG9282675.1,?
1125,KAG9279805.1,KAG9262395.1,+
1126,KAG9279805.1,KAG9273957.1,+
1127,KAG9270121.1,KAG9278580.1,?
1128,KAG9270121.1,KAG9264203.1,?
1129,KAG9270121.1,KAG9260832.1,?
1130,KAG9270121.1,KAG9278979.1,?
1131,KAG9278979.1,KAG9274006.1,?
1132,KAG9278979.1,KAG9267915.1,-
1133,KAG9278979.1,KAG9268738.1,-
1134,KAG9278979.1,KAG9277633.1,-
1139,KAG9278979.1,KAG9275760.1,?
1141,KAG9278979.1,KAG9275121.1,?
1142,KAG9278979.1,KAG9283012.1,?
1143,KAG9278979.1,KAG9271444.1,-
1144,KAG9278979.1,KAG9279654.1,?
1148,KAG9278979.1,KAG9281644.1,-
1149,KAG9278979.1,KAG9268229.1,?
1150,KAG9278979.1,KAG9268001.1,+
1151,KAG9278979.1,KAG9272236.1,?
1152,KAG9278979.1,KAG9277086.1,?
1154,KAG9278979.1,KAG9273570.1,-
1156,KAG9278979.1,KAG9274859.1,?
1157,KAG9278979.1,KAG9261458.1,?
1158,KAG9278979.1,KAG9275320.1,?
1159,KAG9278979.1,KAG9281482.1,+
1160,KAG9278979.1,KAG9280582.1,-
1161,KAG9278979.1,KAG9261455.1,-
