,Source,Target,Interaction
9233,KAG9279527.1,KAG9274714.1,?
9234,KAG9279527.1,KAG9273354.1,?
9236,KAG9279527.1,KAG9281498.1,?
9239,KAG9279527.1,KAG9271101.1,?
9243,KAG9279527.1,KAG9278404.1,?
9244,KAG9279527.1,KAG9260890.1,?
9246,KAG9279527.1,KAG9267311.1,?
9247,KAG9279527.1,KAG9272637.1,?
9248,KAG9279527.1,KAG9267092.1,?
9249,KAG9279527.1,KAG9279317.1,?
9251,KAG9279527.1,KAG9263768.1,?
9252,KAG9279527.1,KAG9266571.1,?
9253,KAG9279527.1,KAG9266518.1,?
9254,KAG9279527.1,KAG9265728.1,?
9255,KAG9279527.1,KAG9269078.1,?
9256,KAG9279527.1,KAG9276739.1,?
9258,KAG9279527.1,KAG9277566.1,?
9263,KAG9279527.1,KAG9282170.1,?
9267,KAG9279527.1,KAG9279527.1,?
9268,KAG9279527.1,KAG9260860.1,?
9269,KAG9279527.1,KAG9265594.1,?
9270,KAG9279527.1,KAG9281262.1,?
9276,KAG9279527.1,KAG9263256.1,?
9278,KAG9279527.1,KAG9273628.1,?
9280,KAG9279527.1,KAG9281210.1,?
9283,KAG9279527.1,KAG9283392.1,?
9284,KAG9279527.1,KAG9268247.1,?
9287,KAG9279527.1,KAG9275414.1,?
9288,KAG9279527.1,KAG9268767.1,?
9294,KAG9279527.1,KAG9268494.1,?
9296,KAG9279527.1,KAG9268521.1,?
9303,KAG9279527.1,KAG9267971.1,?
9305,KAG9279527.1,KAG9273110.1,?
9310,KAG9279527.1,KAG9268193.1,?
9312,KAG9279527.1,KAG9280857.1,?
9313,KAG9279527.1,KAG9267995.1,?
9316,KAG9279527.1,KAG9269448.1,?
9317,KAG9279527.1,KAG9269609.1,?
9318,KAG9279527.1,KAG9266175.1,?
9319,KAG9279527.1,KAG9278460.1,?
9321,KAG9279527.1,KAG9275188.1,?
9326,KAG9279527.1,KAG9264331.1,?
9327,KAG9279527.1,KAG9261064.1,?
9328,KAG9279527.1,KAG9272394.1,?
9332,KAG9279527.1,KAG9277474.1,?
9335,KAG9279527.1,KAG9260427.1,?
9337,KAG9279527.1,KAG9260309.1,?
9340,KAG9279527.1,KAG9281728.1,?
9341,KAG9279527.1,KAG9259538.1,?
9342,KAG9279527.1,KAG9274150.1,?
9344,KAG9279527.1,KAG9262416.1,?
9345,KAG9279527.1,KAG9267770.1,?
9347,KAG9279527.1,KAG9283455.1,?
9348,KAG9279527.1,KAG9268012.1,?
9352,KAG9279527.1,KAG9279925.1,?
9353,KAG9279527.1,KAG9267552.1,?
9359,KAG9279527.1,KAG9267132.1,?
9360,KAG9279527.1,KAG9270667.1,?
9361,KAG9279527.1,KAG9283185.1,?
9362,KAG9279527.1,KAG9266274.1,?
9368,KAG9279527.1,KAG9263066.1,?
9369,KAG9279527.1,KAG9269307.1,?
9371,KAG9279527.1,KAG9264326.1,?
9373,KAG9279527.1,KAG9261998.1,?
9375,KAG9279527.1,KAG9280861.1,?
9377,KAG9279527.1,KAG9263993.1,?
9378,KAG9279527.1,KAG9268614.1,?
9380,KAG9279527.1,KAG9266338.1,?
9381,KAG9279527.1,KAG9267541.1,?
9385,KAG9279527.1,KAG9281178.1,?
9387,KAG9279527.1,KAG9271518.1,?
9389,KAG9279527.1,KAG9283094.1,?
9393,KAG9279527.1,KAG9282801.1,?
9394,KAG9279527.1,KAG9274094.1,?
9395,KAG9279527.1,KAG9266005.1,?
9397,KAG9279527.1,KAG9271436.1,?
9399,KAG9279527.1,KAG9267845.1,?
9401,KAG9279527.1,KAG9260499.1,?
9403,KAG9279527.1,KAG9283098.1,?
9405,KAG9279527.1,KAG9264742.1,?
9406,KAG9279527.1,KAG9271064.1,?
9407,KAG9279527.1,KAG9263653.1,?
9408,KAG9279527.1,KAG9283730.1,?
9410,KAG9279527.1,KAG9272391.1,?
9413,KAG9279527.1,KAG9273012.1,?
9414,KAG9279527.1,KAG9264981.1,?
9420,KAG9279527.1,KAG9269993.1,?
9421,KAG9279527.1,KAG9281346.1,?
9422,KAG9279527.1,KAG9275055.1,?
9423,KAG9279527.1,KAG9265704.1,?
9427,KAG9279527.1,KAG9273475.1,?
9431,KAG9279527.1,KAG9266569.1,?
9432,KAG9279527.1,KAG9273876.1,?
9434,KAG9279527.1,KAG9282021.1,?
9437,KAG9279527.1,KAG9274933.1,?
9438,KAG9279527.1,KAG9279066.1,?
9439,KAG9279527.1,KAG9275426.1,?
9446,KAG9279527.1,KAG9269214.1,?
9449,KAG9279527.1,KAG9274020.1,?
9450,KAG9279527.1,KAG9280823.1,?
9452,KAG9279527.1,KAG9268455.1,?
9459,KAG9279527.1,KAG9262430.1,?
9460,KAG9279527.1,KAG9259928.1,?
9461,KAG9279527.1,KAG9278395.1,?
9466,KAG9279527.1,KAG9275052.1,?
9469,KAG9279527.1,KAG9265201.1,?
9471,KAG9279527.1,KAG9280709.1,?
9473,KAG9279527.1,KAG9265382.1,?
9475,KAG9279527.1,KAG9282508.1,?
9477,KAG9279527.1,KAG9260118.1,?
9478,KAG9279527.1,KAG9275256.1,?
9482,KAG9279527.1,KAG9263402.1,?
9483,KAG9279527.1,KAG9265316.1,?
9487,KAG9279527.1,KAG9281711.1,?
9488,KAG9279527.1,KAG9263486.1,?
9489,KAG9279527.1,KAG9274001.1,?
9491,KAG9279527.1,KAG9273768.1,?
9495,KAG9279527.1,KAG9264254.1,?
9497,KAG9279527.1,KAG9260463.1,?
9499,KAG9279527.1,KAG9277408.1,?
9500,KAG9279527.1,KAG9271454.1,?
9502,KAG9279527.1,KAG9269909.1,?
9509,KAG9279527.1,KAG9272274.1,?
9513,KAG9279527.1,KAG9263056.1,?
9514,KAG9279527.1,KAG9267250.1,?
9519,KAG9279527.1,KAG9269888.1,?
9524,KAG9279527.1,KAG9280139.1,?
9526,KAG9279527.1,KAG9277206.1,?
9527,KAG9279527.1,KAG9271433.1,?
9531,KAG9279527.1,KAG9279903.1,?
9532,KAG9279527.1,KAG9265638.1,?
9533,KAG9279527.1,KAG9268128.1,?
9536,KAG9279527.1,KAG9276673.1,?
9538,KAG9279527.1,KAG9270411.1,?
9539,KAG9279527.1,KAG9264355.1,?
9541,KAG9279527.1,KAG9276257.1,?
9542,KAG9279527.1,KAG9282824.1,?
9544,KAG9279527.1,KAG9262279.1,?
9545,KAG9279527.1,KAG9277625.1,?
9547,KAG9279527.1,KAG9269762.1,?
9550,KAG9279527.1,KAG9259678.1,?
9554,KAG9280464.1,KAG9267809.1,?
9556,KAG9280464.1,KAG9269975.1,?
9560,KAG9280464.1,KAG9274998.1,?
9561,KAG9280464.1,KAG9278406.1,?
9562,KAG9280464.1,KAG9262609.1,?
9595,KAG9280464.1,KAG9267007.1,?
9600,KAG9280464.1,KAG9274346.1,?
9609,KAG9280464.1,KAG9271968.1,?
9623,KAG9280464.1,KAG9267510.1,?
9633,KAG9280464.1,KAG9275286.1,?
9651,KAG9280464.1,KAG9267936.1,?
9670,KAG9280464.1,KAG9282795.1,?
9680,KAG9280464.1,KAG9269857.1,?
9681,KAG9280464.1,KAG9280312.1,?
9682,KAG9280464.1,KAG9280464.1,?
9683,KAG9280464.1,KAG9277797.1,?
9685,KAG9280464.1,KAG9277867.1,?
9686,KAG9280464.1,KAG9265904.1,?
9687,KAG9280464.1,KAG9265787.1,?
9688,KAG9280464.1,KAG9260382.1,?
9689,KAG9280464.1,KAG9267454.1,?
9698,KAG9280464.1,KAG9263027.1,?
9699,KAG9280464.1,KAG9264492.1,?
9707,KAG9280464.1,KAG9282017.1,?
9716,KAG9280464.1,KAG9267669.1,?
9719,KAG9280464.1,KAG9273357.1,?
9727,KAG9280464.1,KAG9269845.1,?
9730,KAG9280464.1,KAG9271990.1,?
9731,KAG9280464.1,KAG9264987.1,?
9735,KAG9280464.1,KAG9267806.1,?
9738,KAG9280464.1,KAG9271924.1,?
9742,KAG9269630.1,KAG9261029.1,?
9758,KAG9269630.1,KAG9283246.1,?
9766,KAG9269630.1,KAG9270934.1,?
9771,KAG9269630.1,KAG9266101.1,?
9773,KAG9269630.1,KAG9260384.1,?
9800,KAG9269630.1,KAG9269761.1,?
9801,KAG9269630.1,KAG9271790.1,?
10007,KAG9275714.1,KAG9272268.1,?
10010,KAG9275714.1,KAG9280457.1,?
10013,KAG9275714.1,KAG9279530.1,?
10365,KAG9283392.1,KAG9266765.1,?
11168,KAG9268767.1,KAG9273919.1,?
11169,KAG9268767.1,KAG9261263.1,?
11170,KAG9268767.1,KAG9278819.1,?
11175,KAG9268767.1,KAG9281159.1,?
11200,KAG9268767.1,KAG9277268.1,?
11205,KAG9268767.1,KAG9283246.1,?
11207,KAG9268767.1,KAG9274082.1,?
11208,KAG9268767.1,KAG9276707.1,?
11213,KAG9268767.1,KAG9263702.1,?
11214,KAG9268767.1,KAG9273191.1,?
11215,KAG9268767.1,KAG9266577.1,?
11218,KAG9268767.1,KAG9270997.1,?
11219,KAG9268767.1,KAG9268062.1,?
11220,KAG9268767.1,KAG9265048.1,?
11225,KAG9268767.1,KAG9283158.1,?
11226,KAG9268767.1,KAG9271508.1,?
11227,KAG9268767.1,KAG9279527.1,?
11229,KAG9268767.1,KAG9263256.1,?
11230,KAG9268767.1,KAG9268247.1,?
11231,KAG9268767.1,KAG9268767.1,?
11232,KAG9268767.1,KAG9280042.1,?
11237,KAG9268767.1,KAG9273829.1,?
11238,KAG9268767.1,KAG9278460.1,?
11241,KAG9268767.1,KAG9277011.1,?
11243,KAG9268767.1,KAG9260427.1,?
11244,KAG9268767.1,KAG9262416.1,?
11250,KAG9268767.1,KAG9263993.1,?
11251,KAG9268767.1,KAG9268614.1,?
11255,KAG9268767.1,KAG9264622.1,?
11256,KAG9268767.1,KAG9271436.1,?
11258,KAG9268767.1,KAG9262517.1,?
11263,KAG9268767.1,KAG9259635.1,?
11270,KAG9268767.1,KAG9265316.1,?
11277,KAG9268767.1,KAG9263056.1,?
11279,KAG9268767.1,KAG9267447.1,?
11280,KAG9268767.1,KAG9278671.1,?
11281,KAG9268767.1,KAG9269761.1,?
11283,KAG9268767.1,KAG9271790.1,?
14218,KAG9266101.1,KAG9278819.1,?
14222,KAG9266101.1,KAG9283246.1,?
14229,KAG9266101.1,KAG9266101.1,?
14235,KAG9266101.1,KAG9261690.1,?
14237,KAG9270183.1,KAG9262175.1,?
14551,KAG9275693.1,KAG9263993.1,?
14552,KAG9275693.1,KAG9262279.1,?
14555,KAG9268147.1,KAG9281792.1,?
14556,KAG9268147.1,KAG9268806.1,?
14557,KAG9268147.1,KAG9266538.1,?
14558,KAG9268147.1,KAG9260728.1,?
14561,KAG9268147.1,KAG9261185.1,?
14564,KAG9268147.1,KAG9283398.1,?
14570,KAG9268147.1,KAG9276401.1,?
14571,KAG9268147.1,KAG9282523.1,?
14573,KAG9268147.1,KAG9283931.1,?
14576,KAG9268147.1,KAG9279099.1,?
14584,KAG9268147.1,KAG9272964.1,?
14589,KAG9268147.1,KAG9264788.1,?
14590,KAG9268147.1,KAG9264184.1,?
14595,KAG9268147.1,KAG9272122.1,?
14598,KAG9268147.1,KAG9266190.1,?
14601,KAG9268147.1,KAG9269599.1,?
14603,KAG9268147.1,KAG9268147.1,?
14604,KAG9268147.1,KAG9267646.1,?
14605,KAG9268147.1,KAG9276072.1,?
14606,KAG9268147.1,KAG9266976.1,?
14607,KAG9268147.1,KAG9265710.1,?
14611,KAG9268147.1,KAG9273184.1,?
14612,KAG9268147.1,KAG9273335.1,?
14615,KAG9268147.1,KAG9266384.1,?
14616,KAG9268147.1,KAG9278505.1,?
14617,KAG9268147.1,KAG9269929.1,?
14618,KAG9268147.1,KAG9269559.1,?
14619,KAG9268147.1,KAG9274823.1,?
14620,KAG9268147.1,KAG9270875.1,?
14622,KAG9261786.1,KAG9261319.1,?
14623,KAG9261786.1,KAG9262236.1,?
14629,KAG9261786.1,KAG9262577.1,?
14634,KAG9261786.1,KAG9262404.1,?
14649,KAG9261786.1,KAG9270506.1,?
14653,KAG9261786.1,KAG9269814.1,?
14656,KAG9261786.1,KAG9270472.1,?
14657,KAG9261786.1,KAG9260860.1,?
14661,KAG9261786.1,KAG9266175.1,?
14662,KAG9261786.1,KAG9261786.1,?
14663,KAG9261786.1,KAG9276532.1,?
14664,KAG9261786.1,KAG9283455.1,?
14665,KAG9261786.1,KAG9271064.1,?
14666,KAG9261786.1,KAG9282162.1,?
14667,KAG9261786.1,KAG9262430.1,?
14668,KAG9261786.1,KAG9264254.1,?
14670,KAG9261786.1,KAG9265027.1,?
14671,KAG9261786.1,KAG9267250.1,?
14675,KAG9261786.1,KAG9282824.1,?
15398,KAG9269944.1,KAG9277447.1,?
15401,KAG9269944.1,KAG9261274.1,?
15403,KAG9269944.1,KAG9276991.1,?
15404,KAG9269944.1,KAG9262047.1,?
15405,KAG9269944.1,KAG9268807.1,?
15406,KAG9269944.1,KAG9277268.1,?
15408,KAG9269944.1,KAG9264332.1,?
15411,KAG9269944.1,KAG9265195.1,?
15413,KAG9269944.1,KAG9269650.1,?
15414,KAG9269944.1,KAG9281027.1,?
15415,KAG9269944.1,KAG9263595.1,?
15423,KAG9269944.1,KAG9263056.1,?
15425,KAG9269944.1,KAG9267447.1,?
15426,KAG9269944.1,KAG9262279.1,?
15430,KAG9260296.1,KAG9265182.1,?
15433,KAG9260296.1,KAG9279860.1,?
15434,KAG9260296.1,KAG9276481.1,?
15440,KAG9260296.1,KAG9273769.1,?
15441,KAG9260296.1,KAG9274534.1,?
15443,KAG9260296.1,KAG9283627.1,?
15445,KAG9260296.1,KAG9283079.1,?
15448,KAG9260296.1,KAG9268728.1,?
15450,KAG9260296.1,KAG9282997.1,?
15452,KAG9260296.1,KAG9272398.1,?
15453,KAG9260296.1,KAG9267304.1,?
15454,KAG9260296.1,KAG9283158.1,?
15456,KAG9260296.1,KAG9262941.1,?
15457,KAG9260296.1,KAG9269146.1,?
15459,KAG9260296.1,KAG9260636.1,?
15460,KAG9260296.1,KAG9260863.1,?
15461,KAG9260296.1,KAG9260439.1,?
15463,KAG9260296.1,KAG9263530.1,?
15464,KAG9260296.1,KAG9278754.1,?
15467,KAG9260296.1,KAG9263846.1,?
15468,KAG9260296.1,KAG9264001.1,?
15470,KAG9260296.1,KAG9270836.1,?
15473,KAG9260296.1,KAG9265898.1,?
15474,KAG9260296.1,KAG9260084.1,?
15477,KAG9260296.1,KAG9279482.1,?
15479,KAG9260296.1,KAG9280001.1,?
15480,KAG9260296.1,KAG9273864.1,?
15481,KAG9260296.1,KAG9267801.1,?
17100,KAG9274157.1,KAG9274157.1,?
17419,KAG9282017.1,KAG9267809.1,?
17422,KAG9282017.1,KAG9271160.1,?
17435,KAG9282017.1,KAG9282795.1,?
17437,KAG9282017.1,KAG9280464.1,?
17438,KAG9282017.1,KAG9267454.1,?
17439,KAG9282017.1,KAG9267411.1,?
17442,KAG9282017.1,KAG9267552.1,?
17443,KAG9282017.1,KAG9264492.1,?
17447,KAG9282017.1,KAG9282017.1,?
17454,KAG9282017.1,KAG9267162.1,?
17456,KAG9282017.1,KAG9267806.1,?
17458,KAG9282017.1,KAG9271924.1,?
17527,KAG9279231.1,KAG9277051.1,?
17529,KAG9279231.1,KAG9261070.1,?
17533,KAG9279231.1,KAG9261394.1,?
17546,KAG9279231.1,KAG9264121.1,?
17553,KAG9279231.1,KAG9280185.1,?
17554,KAG9279231.1,KAG9270492.1,?
17555,KAG9279231.1,KAG9283581.1,?
17556,KAG9279231.1,KAG9277665.1,?
17558,KAG9279231.1,KAG9279231.1,?
17559,KAG9279231.1,KAG9266781.1,?
17561,KAG9279231.1,KAG9266800.1,?
17562,KAG9279231.1,KAG9282345.1,?
17563,KAG9279231.1,KAG9269555.1,?
17565,KAG9279231.1,KAG9275156.1,?
17566,KAG9279231.1,KAG9267772.1,?
17567,KAG9279231.1,KAG9280001.1,?
17867,KAG9263653.1,KAG9266214.1,?
17869,KAG9263653.1,KAG9280587.1,?
17873,KAG9263653.1,KAG9278225.1,?
17875,KAG9263653.1,KAG9272511.1,?
17880,KAG9263653.1,KAG9273063.1,?
17884,KAG9263653.1,KAG9271005.1,?
17896,KAG9263653.1,KAG9265097.1,?
17905,KAG9263653.1,KAG9280924.1,?
17912,KAG9263653.1,KAG9262404.1,?
17940,KAG9263653.1,KAG9271673.1,?
17941,KAG9263653.1,KAG9281070.1,?
17943,KAG9263653.1,KAG9278232.1,?
17950,KAG9263653.1,KAG9283039.1,?
17951,KAG9263653.1,KAG9279307.1,?
17953,KAG9263653.1,KAG9272399.1,?
17954,KAG9263653.1,KAG9268869.1,?
17958,KAG9263653.1,KAG9278789.1,?
17961,KAG9263653.1,KAG9269236.1,?
17964,KAG9263653.1,KAG9262223.1,?
17966,KAG9263653.1,KAG9281498.1,?
17967,KAG9263653.1,KAG9282381.1,?
17969,KAG9263653.1,KAG9262164.1,?
17971,KAG9263653.1,KAG9260890.1,?
17974,KAG9263653.1,KAG9279527.1,?
17975,KAG9263653.1,KAG9260860.1,?
17982,KAG9263653.1,KAG9266359.1,?
17985,KAG9263653.1,KAG9274186.1,?
17989,KAG9263653.1,KAG9280857.1,?
17991,KAG9263653.1,KAG9278460.1,?
17993,KAG9263653.1,KAG9281238.1,?
17994,KAG9263653.1,KAG9264331.1,?
17999,KAG9263653.1,KAG9277474.1,?
18001,KAG9263653.1,KAG9267411.1,?
18005,KAG9263653.1,KAG9267552.1,?
18009,KAG9263653.1,KAG9280861.1,?
18015,KAG9263653.1,KAG9281557.1,?
18016,KAG9263653.1,KAG9282801.1,?
18017,KAG9263653.1,KAG9274094.1,?
18018,KAG9263653.1,KAG9266005.1,?
18019,KAG9263653.1,KAG9282017.1,?
18020,KAG9263653.1,KAG9275578.1,?
18022,KAG9263653.1,KAG9264742.1,?
18023,KAG9263653.1,KAG9263653.1,?
18024,KAG9263653.1,KAG9273012.1,?
18027,KAG9263653.1,KAG9269993.1,?
18028,KAG9263653.1,KAG9264885.1,?
18029,KAG9263653.1,KAG9266478.1,?
18031,KAG9263653.1,KAG9282213.1,?
18034,KAG9263653.1,KAG9273357.1,?
18038,KAG9263653.1,KAG9274020.1,?
18041,KAG9263653.1,KAG9268455.1,?
18046,KAG9263653.1,KAG9262430.1,?
18049,KAG9263653.1,KAG9265201.1,?
18052,KAG9263653.1,KAG9265382.1,?
18053,KAG9263653.1,KAG9282508.1,?
18061,KAG9263653.1,KAG9268973.1,?
18062,KAG9263653.1,KAG9260724.1,?
18064,KAG9263653.1,KAG9260463.1,?
18065,KAG9263653.1,KAG9273264.1,?
18068,KAG9263653.1,KAG9265262.1,?
18069,KAG9263653.1,KAG9274070.1,?
18071,KAG9263653.1,KAG9279961.1,?
18072,KAG9263653.1,KAG9265638.1,?
18074,KAG9263653.1,KAG9263825.1,?
18346,KAG9263053.1,KAG9272871.1,?
18347,KAG9263053.1,KAG9271629.1,?
18348,KAG9263053.1,KAG9279911.1,?
18352,KAG9263053.1,KAG9274835.1,?
18355,KAG9263053.1,KAG9268876.1,?
18356,KAG9263053.1,KAG9262175.1,?
18360,KAG9263053.1,KAG9265136.1,?
18361,KAG9263053.1,KAG9275966.1,?
18363,KAG9263053.1,KAG9276696.1,?
18364,KAG9263053.1,KAG9261700.1,?
18365,KAG9263053.1,KAG9268524.1,?
18369,KAG9263053.1,KAG9269785.1,?
18370,KAG9263053.1,KAG9280925.1,?
18371,KAG9263053.1,KAG9276466.1,?
18373,KAG9263053.1,KAG9268818.1,?
18374,KAG9263053.1,KAG9260840.1,?
18375,KAG9263053.1,KAG9275543.1,?
18376,KAG9263053.1,KAG9269430.1,?
18377,KAG9263053.1,KAG9274165.1,?
18380,KAG9263053.1,KAG9271096.1,?
18382,KAG9263053.1,KAG9276099.1,?
18385,KAG9263053.1,KAG9264500.1,?
18396,KAG9263053.1,KAG9269988.1,?
18399,KAG9263053.1,KAG9264710.1,?
18405,KAG9263053.1,KAG9281816.1,?
18420,KAG9263053.1,KAG9265038.1,?
18441,KAG9263053.1,KAG9271796.1,?
18445,KAG9263053.1,KAG9279651.1,?
18449,KAG9263053.1,KAG9263808.1,?
18453,KAG9263053.1,KAG9278931.1,?
18466,KAG9263053.1,KAG9276115.1,?
18472,KAG9263053.1,KAG9280218.1,?
18476,KAG9263053.1,KAG9280669.1,?
18484,KAG9263053.1,KAG9271401.1,?
18486,KAG9263053.1,KAG9276965.1,?
18514,KAG9263053.1,KAG9279037.1,?
18516,KAG9263053.1,KAG9268969.1,?
18521,KAG9263053.1,KAG9275036.1,?
18524,KAG9263053.1,KAG9277563.1,?
18526,KAG9263053.1,KAG9273048.1,?
18533,KAG9263053.1,KAG9266049.1,?
18540,KAG9263053.1,KAG9270081.1,?
18541,KAG9263053.1,KAG9276033.1,?
18542,KAG9263053.1,KAG9281377.1,?
18546,KAG9263053.1,KAG9271798.1,?
18547,KAG9263053.1,KAG9267345.1,?
18548,KAG9263053.1,KAG9261508.1,?
18555,KAG9263053.1,KAG9267036.1,?
18558,KAG9263053.1,KAG9274163.1,?
18560,KAG9263053.1,KAG9270846.1,?
18561,KAG9263053.1,KAG9268201.1,?
18562,KAG9263053.1,KAG9264104.1,?
18568,KAG9263053.1,KAG9272399.1,?
18569,KAG9263053.1,KAG9270720.1,?
18570,KAG9263053.1,KAG9262974.1,?
18571,KAG9263053.1,KAG9276139.1,?
18573,KAG9263053.1,KAG9271193.1,?
18574,KAG9263053.1,KAG9267490.1,?
18575,KAG9263053.1,KAG9277157.1,?
18576,KAG9263053.1,KAG9268869.1,?
18578,KAG9263053.1,KAG9262455.1,?
18579,KAG9263053.1,KAG9261577.1,?
18580,KAG9263053.1,KAG9280779.1,?
18581,KAG9263053.1,KAG9275948.1,?
18582,KAG9263053.1,KAG9270480.1,?
18583,KAG9263053.1,KAG9278789.1,?
18584,KAG9263053.1,KAG9279393.1,?
18588,KAG9263053.1,KAG9267864.1,?
18589,KAG9263053.1,KAG9268499.1,?
18592,KAG9263053.1,KAG9280163.1,?
18594,KAG9263053.1,KAG9277462.1,?
18597,KAG9263053.1,KAG9278909.1,?
18601,KAG9263053.1,KAG9266546.1,?
18602,KAG9263053.1,KAG9271457.1,?
18604,KAG9263053.1,KAG9266281.1,?
18605,KAG9263053.1,KAG9280525.1,?
18606,KAG9263053.1,KAG9271101.1,?
18608,KAG9263053.1,KAG9280552.1,?
18609,KAG9263053.1,KAG9278926.1,?
18611,KAG9263053.1,KAG9282482.1,?
18613,KAG9263053.1,KAG9267092.1,?
18614,KAG9263053.1,KAG9281804.1,?
18615,KAG9263053.1,KAG9276237.1,?
18616,KAG9263053.1,KAG9281379.1,?
18621,KAG9263053.1,KAG9274158.1,?
18624,KAG9263053.1,KAG9265910.1,?
18629,KAG9263053.1,KAG9263645.1,?
18632,KAG9263053.1,KAG9280510.1,?
18633,KAG9263053.1,KAG9271393.1,?
18635,KAG9263053.1,KAG9264388.1,?
18636,KAG9263053.1,KAG9275483.1,?
18637,KAG9263053.1,KAG9271482.1,?
18638,KAG9263053.1,KAG9277867.1,?
18639,KAG9263053.1,KAG9266359.1,?
18640,KAG9263053.1,KAG9271190.1,?
18641,KAG9263053.1,KAG9266498.1,?
18642,KAG9263053.1,KAG9271613.1,?
18643,KAG9263053.1,KAG9268521.1,?
18651,KAG9263053.1,KAG9268887.1,?
18653,KAG9263053.1,KAG9277250.1,?
18655,KAG9263053.1,KAG9280857.1,?
18656,KAG9263053.1,KAG9263505.1,?
18666,KAG9263053.1,KAG9274481.1,?
18667,KAG9263053.1,KAG9277837.1,?
18668,KAG9263053.1,KAG9268085.1,?
18671,KAG9263053.1,KAG9278562.1,?
18672,KAG9263053.1,KAG9270843.1,?
18673,KAG9263053.1,KAG9272445.1,?
18675,KAG9263053.1,KAG9261064.1,?
18676,KAG9263053.1,KAG9282809.1,?
18678,KAG9263053.1,KAG9260180.1,?
18679,KAG9263053.1,KAG9277474.1,?
18682,KAG9263053.1,KAG9263083.1,?
18684,KAG9263053.1,KAG9276532.1,?
18690,KAG9263053.1,KAG9276072.1,?
18691,KAG9263053.1,KAG9274814.1,?
18692,KAG9263053.1,KAG9270849.1,?
18695,KAG9263053.1,KAG9272165.1,?
18696,KAG9263053.1,KAG9268012.1,?
18697,KAG9263053.1,KAG9280519.1,?
18698,KAG9263053.1,KAG9271661.1,?
18704,KAG9263053.1,KAG9263087.1,?
18705,KAG9263053.1,KAG9265710.1,?
18706,KAG9263053.1,KAG9267683.1,?
18707,KAG9263053.1,KAG9263066.1,?
18709,KAG9263053.1,KAG9282532.1,?
18711,KAG9263053.1,KAG9279296.1,?
18713,KAG9263053.1,KAG9267984.1,?
18714,KAG9263053.1,KAG9279690.1,?
18715,KAG9263053.1,KAG9263078.1,?
18717,KAG9263053.1,KAG9283094.1,?
18718,KAG9263053.1,KAG9280079.1,?
18719,KAG9263053.1,KAG9266378.1,?
18720,KAG9263053.1,KAG9282801.1,?
18721,KAG9263053.1,KAG9269773.1,?
18723,KAG9263053.1,KAG9274970.1,?
18725,KAG9263053.1,KAG9275578.1,?
18729,KAG9263053.1,KAG9266781.1,?
18730,KAG9263053.1,KAG9281059.1,?
18731,KAG9263053.1,KAG9274387.1,?
18732,KAG9263053.1,KAG9280191.1,?
18733,KAG9263053.1,KAG9271074.1,?
18734,KAG9263053.1,KAG9260507.1,?
18739,KAG9263053.1,KAG9260647.1,?
18741,KAG9263053.1,KAG9266800.1,?
18746,KAG9263053.1,KAG9268097.1,?
18747,KAG9263053.1,KAG9281723.1,?
18748,KAG9263053.1,KAG9260846.1,?
18749,KAG9263053.1,KAG9263374.1,?
18750,KAG9263053.1,KAG9264885.1,?
18751,KAG9263053.1,KAG9266360.1,?
18753,KAG9263053.1,KAG9261189.1,?
18754,KAG9263053.1,KAG9263053.1,?
18755,KAG9263053.1,KAG9263703.1,?
18756,KAG9263053.1,KAG9267198.1,?
18759,KAG9263053.1,KAG9266329.1,?
18762,KAG9263053.1,KAG9268132.1,?
18764,KAG9263053.1,KAG9279180.1,?
18765,KAG9263053.1,KAG9275426.1,?
18767,KAG9263053.1,KAG9279496.1,?
18768,KAG9263053.1,KAG9272074.1,?
18769,KAG9263053.1,KAG9283859.1,?
18770,KAG9263053.1,KAG9272661.1,?
18771,KAG9263053.1,KAG9274651.1,?
18772,KAG9263053.1,KAG9269218.1,?
18777,KAG9263053.1,KAG9281137.1,?
18778,KAG9263053.1,KAG9259819.1,?
18779,KAG9263053.1,KAG9270832.1,?
18780,KAG9263053.1,KAG9270771.1,?
18781,KAG9263053.1,KAG9281372.1,?
18782,KAG9263053.1,KAG9269274.1,?
18783,KAG9263053.1,KAG9280709.1,?
18785,KAG9263053.1,KAG9265382.1,?
18786,KAG9263053.1,KAG9260118.1,?
18787,KAG9263053.1,KAG9262421.1,?
18788,KAG9263053.1,KAG9269895.1,?
18789,KAG9263053.1,KAG9262992.1,?
18790,KAG9263053.1,KAG9264674.1,?
18797,KAG9263053.1,KAG9273768.1,?
18799,KAG9263053.1,KAG9260724.1,?
18800,KAG9263053.1,KAG9277005.1,?
18802,KAG9263053.1,KAG9270732.1,?
18805,KAG9263053.1,KAG9275653.1,?
18806,KAG9263053.1,KAG9271454.1,?
18807,KAG9263053.1,KAG9261956.1,?
18809,KAG9263053.1,KAG9267773.1,?
18810,KAG9263053.1,KAG9272093.1,?
18811,KAG9263053.1,KAG9280581.1,?
18813,KAG9263053.1,KAG9276936.1,?
18814,KAG9263053.1,KAG9269909.1,?
18815,KAG9263053.1,KAG9269559.1,?
18818,KAG9263053.1,KAG9265027.1,?
18819,KAG9263053.1,KAG9264128.1,?
18822,KAG9263053.1,KAG9267250.1,?
18825,KAG9263053.1,KAG9271182.1,?
18828,KAG9263053.1,KAG9282868.1,?
18831,KAG9263053.1,KAG9275478.1,?
