Source,Target,Interaction
CRP,MRPS33,?
CRP,NEB-CGP,?
CRP,NP15.6,?
CRP,NUDC,?
CRP,P130CAS,?
CRP,PCD,?
CRP,PDP1,?
CRP,PROS28.1,?
CRP,RHOGAPP190,?
CRP,TARA,?
CRP,TPI,?
CRP,TRSN,?
CRP,VHA14-1,?
CRP,VHA36-1,?
CRP,WAL,?
CTCF,CG11015,?
CTCF,CG6746,?
CT,TSL,?
CWO,CG12093,?
CWO,CG9418,?
CWO,NMD,?
CWO,SIN1,?
CWO,VHAAC39-1,?
CYC,CG3624,?
CYC,EIF-4A,?
CYC,JHI-21,?
CYC,RPL13A,?
CYC,RPL7-LIKE,?
CYC,RPS5A,?
CYC,U2AF50,?
D19A,GLD2,?
D19A,GR93D,?
D19B,CG11284,?
D19B,CG13004,?
D19B,CG32138,?
D19B,CG5830,?
D19B,CG5973,?
D19B,CG6227,?
D19B,CG9312,?
D19B,ERGIC53,?
D19B,FZ2,?
D19B,NOP56,?
D19B,PVF2,?
D19B,SNRNP-U1-70K,?
D19B,SSH,?
D19B,UBQN,?
DA,AEF1,?
DA,ALPH,?
DA,APKC,?
DA,CG15765,?
DA,CG31158,?
DA,CG34250,?
DA,CG42495,?
DA,CG4674,?
DA,CG6659,?
DA,CG8038,?
DA,CRP,?
DA,DIKAR,?
DA,DLIC,?
DA,DP,?
DA,E(Y)3,?
DA,FBX011,?
DA,FMR1,?
DA,HEPH,?
DA,HRG,?
DA,KLP10A,?
DA,LACK,?
DA,M-CUP,?
DA,MED15,?
DA,MRTF,?
DA,NRG,?
DA,OAF,?
D,AP-2,?
DA,PI3K68D,?
D,APT,?
DA,PTP61F,?
D,ASE,?
DA,SEMA-2A,?
DA,SIMA,?
DA,SSDP,?
DA,SU(Z)12,?
DA,SXC,?
DA,TWS,?
DA,VAP-33-1,?
D,BEAT-IIA,?
D,BEAT-VC,?
D,BEAT-VI,?
D,BOL,?
DBX,5-HT1A,?
DBX,5-HT7,?
DBX,AC76E,?
DBX,AC78C,?
DBX,ALSTR,?
DBX,AST,?
DBX,BAB1,?
DBX,BEAT-IA,?
DBX,BEAT-IB,?
DBX,BEAT-IV,?
DBX,BEAT-VA,?
DBX,BEAT-VB,?
DBX,BEAT-VI,?
DBX,BRU-3,?
DBX,CADN2,?
DBX,CBP53E,?
DBX,CCAPR,?
DBX,CCHA1,?
DBX,CG10384,?
DBX,CG10947,?
DBX,CG11319,?
DBX,CG12594,?
DBX,CG13579,?
DBX,CG1358,?
DBX,CG13594,?
DBX,CG13739,?
DBX,CG14459,?
DBX,CG14509,?
DBX,CG14521,?
DBX,CG14669,?
DBX,CG15465,?
DBX,CG1695,?
DBX,CG17193,?
DBX,CG18208,?
DBX,CG18210,?
DBX,CG30116,?
DBX,CG30158,?
DBX,CG31191,?
DBX,CG31386,?
DBX,CG31708,?
DBX,CG33639,?
DBX,CG34354,?
DBX,CG34356,?
DBX,CG34357,?
DBX,CG34362,?
DBX,CG34370,?
DBX,CG34372,?
DBX,CG42260,?
DBX,CG42265,?
DBX,CG42509,?
DBX,CG42613,?
DBX,CG42732,?
DBX,CG42750,?
DBX,CG42796,?
DBX,CG42843,?
DBX,CG43164,?
DBX,CG4577,?
DBX,CG6123,?
DBX,CG7708,?
DBX,CG7781,?
DBX,CG7918,?
DBX,CG8861,?
DBX,CG9059,?
DBX,CON,?
DBX,CORIN,?
DBX,CR42721,?
DBX,CYP4G15,?
DBX,D2R,?
DBX,DH31,?
DBX,DH44-R1,?
DBX,DH,?
DBX,DMSR-1,?
DBX,DOPR2,?
DBX,DPR13,?
DBX,DPR17,?
DBX,DPR2,?
DBX,DPR3,?
DBX,DPR6,?
DBX,DREP-3,?
DBX,DSF,?
DBX,ELK,?
DBX,EYS,?
DBX,FAS,?
DBX,FR,?
DBX,FZ3,?
DBX,GLUCLALPHA,?
DBX,GLU-RIB,?
DBX,GLU-RI,?
DBX,GSC,?
DBX,HR51,?
DBX,HS3ST-A,?
DBX,IA-2,?
DBX,MCR,?
DBX,NACRALPHA-30D,?
DBX,NACRALPHA-34E,?
DBX,NACRALPHA-7E,?
DBX,NACRALPHA-96AA,?
DBX,NCKX30C,?
DBX,NEUROLIGIN,?
DBX,NMDAR2,?
DBX,NPF,?
DBX,OAMB,?
DBX,OTP,?
DBX,PB,?
DBX,PKC53E,?
DBX,PROS,?
DBX,PTR,?
DBX,RUNXA,?
DBX,RX,?
DBX,SCP2,?
DBX,SHAB,?
DBX,SIF,?
DBX,SINU,?
DBX,SLOU,?
DBX,SOX21A,?
DBX,STAR1,?
DBX,UNC-13-4A,?
DBX,VARI,?
DBX,VMAT,?
D,CADN2,?
D,CALX,?
D,CAM,?
D,CAN,?
D,CG11294,?
D,CG12075,?
D,CG12768,?
D,CG12814,?
D,CG15311,?
D,CG16778,?
D,CG18208,?
D,CG31369,?
D,CG31530,?
D,CG31708,?
D,CG32105,?
D,CG32556,?
D,CG33232,?
D,CG33993,?
D,CG34340,?
D,CG34351,?
D,CG42260,?
D,CG42285,?
D,CG42368,?
D,CG5919,?
D,CG6414,?
D,CG7378,?
D,CG7724,?
D,CG7781,?
D,CG8213,?
D,CG9134,?
D,CG9990,?
D,CYP12E1,?
D,DH44-R1,?
D,D,?
D,DNT,?
D,DOPR,?
D,DPR15,?
D,DPR3,?
D,EMP,?
D,ERM,?
D,ETS65A,?
D,FAS3,?
DFD,CG8483,?
DFD,DFD,?
DFD,DISCO,?
DFD,DISCO-R,?
DFD,GSB,?
DFD,GSB-N,?
DFD,LBL,?
DFD,SOX15,?
DFD,SRC64B,?
DFD,UNC-4,?
DFD,WNT6,?
D,FPS85D,?
D,FZ,?
D,GEF64C,?
D,GRIM,?
D,GSB,?
D,HAM,?
D,HH,?
D,IF,?
D,IGL,?
DISCO,AWH,?
DISCO,C15,?
DISCO,DFD,?
DISCO,DISCO,?
DISCO,DISCO-R,?
DISCO,DLL,?
DISCO,GSB,?
DISCO,GSB-N,?
DISCO,H15,?
DISCO,LBL,?
DISCO,LIM1,?
DISCO,MID,?
DISCO,PNR,?
DISCO,SLP2,?
DISCO,SOX21B,?
DISCO,WG,?
D,KNK,?
DL,ATTD,?
DL,BEST2,?
D,LBL,?
DL,BRF,?
DL,BUN,?
DL,CACT,?
DL,CG11406,?
DL,CG11423,?
DL,CG11842,?
DL,CG11927,?
DL,CG12560,?
DL,CG12769,?
DL,CG1299,?
DL,CG13024,?
DL,CG13183,?
DL,CG13362,?
DL,CG13454,?
DL,CG13482,?
DL,CG13488,?
DL,CG13624,?
DL,CG13643,?
DL,CG13905,?
DL,CG14020,?
DL,CG14937,?
DL,CG15767,?
DL,CG15876,?
DL,CG18135,?
DL,CG30115,?
DL,CG31808,?
DL,CG31935,?
DL,CG32626,?
DL,CG32755,?
DL,CG32982,?
DL,CG34104,?
DL,CG34396,?
DL,CG34409,?
DL,CG34453,?
DL,CG3663,?
DL,CG4030,?
DL,CG4050,?
DL,CG42671,?
DL,CG42700,?
DL,CG4757,?
DL,CG4998,?
DL,CG5191,?
DL,CG5346,?
DL,CG5909,?
DL,CG6048,?
DL,CG6051,?
DL,CG7420,?
DL,CG7706,?
DL,CG7794,?
DL,CG8219,?
DL,CG8312,?
DL,CG8353,?
DL,CG8368,?
DL,CG8398,?
DL,CG9733,?
DL,CG9837,?
DL,CROC,?
DL,CV-2,?
DL,DDC,?
DL,DPR17,?
DL,ETS21C,?
DL,FIG,?
DL,FPS85D,?
DL,GADD45,?
DL,GISH,?
DL,GMAP,?
DL,GR93D,?
DL,HIPHOP,?
DL,HIRA,?
DL,HLHM7,?
DL,HPH,?
D,LIM1,?
DL,IMPL1,?
DL,INE,?
DL,KAY,?
DL,KIBRA,?
DL,L(3)73AH,?
DL,LMD,?
DL,LMPT,?
DL,LUNA,?
DL,MESR6,?
DL,MFAP1,?
DL,MVL,?
DL,OATP58DC,?
DL,OR65B,?
DL,PAK3,?
DL,PCAF,?
DL,PHKGAMMA,?
DL,PLE,?
DL,PPM1,?
DL,PUC,?
DL,REL,?
DL,RGL,?
DL,RHOGAP18B,?
DL,RPS7,?
DL,SHN,?
DL,SIMJ,?
DL,SKIP,?
DL,SOCS36E,?
DL,SPZ3,?
DL,TAB2,?
DL,TDC2,?
DL,TIS11,?
DL,TL,?
DL,TWDLC,?
DL,TWDLX,?
DL,UPD2,?
DL,VHA68-3,?
DM,ATO,?
DM,CG31120,?
DM,CG6345,?
DM,CG7181,?
DM,CG7420,?
DM,CG9630,?
DM,GCLM,?
D,MMD,?
D,MTL,?
D,NACRALPHA-34E,?
D,NACRALPHA-96AB,?
D,NMDAR2,?
D,NOS,?
D,OA2,?
D,OPTIX,?
DP,AEF1,?
DP,ALPH,?
DP,ARGK,?
DP,BDG,?
DP,BR140,?
DP,BRE1,?
DP,BR,?
DP,BTK29A,?
DP,BTZ,?
DP,CAF1-180,?
DP,CAUP,?
DP,CG11148,?
DP,CG12424,?
DP,CG13366,?
DP,CG14442,?
DP,CG15626,?
DP,CG1578,?
DP,CG16908,?
DP,CG30085,?
DP,CG30122,?
DP,CG32111,?
DP,CG32251,?
DP,CG34398,?
DP,CG34422,?
DP,CG3940,?
DP,CG3964,?
DP,CG42673,?
DP,CG42724,?
DP,CG4674,?
DP,CG5514,?
DP,CG5726,?
DP,CG5746,?
DP,CG6621,?
DP,CG7372,?
DP,CG8786,?
DP,CG8929,?
DP,CG9220,?
DP,CG9940,?
DP,CP190,?
DP,CRM,?
DP,CROL,?
DP,CSP,?
DP,CTBP,?
DP,CYCA,?
DP,CYCE,?
DP,DEK,?
DP,DF31,?
DP,D,?
DP,DOM,?
DP,DP,?
DP,DPP,?
DP,DSX,?
DP,E2F,?
DP,E(BX),?
DP,EGL,?
DP,EIF5B,?
DP,ELB,?
DP,E(PC),?
DP,E(Y)3,?
DP,FD68A,?
DP,FILI,?
DP,FIP1,?
DP,FLFL,?
DP,FMR1,?
DP,FOXO,?
DP,GE-1,?
DP,GIRDIN,?
DP,GRO,?
DP,HDAC4,?
DP,HRG,?
DP,INCENP,?
D,PIO,?
DP,JIM,?
DP,JUB,?
DP,KATANIN-60,?
DP,L(1)G0289,?
DP,L(2)DTL,?
DP,L(3)MBT,?
DP,L,?
DP,LIMK1,?
DP,MAPMODULIN,?
DP,MED15,?
DP,MFRN,?
DP,MI-2,?
DP,MIP130,?
DP,MIRR,?
DP,MOE,?
DP,MSPS,?
DP,MTA1-LIKE,?
DP,NELF-A,?
DP,NUP98,?
DP,OAF,?
DP,OLF413,?
DP,ORC1,?
DP,PGANT5,?
DP,PK92B,?
D,PPN,?
DP,POLYBROMO,?
DP,PPS,?
DP,RBF2,?
DP,RBP2,?
DP,REPS,?
DP,RHOGAP71E,?
DP,RIG,?
DP,RN,?
DP,RNP4F,?
DP,ROQ,?
DP,ROX8,?
DP,RUMP,?
DP,SAMUEL,?
DP,SAS,?
DP,SEMA-1B,?
DP,SIN3A,?
DP,SLI,?
DP,SPARGEL,?
DP,SPT20,?
DP,SQD,?
DP,SSDP,?
DP,SS,?
DP,SU(VAR)2-10,?
DP,SU(Z)12,?
DP,TACC,?
DP,TAF4,?
DP,TAI,?
DP,THO2,?
DP,TIMEOUT,?
DP,TOLL-7,?
DP,TOP2,?
DP,TORC,?
DP,TRAL,?
DP,TSC1,?
DP,TWS,?
D,PVF3,?
DP,WAH,?
DP,WAPL,?
DP,W,?
DP,WTS,?
DP,XNP,?
DP,YATA,?
DP,Z,?
DP,ZN72D,?
DR,ANTP,?
D,RAPGAP1,?
DR,BEAT-IIIC,?
DR,BS,?
DR,CAD88C,?
DR,CG10283,?
DR,CG10962,?
DR,CG15630,?
DR,CG1607,?
DR,CG31176,?
DR,CG33970,?
DR,CG9265,?
DR,CG9335,?
DR,COMM,?
DR,CPR12A,?
DR,CPR65EC,?
DR,DR,?
DR,DVE,?
DREF,ARP66B,?
DREF,ART4,?
DREF,BGCN,?
DREF,BUR,?
DREF,CAF1,?
DREF,CG12012,?
DREF,CG15021,?
DREF,CG2444,?
DREF,CG3004,?
DREF,CG30152,?
DREF,CG3016,?
DREF,CG30460,?
DREF,CG3430,?
DREF,CG42524,?
DREF,CG4747,?
DREF,CG4752,?
DREF,CG5073,?
DREF,CG5196,?
DREF,CG6225,?
DREF,CG6409,?
DREF,CG6418,?
DREF,CG6664,?
DREF,CG6688,?
DREF,CG7322,?
DREF,CG7332,?
DREF,CG9135,?
DREF,CPR67B,?
DREF,DER-2,?
DREF,DREF,?
DREF,EIF4AIII,?
DREF,ESC,?
DREF,GALE,?
DREF,GCKIII,?
DREF,GKT,?
DREF,GNF1,?
DREF,MAP60,?
DREF,MCM7,?
DREF,NMO,?
DREF,NRV1,?
DREF,PDE9,?
DREF,PGRP-LA,?
DREF,PGRP-LC,?
DREF,PGRP-LF,?
DREF,PHK-3,?
DREF,PRC,?
DREF,PU,?
DREF,RAS85D,?
DREF,RFC3,?
DREF,SET,?
DREF,SSE,?
DREF,TH1,?
DR,FAS2,?
DR,GASP,?
DR,GL,?
DR,GRN,?
DR,HBS,?
DR,KN,?
DR,LBM,?
DR,LEA,?
DRM,18W,?
DRM,AB,?
DRM,AC,?
DRM,AL,?
DRM,ALPH,?
DRM,APS,?
DRM,ARG,?
DRM,AWH,?
DRM,BAB2,?
DRM,BNL,?
DRM,C15,?
DRM,CG10343,?
DRM,CG10440,?
DRM,CG11550,?
DRM,CG11905,?
DRM,CG12029,?
DRM,CG12821,?
DRM,CG13252,?
DRM,CG13676,?
DRM,CG1371,?
DRM,CG14762,?
DRM,CG14869,?
DRM,CG17211,?
DRM,CG17843,?
DRM,CG31195,?
DRM,CG31607,?
DRM,CG31869,?
DRM,CG32447,?
DRM,CG32479,?
DRM,CG33291,?
DRM,CG42313,?
DRM,CG42337,?
DRM,CG42673,?
DRM,CG42741,?
DRM,CG4674,?
DRM,CG5001,?
DRM,CG5510,?
DRM,CG6398,?
DRM,CG6904,?
DRM,CG8483,?
DRM,CG8611,?
DRM,CG9634,?
DRM,CG9850,?
DRM,CHER,?
DRM,CHINMO,?
DRM,CPX,?
DRM,CR30068,?
DRM,CV-C,?
DRM,DALLY,?
DRM,DFD,?
DRM,DISCO,?
DRM,DISCO-R,?
DRM,DLL,?
DRM,DLP,?
DRM,DOC1,?
DRM,DOC2,?
DRM,DOC3,?
DRM,DPP,?
DRM,DPR10,?
DRM,DPR13,?
DRM,DRM,?
DRM,DSX-C73A,?
DRM,DSX,?
DRM,E5,?
DRM,EAG,?
DRM,EIF5B,?
DRM,EMS,?
DRM,ERGIC53,?
DRM,FDL,?
DRM,FIE,?
DRM,FKBP13,?
DRM,FNG,?
DRM,FORM3,?
DRM,GABA-B-R1,?
DRM,GRANNY-SMITH,?
DRM,GSB,?
DRM,GSB-N,?
DRM,GV1,?
DRM,GYCBETA100B,?
DRM,H15,?
DRM,H2.0,?
DRM,HEPH,?
DRM,H,?
DRM,HOW,?
DRM,HTH,?
DRM,IH,?
DRM,IMPE1,?
DRM,INX3,?
DRM,KNRL,?
DRM,KON,?
DRM,L(2)05510,?
DRM,LBL,?
DRM,LEA,?
DRM,LIN,?
DRM,MESR3,?
DRM,MEW,?
DRM,MID,?
DRM,MSR-110,?
DRM,NCC69,?
DRM,NOTUM,?
DRM,OATP74D,?
DR,MOB2,?
DRM,ODD,?
DRM,PNR,?
DRM,ROQ,?
DRM,RPI135,?
DRM,SAMUEL,?
DRM,SB,?
DRM,SCRA,?
DRM,SER,?
DRM,SLOW,?
DRM,SOB,?
DRM,SOG,?
DRM,SS,?
DRM,STET,?
DRM,TEH2,?
DRM,TKV,?
DRM,TNC,?
DRM,TOK,?
DRM,TOLLO,?
DRM,TRN,?
DRM,TSP,?
DRM,TWDLT,?
DRM,UNC-4,?
DRM,WG,?
DRM,WNT6,?
DRM,ZASP52,?
DRM,ZIP,?
DR,NORD,?
DR,NOTUM,?
DR,NUB,?
DR,PHYL,?
DR,RST,?
DR,RU,?
DR,UBX,?
DR,VG,?
DR,VVL,?
DR,WDP,?
DR,X11LBETA,?
D,SCR,?
D,SHAB,?
D,SNA,?
D,SNPF,?
D,SNPF-R,?
D,SOX21B,?
DSP1,CG5548,?
DSP1,CG8314,?
D,T48,?
D,TLL,?
D,UNC-4,?
D,WNT10,?
D,WNT4,?
E2F2,ADF1,?
E2F2,BRE1,?
E2F2,CG10631,?
E2F2,CG12773,?
E2F2,CG14220,?
E2F2,CG14442,?
E2F2,CG1737,?
E2F2,CG2656,?
E2F2,CG30122,?
E2F2,CG34159,?
E2F2,CG34422,?
E2F2,CG42574,?
E2F2,CG6227,?
E2F2,CG7188,?
E2F2,CG7518,?
E2F2,CG8184,?
E2F2,CG8979,?
E2F2,DCO,?
E2F2,DOM,?
E2F2,EAST,?
E2F2,E(PC),?
E2F2,E(Y)3,?
E2F2,HTT,?
E2F2,KR-H2,?
E2F2,LID,?
E2F2,MADM,?
E2F2,MI-2,?
E2F2,NUP358,?
E2F2,SU(Z)12,?
E2F2,TOU,?
E2F2,TUD,?
E2F2,WAPL,?
E2F2,XNP,?
E2F2,YATA,?
E2F2,ZORMIN,?
E2F,AEF1,?
E2F,37104,?
E2F,AKAP200,?
E2F,APP,?
E2F,ASPP,?
E2F,ATX2,?
E2F,B4,?
E2F,BAZ,?
E2F,BDG,?
E2F,B-H1,?
E2F,BIF,?
E2F,BOI,?
E2F,BON,?
E2F,BR140,?
E2F,BR,?
E2F,BRK,?
E2F,BTSZ,?
E2F,CANA-14F,?
E2F,CAPS,?
E2F,CAUP,?
E2F,CF2,?
E2F,CG10543,?
E2F,CG10631,?
E2F,CG10741,?
E2F,CG11138,?
E2F,CG11873,?
E2F,CG12835,?
E2F,CG12991,?
E2F,CG13366,?
E2F,CG14446,?
E2F,CG1578,?
E2F,CG16711,?
E2F,CG16791,?
E2F,CG1737,?
E2F,CG17838,?
E2F,CG1910,?
E2F,CG2083,?
E2F,CG2116,?
E2F,CG2519,?
E2F,CG2656,?
E2F,CG30089,?
E2F,CG30389,?
E2F,CG31082,?
E2F,CG31122,?
E2F,CG31635,?
E2F,CG32264,?
E2F,CG32369,?
E2F,CG32479,?
E2F,CG32521,?
E2F,CG32529,?
E2F,CG32556,?
E2F,CG32767,?
E2F,CG32772,?
E2F,CG33275,?
E2F,CG33936,?
E2F,CG34347,?
E2F,CG34383,?
E2F,CG34394,?
E2F,CG42258,?
E2F,CG42342,?
E2F,CG42389,?
E2F,CG42574,?
E2F,CG42669,?
E2F,CG43154,?
E2F,CG43162,?
E2F,CG4825,?
E2F,CG5098,?
E2F,CG5261,?
E2F,CG5726,?
E2F,CG5746,?
E2F,CG7518,?
E2F,CG7546,?
E2F,CG8184,?
E2F,CG8334,?
E2F,CG8486,?
E2F,CG9007,?
E2F,CG9663,?
E2F,CG9973,?
E2F,CHB,?
E2F,CHES-1-LIKE,?
E2F,CHIF,?
E2F,CHN,?
E2F,CIC,?
E2F,CNK,?
E2F,CORA,?
E2F,CORTO,?
E2F,CP190,?
E2F,CREBB-17A,?
E2F,CROL,?
E2F,CRP,?
E2F,CTBP,?
E2F,CYCE,?
E2F,DAAM,?
E2F,DAC,?
E2F,DAP,?
E2F,DCP2,?
E2F,DIKAR,?
E2F,DL,?
E2F,DLP,?
E2F,DRAK,?
E2F,DYB,?
E2F,E2F,?
E2F,EC,?
E2F,ECR,?
E2F,ED,?
E2F,EDTP,?
E2F,EIP74EF,?
E2F,ELB,?
E2F,ENC,?
E2F,E(PC),?
E2F,ESN,?
E2F,EX,?
E2F,E(Y)3,?
E2F,FAX,?
E2F,FD68A,?
E2F,FLFL,?
E2F,FLO-2,?
E2F,FRY,?
E2F,FS(1)H,?
E2F,FS(2)KET,?
E2F,FZ2,?
E2F,GLI,?
E2F,GRH,?
E2F,GRO,?
E2F,GUG,?
E2F,HDAC4,?
E2F,HIP14,?
E2F,HIS3.3B,?
E2F,HRB98DE,?
E2F,ITP-R83A,?
E2F,JARID2,?
E2F,JIM,?
E2F,JING,?
E2F,KHC-73,?
E2F,KIS,?
E2F,KLAR,?
E2F,KST,?
E2F,KUZ,?
E2F,L(3)82FD,?
E2F,LAR,?
E2F,LBK,?
E2F,LBR,?
E2F,LID,?
E2F,LILLI,?
E2F,LIPRIN-ALPHA,?
E2F,LPR2,?
E2F,LUTE,?
E2F,MAM,?
E2F,MASK,?
E2F,MBS,?
E2F,MEGALIN,?
E2F,MEP-1,?
E2F,MESR4,?
E2F,MHCL,?
E2F,MI-2,?
E2F,MILT,?
E2F,MMP2,?
E2F,MRTF,?
E2F,MRT,?
E2F,MSI,?
E2F,MUB,?
E2F,MURA,?
E2F,NEJ,?
E2F,NFAT,?
E2F,NKD,?
E2F,NOT1,?
E2F,NUP358,?
E2F,OLF413,?
E2F,ORB2,?
E2F,OSA,?
E2F,OSP,?
E2F,PAK,?
E2F,PAR-1,?
E2F,PDE11,?
E2F,PDE8,?
E2F,PICO,?
E2F,PKA-C1,?
E2F,PKA-R2,?
E2F,PK,?
E2F,PKN,?
E2F,PNT,?
E2F,PP2B-14D,?
E2F,PP2C1,?
E2F,PROSAP,?
E2F,PTC,?
E2F,PTIP,?
E2F,PX,?
E2F,PYD,?
E2F,RBP2,?
E2F,RG,?
E2F,RHEA,?
E2F,RHOGAP19D,?
E2F,RM62,?
E2F,RN,?
E2F,RNO,?
E2F,ROBO,?
E2F,ROQ,?
E2F,RUMP,?
E2F,RUT,?
E2F,SBB,?
E2F,SCRIB,?
E2F,SDK,?
E2F,SDT,?
E2F,SEC71,?
E2F,SEQ,?
E2F,SFMBT,?
E2F,SGG,?
E2F,SHG,?
E2F,S,?
E2F,SHOT,?
E2F,SIMA,?
E2F,SIN3A,?
E2F,SLI,?
E2F,SLIK,?
E2F,SMG,?
E2F,SMR,?
E2F,SNO,?
E2F,SOCS16D,?
E2F,SQD,?
E2F,SSDP,?
E2F,SSP3,?
E2F,STAN,?
E2F,STY,?
E2F,SWS,?
E2F,TACC,?
E2F,TAF4,?
E2F,TAI,?
E2F,TANKYRASE,?
E2F,TARA,?
E2F,TEN-A,?
E2F,TLK,?
E2F,TNA,?
E2F,TOMOSYN,?
E2F,TORC,?
E2F,TRAL,?
E2F,TRF2,?
E2F,TRIO,?
E2F,TRX,?
E2F,TUN,?
E2F,TWIN,?
E2F,TWS,?
E2F,UCH-L3,?
E2F,UIF,?
E2F,UNC-5,?
E2F,WAH,?
E2F,WAPL,?
E2F,WB,?
E2F,WGE,?
E2F,W,?
E2F,YPS,?
E2F,YTR,?
E2F,Z,?
E2F,ZN72D,?
E(BX),A2BP1,?
E(BX),37104,?
E(BX),AGO,?
E(BX),AKT1,?
E(BX),ALH,?
E(BX),ALPHA-ADAPTIN,?
E(BX),ALPHA-MAN-I,?
E(BX),ALPHA-SPEC,?
E(BX),AMUN,?
E(BX),AP-1SIGMA,?
E(BX),APC,?
E(BX),APKC,?
E(BX),APP,?
E(BX),APRT,?
E(BX),ARR,?
E(BX),ASPP,?
E(BX),ATPALPHA,?
E(BX),ATPSYN-B,?
E(BX),ATX2,?
E(BX),BABO,?
E(BX),BAZ,?
E(BX),BBG,?
E(BX),BLW,?
E(BX),BOI,?
E(BX),BR,?
E(BX),BRK,?
E(BX),BTK29A,?
E(BX),BTSZ,?
E(BX),BUB1,?
E(BX),C11.1,?
E(BX),C3G,?
E(BX),CABP1,?
E(BX),CAD87A,?
E(BX),CA,?
E(BX),CAMTA,?
E(BX),CANA-14F,?
E(BX),CAPS,?
E(BX),CASK,?
E(BX),CAUP,?
E(BX),CDC14,?
E(BX),CDGAPR,?
E(BX),CG10011,?
E(BX),CG1021,?
E(BX),CG10492,?
E(BX),CG10543,?
E(BX),CG10777,?
E(BX),CG11873,?
E(BX),CG12400,?
E(BX),CG12424,?
E(BX),CG13014,?
E(BX),CG13300,?
E(BX),CG1347,?
E(BX),CG13737,?
E(BX),CG13917,?
E(BX),CG14023,?
E(BX),CG14073,?
E(BX),CG14322,?
E(BX),CG14425,?
E(BX),CG14441,?
E(BX),CG14614,?
E(BX),CG1578,?
E(BX),CG1657,?
E(BX),CG16791,?
E(BX),CG17838,?
E(BX),CG17912,?
E(BX),CG2083,?
E(BX),CG2258,?
E(BX),CG2924,?
E(BX),CG2950,?
E(BX),CG30089,?
E(BX),CG30421,?
E(BX),CG31082,?
E(BX),CG31158,?
E(BX),CG31531,?
E(BX),CG31635,?
E(BX),CG31637,?
E(BX),CG31729,?
E(BX),CG32111,?
E(BX),CG32138,?
E(BX),CG32264,?
E(BX),CG32369,?
E(BX),CG32479,?
E(BX),CG32529,?
E(BX),CG32541,?
E(BX),CG32758,?
E(BX),CG32767,?
E(BX),CG32772,?
E(BX),CG33275,?
E(BX),CG33298,?
E(BX),CG33960,?
E(BX),CG34347,?
E(BX),CG34371,?
E(BX),CG34380,?
E(BX),CG34383,?
E(BX),CG34401,?
E(BX),CG34417,?
E(BX),CG3631,?
E(BX),CG3921,?
E(BX),CG42258,?
E(BX),CG42358,?
E(BX),CG42389,?
E(BX),CG4238,?
E(BX),CG42506,?
E(BX),CG42533,?
E(BX),CG42574,?
E(BX),CG42593,?
E(BX),CG42669,?
E(BX),CG42684,?
E(BX),CG42724,?
E(BX),CG42856,?
E(BX),CG43154,?
E(BX),CG43162,?
E(BX),CG4662,?
E(BX),CG4768,?
E(BX),CG4774,?
E(BX),CG5151,?
E(BX),CG5514,?
E(BX),CG6621,?
E(BX),CG6746,?
E(BX),CG6954,?
E(BX),CG7029,?
E(BX),CG7337,?
E(BX),CG7656,?
E(BX),CG8184,?
E(BX),CG8552,?
E(BX),CG8557,?
E(BX),CG8786,?
E(BX),CG9086,?
E(BX),CG9932,?
E(BX),CG9973,?
E(BX),CHB,?
E(BX),CHES-1-LIKE,?
E(BX),CHN,?
E(BX),CIC,?
E(BX),CIP4,?
E(BX),CLIP-190,?
E(BX),CNO,?
E(BX),CORA,?
E(BX),CP309,?
E(BX),CR33328,?
E(BX),CR33987,?
E(BX),CRAG,?
E(BX),CREBB-17A,?
E(BX),CROL,?
E(BX),CRP,?
E(BX),CSK,?
E(BX),CSW,?
E(BX),CTBP,?
E(BX),CUL-5,?
E(BX),CV-C,?
E(BX),CWO,?
E(BX),CYCE,?
E(BX),CYCT,?
E(BX),CYPE,?
E(BX),CYPL,?
E(BX),DAAM,?
E(BX),DAB,?
E(BX),DALLY,?
E(BX),DIA,?
E(BX),DLG1,?
E(BX),DL,?
E(BX),DOA,?
E(BX),DRAK,?
E(BX),DS,?
E(BX),DSP1,?
E(BX),DYS,?
E(BX),E2F,?
E(BX),EAS,?
E(BX),EAST,?
E(BX),EC,?
E(BX),ECR,?
E(BX),ED,?
E(BX),EDTP,?
E(BX),EIP74EF,?
E(BX),EIP75B,?
E(BX),ELB,?
E(BX),ENA,?
E(BX),ENC,?
E(BX),ENDOA,?
E(BX),E(PC),?
E(BX),EWG,?
E(BX),EX,?
E(BX),FAF,?
E(BX),FAX,?
E(BX),FD68A,?
E(BX),FLFL,?
E(BX),FLO-2,?
E(BX),FMR1,?
E(BX),FOR,?
E(BX),FOXO,?
E(BX),FS(1)H,?
E(BX),FT,?
E(BX),FUR1,?
E(BX),FZ2,?
E(BX),GALPHA49B,?
E(BX),GEF26,?
E(BX),GLUT1,?
E(BX),GPP,?
E(BX),GRH,?
E(BX),GUG,?
E(BX),HAF,?
E(BX),HDAC4,?
E(BX),HDC,?
E(BX),HIPK,?
E(BX),HOW,?
E(BX),HPPY,?
E(BX),HPS4,?
E(BX),HTT,?
E(BX),INO80,?
E(BX),INR,?
E(BX),INVADOLYSIN,?
E(BX),JAR,?
E(BX),JIM,?
E(BX),JING,?
E(BX),KDM4B,?
E(BX),KEK5,?
E(BX),KHC-73,?
E(BX),KIS,?
E(BX),KLAR,?
